Label	Precision	Recall
vegetal	0.6188	0.9533
fruite	0.5653	0.9895
frais	0.5707	0.9547
vegetal_vert	0.5299	0.9442
doux	0.4581	0.9649
gras	0.4223	0.9869
floral	0.4271	0.9500
boise	0.4077	0.9201
vert	0.3232	0.9704
aldehyde	0.2602	0.9572
chimique	0.2349	0.9118
empyreumatique	0.3914	0.8070
balsamique	0.2219	0.9259
aldehyde_frais	0.2010	0.9602
fruit_exotique	0.1694	0.9936
herbe	0.1848	0.9678
legume	0.2439	0.7687
fermentaire	0.1910	0.8634
phenole	0.2509	0.8051
epice	0.1781	0.9161
fleur_d_arbuste	0.1707	0.9772
cuit	0.2303	0.8385
terreux	0.1606	0.8839
fruit_sec	0.1411	0.9326
fleur_du_jardin	0.1502	0.9659
agrume	0.1764	0.9373
oleagineux	0.1471	0.8855
lactique	0.1238	0.9791
soufre	0.5766	0.7655
plante_aromatique	0.1174	0.9331
animal	0.1626	0.5704
fruit_a_coque	0.1753	0.7660
moisi	0.1140	0.8333
fruit_a_pepins	0.1100	0.9841
torrefie	0.2002	0.8099
medicinal	0.1699	0.7925
vegetal_sec	0.0866	0.9912
rose	0.1060	0.9777
huile	0.0894	0.9234
lactone	0.0829	0.9864
menthe	0.1699	0.8246
bois	0.1489	0.8333
creme	0.0632	0.9945
boissons_alcoolisees	0.0886	0.9607
sucre_cuit	0.0847	0.9006
baie	0.0597	0.9879
poudre	0.1045	0.8659
viande_cuite	0.2347	0.7727
pomme	0.0782	1.0000
malte	0.1025	0.8000
mielle	0.0711	0.8714
solvant	0.1265	0.7895
ananas	0.0570	1.0000
fruit_rouge	0.0508	0.9845
coumarine	0.0512	0.9843
caramel	0.0894	0.8810
mineral	0.0524	0.9440
resineux	0.1393	0.8468
alliace	0.3295	0.9274
fruit_a_noyau	0.0465	0.9919
metal	0.0523	0.9508
metallique	0.0505	0.9496
peponide	0.0528	0.9455
melon	0.0530	0.9450
brule	0.1173	0.8692
feuille	0.0413	0.9906
alcool_de_fut	0.0605	0.9327
ether	0.0908	0.8725
boisson_fermentee	0.0509	0.9700
camphre	0.1049	0.8100
miel	0.0448	0.9490
citronne	0.0530	0.9688
racine	0.0353	0.9583
oignon	0.2580	0.9368
crucifere	0.0992	0.7660
lacte	0.0358	0.9787
fleur_d_arbre	0.0521	0.8404
vin	0.0508	0.9457
fromage	0.0603	0.9333
poire	0.0520	0.9775
banane	0.0447	0.9885
champignon	0.0441	0.8488
cafe	0.1129	0.8471
cacao	0.0540	0.7857
musque	0.3200	0.6076
savon	0.0434	0.9359
beurre	0.0363	0.9740
noix_de_coco	0.0306	0.9867
anise	0.0338	0.9459
pin	0.0936	0.9041
vanille	0.0670	0.8889
jasmin	0.0316	0.9861
ambre	0.1117	0.8310
ail	0.1970	0.9706
musc	0.3197	0.7015
cereale	0.0754	0.8806
peche	0.0273	0.9851
cerise	0.0366	0.9538
violette	0.0294	1.0000
rhum	0.0297	0.9667

Mean Precision: 0.1544
