Label	Precision	Recall
vegetal	0.6397	0.9330
fruite	0.6230	0.9430
frais	0.6128	0.9109
vegetal_vert	0.5568	0.9104
doux	0.4575	0.9657
gras	0.4547	0.9165
floral	0.4362	0.9367
boise	0.4008	0.9462
vert	0.3675	0.9310
aldehyde	0.2785	0.9128
chimique	0.2448	0.9168
empyreumatique	0.4133	0.8176
balsamique	0.2046	0.9905
aldehyde_frais	0.2237	0.9228
fruit_exotique	0.2097	0.9301
herbe	0.1994	0.9203
legume	0.2812	0.7670
fermentaire	0.1851	0.9244
phenole	0.2544	0.8791
epice	0.1853	0.9277
fleur_d_arbuste	0.1818	0.9672
cuit	0.2647	0.7885
terreux	0.1463	0.9206
fruit_sec	0.1555	0.9250
fleur_du_jardin	0.1637	0.9517
agrume	0.1972	0.8860
oleagineux	0.1587	0.9251
lactique	0.1533	0.9189
soufre	0.5021	0.8144
plante_aromatique	0.1276	0.9053
animal	0.1487	0.6568
fruit_a_coque	0.1485	0.8679
moisi	0.1038	0.9419
fruit_a_pepins	0.1496	0.9444
torrefie	0.1957	0.8971
medicinal	0.1629	0.9298
vegetal_sec	0.0899	0.9649
rose	0.1113	0.9643
huile	0.1264	0.8559
lactone	0.0984	0.9683
menthe	0.1954	0.8436
bois	0.1552	0.8524
creme	0.0815	0.9337
boissons_alcoolisees	0.1223	0.9086
sucre_cuit	0.0925	0.9357
baie	0.0697	0.9641
poudre	0.1055	0.8963
viande_cuite	0.2217	0.8581
pomme	0.1183	0.9669
malte	0.0997	0.9338
mielle	0.0799	0.9357
solvant	0.1646	0.7970
ananas	0.0819	0.9846
fruit_rouge	0.0608	0.9767
coumarine	0.0658	0.9528
caramel	0.0980	0.9127
mineral	0.0608	0.8480
resineux	0.1363	0.8629
alliace	0.3333	0.9355
fruit_a_noyau	0.0672	0.9919
metal	0.0606	0.8443
metallique	0.0578	0.8417
peponide	0.0631	0.8919
melon	0.0634	0.8899
brule	0.1163	0.9159
feuille	0.0570	0.9623
alcool_de_fut	0.0911	0.9135
ether	0.1162	0.8627
boisson_fermentee	0.0690	0.9200
camphre	0.1236	0.9000
miel	0.0515	0.9592
citronne	0.0693	0.8854
racine	0.0390	0.9479
oignon	0.2624	0.9474
crucifere	0.0848	0.8421
lacte	0.0423	0.9570
fleur_d_arbre	0.0507	0.9043
vin	0.0728	0.9457
fromage	0.0708	0.8667
poire	0.0741	0.9438
banane	0.0670	0.9651
champignon	0.0471	0.8851
cafe	0.1045	0.9059
cacao	0.0544	0.9524
musque	0.2007	0.7625
savon	0.0492	0.9231
beurre	0.0502	0.9351
noix_de_coco	0.0578	0.9600
anise	0.0373	0.9730
pin	0.1038	0.9315
vanille	0.0719	0.9167
jasmin	0.0421	0.9861
ambre	0.0676	0.9437
ail	0.1947	0.9706
musc	0.2143	0.8382
cereale	0.0709	0.8824
peche	0.0389	0.9848
cerise	0.0437	0.9545
violette	0.0394	0.9180
rhum	0.0533	0.9167

Mean Precision: 0.1627
