Label	Precision	Recall
vegetal	0.6511	0.8926
fruite	0.6309	0.8524
frais	0.6343	0.8368
vegetal_vert	0.5753	0.8481
doux	0.4609	0.9553
gras	0.4507	0.8995
floral	0.4354	0.9198
boise	0.4289	0.8767
vert	0.3676	0.8788
aldehyde	0.2876	0.8776
chimique	0.2324	0.9057
empyreumatique	0.3534	0.8660
balsamique	0.2171	0.9051
aldehyde_frais	0.2370	0.8460
fruit_exotique	0.2273	0.8386
herbe	0.2054	0.8841
legume	0.2288	0.8484
fermentaire	0.1763	0.9097
phenole	0.2264	0.8819
epice	0.1818	0.9233
fleur_d_arbuste	0.1905	0.9197
cuit	0.2369	0.8312
terreux	0.1383	0.9842
fruit_sec	0.1624	0.8273
fleur_du_jardin	0.1592	0.9432
agrume	0.1899	0.8693
oleagineux	0.1658	0.8209
lactique	0.1618	0.8657
soufre	0.3700	0.8900
plante_aromatique	0.1416	0.8351
animal	0.0997	0.9410
fruit_a_coque	0.1506	0.8075
moisi	0.0970	0.9612
fruit_a_pepins	0.1640	0.8810
torrefie	0.1660	0.9177
medicinal	0.1376	0.9091
vegetal_sec	0.0916	0.8816
rose	0.1137	0.9375
huile	0.1161	0.8378
lactone	0.0983	0.9186
menthe	0.1878	0.7972
bois	0.1710	0.7857
creme	0.0850	0.9286
boissons_alcoolisees	0.1221	0.8249
sucre_cuit	0.0966	0.8000
baie	0.0682	0.9341
poudre	0.0859	0.9329
viande_cuite	0.1349	0.9161
pomme	0.1228	0.8882
malte	0.1004	0.9200
mielle	0.0777	0.8857
solvant	0.1484	0.7820
ananas	0.0949	0.8385
fruit_rouge	0.0597	0.7674
coumarine	0.0718	0.8504
caramel	0.0934	0.8492
mineral	0.0526	0.9680
resineux	0.1298	0.8387
alliace	0.3123	0.9520
fruit_a_noyau	0.0685	0.8790
metal	0.0509	0.9508
metallique	0.0478	0.9664
peponide	0.0826	0.8108
melon	0.0778	0.8349
brule	0.0835	0.9259
feuille	0.0539	0.9340
alcool_de_fut	0.0782	0.8750
ether	0.1096	0.7843
boisson_fermentee	0.0612	0.8800
camphre	0.1009	0.8300
miel	0.0589	0.7959
citronne	0.0579	0.9062
racine	0.0367	0.9062
oignon	0.2534	0.9688
crucifere	0.0750	0.8421
lacte	0.0453	0.8191
fleur_d_arbre	0.0483	0.8830
vin	0.0623	0.8587
fromage	0.0686	0.8556
poire	0.0850	0.8989
banane	0.0692	0.8276
champignon	0.0412	0.9425
cafe	0.0706	0.9529
cacao	0.0561	0.9405
musque	0.0793	0.8481
savon	0.0481	0.8718
beurre	0.0549	0.8701
noix_de_coco	0.0493	0.9342
anise	0.0431	0.8219
pin	0.0887	0.9041
vanille	0.0579	0.8889
jasmin	0.0405	0.9444
ambre	0.0612	0.9306
ail	0.1866	0.9853
musc	0.0874	0.9104
cereale	0.0530	0.8955
peche	0.0425	0.9104
cerise	0.0395	0.8182
violette	0.0379	0.9016
rhum	0.0459	0.8167

Mean Precision: 0.1543
