Label	Precision	Recall
vegetal	0.6526	0.9115
fruite	0.6315	0.9058
frais	0.6274	0.9045
vegetal_vert	0.5689	0.8948
doux	0.4957	0.9123
gras	0.4599	0.8927
floral	0.4516	0.9357
boise	0.4640	0.7923
vert	0.3666	0.9276
aldehyde	0.2849	0.9097
chimique	0.2518	0.9301
empyreumatique	0.4224	0.8041
balsamique	0.2384	0.9222
aldehyde_frais	0.2220	0.9109
fruit_exotique	0.2257	0.9153
herbe	0.1999	0.9095
legume	0.2243	0.8791
fermentaire	0.1915	0.8867
phenole	0.2683	0.8419
epice	0.1996	0.8974
fleur_d_arbuste	0.1924	0.9571
cuit	0.2801	0.7833
terreux	0.1496	0.9286
fruit_sec	0.1939	0.7722
fleur_du_jardin	0.1670	0.9574
agrume	0.1894	0.9259
oleagineux	0.2047	0.7575
lactique	0.1734	0.8799
soufre	0.4271	0.8557
plante_aromatique	0.1374	0.8632
animal	0.1385	0.8081
fruit_a_coque	0.1687	0.7925
moisi	0.1088	0.9225
fruit_a_pepins	0.1512	0.9405
torrefie	0.2025	0.8601
medicinal	0.1747	0.8884
vegetal_sec	0.1102	0.7675
rose	0.1179	0.9688
huile	0.1272	0.8288
lactone	0.1184	0.8869
menthe	0.2051	0.8436
bois	0.1663	0.8333
creme	0.0950	0.8508
boissons_alcoolisees	0.1200	0.9200
sucre_cuit	0.1210	0.8480
baie	0.0803	0.9102
poudre	0.1056	0.8963
viande_cuite	0.2033	0.8710
pomme	0.1106	0.9868
malte	0.1129	0.9073
mielle	0.0979	0.8571
solvant	0.1637	0.8346
ananas	0.0863	0.9615
fruit_rouge	0.0694	0.9457
coumarine	0.0951	0.8346
caramel	0.1139	0.7857
mineral	0.0549	0.9120
resineux	0.1477	0.8387
alliace	0.3162	0.9435
fruit_a_noyau	0.0808	0.9431
metal	0.0559	0.9098
metallique	0.0541	0.9167
peponide	0.0610	0.9369
melon	0.0600	0.9358
brule	0.1176	0.9252
feuille	0.0526	0.9717
alcool_de_fut	0.0853	0.9519
ether	0.1205	0.8824
boisson_fermentee	0.0647	0.9100
camphre	0.1333	0.9000
miel	0.0733	0.8776
citronne	0.0635	0.9792
racine	0.0347	1.0000
oignon	0.2535	0.9579
crucifere	0.0763	0.8737
lacte	0.0595	0.8280
fleur_d_arbre	0.0579	0.9043
vin	0.0692	0.9457
fromage	0.0762	0.9000
poire	0.0640	0.9438
banane	0.0702	0.9651
champignon	0.0466	0.9080
cafe	0.1087	0.9294
cacao	0.0662	0.9405
musque	0.1560	0.8250
savon	0.0465	0.9231
beurre	0.0622	0.8831
noix_de_coco	0.1343	0.8400
anise	0.0468	0.8919
pin	0.1102	0.8904
vanille	0.0866	0.9028
jasmin	0.0599	0.9306
ambre	0.0785	0.9437
ail	0.1866	0.9853
musc	0.1758	0.8971
cereale	0.0815	0.8824
peche	0.0452	0.9394
cerise	0.0446	0.9394
violette	0.0405	0.9672
rhum	0.0488	0.9500

Mean Precision: 0.1685
