Label	Precision	Recall
vegetal	0.6687	0.8799
fruite	0.6340	0.8865
frais	0.6607	0.8269
vegetal_vert	0.6007	0.8404
doux	0.4657	0.9432
gras	0.4656	0.8713
floral	0.4656	0.8925
boise	0.4443	0.8566
vert	0.4024	0.8474
aldehyde	0.3142	0.8336
chimique	0.2409	0.8967
empyreumatique	0.2988	0.9044
balsamique	0.2217	0.9449
aldehyde_frais	0.2537	0.8445
fruit_exotique	0.2321	0.9087
herbe	0.2237	0.8452
legume	0.2354	0.8700
fermentaire	0.1862	0.8661
phenole	0.2397	0.8817
epice	0.1933	0.8618
fleur_d_arbuste	0.2153	0.9139
cuit	0.1782	0.9141
terreux	0.1512	0.9206
fruit_sec	0.1544	0.9136
fleur_du_jardin	0.1811	0.8892
agrume	0.2335	0.7839
oleagineux	0.1589	0.9045
lactique	0.1512	0.9192
soufre	0.3346	0.8862
plante_aromatique	0.1427	0.8078
animal	0.1096	0.9111
fruit_a_coque	0.1410	0.8792
moisi	0.1054	0.9261
fruit_a_pepins	0.1656	0.9087
torrefie	0.1542	0.9463
medicinal	0.1542	0.9087
vegetal_sec	0.0971	0.9298
rose	0.1502	0.8259
huile	0.1480	0.7466
lactone	0.1061	0.9136
menthe	0.1748	0.8104
bois	0.1945	0.7847
creme	0.0834	0.9286
boissons_alcoolisees	0.1204	0.8827
sucre_cuit	0.0813	0.9529
baie	0.0764	0.9341
poudre	0.0975	0.8841
viande_cuite	0.1195	0.8766
pomme	0.1353	0.9205
malte	0.0950	0.9600
mielle	0.1071	0.8429
solvant	0.1168	0.8712
ananas	0.0963	0.9147
fruit_rouge	0.0538	0.9609
coumarine	0.0769	0.8960
caramel	0.0775	0.9200
mineral	0.0590	0.9355
resineux	0.1427	0.8306
alliace	0.2857	0.9516
fruit_a_noyau	0.0688	0.9187
metal	0.0583	0.9008
metallique	0.0577	0.8992
peponide	0.0882	0.8455
melon	0.0896	0.8349
brule	0.0784	0.9533
feuille	0.0572	0.8571
alcool_de_fut	0.0854	0.8654
ether	0.1005	0.8713
boisson_fermentee	0.0680	0.9200
camphre	0.1017	0.8800
miel	0.0682	0.8351
citronne	0.0782	0.8333
racine	0.0351	0.9792
oignon	0.2294	0.9684
crucifere	0.0700	0.9149
lacte	0.0416	0.9032
fleur_d_arbre	0.0749	0.8495
vin	0.0693	0.9239
fromage	0.0661	0.9213
poire	0.0820	0.8636
banane	0.0796	0.9186
champignon	0.0507	0.8721
cafe	0.0749	0.9647
cacao	0.0528	0.9405
musque	0.1364	0.7975
savon	0.0520	0.8312
beurre	0.0539	0.9079
noix_de_coco	0.0811	0.8667
anise	0.0365	0.9452
pin	0.1145	0.9178
vanille	0.0606	0.9444
jasmin	0.0531	0.9028
ambre	0.0956	0.8592
ail	0.1683	0.9853
musc	0.1599	0.8806
cereale	0.0564	0.9403
peche	0.0410	0.8939
cerise	0.0350	0.9697
violette	0.0500	0.8667
rhum	0.0499	0.8833

Mean Precision: 0.1604
