Label	Precision	Recall
vegetal	0.6779	0.8597
fruite	0.6462	0.8871
frais	0.6613	0.8103
vegetal_vert	0.6053	0.8425
doux	0.4795	0.9185
gras	0.4530	0.9123
floral	0.4617	0.9217
boise	0.4789	0.8065
vert	0.4221	0.8174
aldehyde	0.2988	0.8811
chimique	0.3127	0.6983
empyreumatique	0.3671	0.8389
balsamique	0.2397	0.9087
aldehyde_frais	0.2470	0.8858
fruit_exotique	0.2488	0.8896
herbe	0.2228	0.8753
legume	0.2731	0.8414
fermentaire	0.2025	0.8683
phenole	0.2610	0.8654
epice	0.1971	0.8735
fleur_d_arbuste	0.2071	0.9443
cuit	0.2295	0.8255
terreux	0.1590	0.8704
fruit_sec	0.1690	0.8496
fleur_du_jardin	0.1796	0.9261
agrume	0.2102	0.8703
oleagineux	0.1711	0.8507
lactique	0.1443	0.9521
soufre	0.4303	0.8414
plante_aromatique	0.1502	0.8185
animal	0.1117	0.8963
fruit_a_coque	0.1654	0.8075
moisi	0.1112	0.9027
fruit_a_pepins	0.1755	0.9048
torrefie	0.1890	0.8967
medicinal	0.1835	0.8382
vegetal_sec	0.0988	0.9298
rose	0.1400	0.9062
huile	0.1323	0.8597
lactone	0.1074	0.9364
menthe	0.1945	0.8104
bois	0.1866	0.8134
creme	0.0806	0.9725
boissons_alcoolisees	0.1325	0.8715
sucre_cuit	0.1020	0.8235
baie	0.0876	0.9102
poudre	0.1008	0.8841
viande_cuite	0.1720	0.8442
pomme	0.1632	0.8940
malte	0.1117	0.9400
mielle	0.1089	0.8643
solvant	0.1793	0.7500
ananas	0.1090	0.9070
fruit_rouge	0.0735	0.8906
coumarine	0.0732	0.8960
caramel	0.1041	0.9200
mineral	0.0604	0.9355
resineux	0.1504	0.8548
alliace	0.3199	0.9597
fruit_a_noyau	0.0701	0.9268
metal	0.0614	0.9339
metallique	0.0608	0.9244
peponide	0.0851	0.8636
melon	0.0869	0.8716
brule	0.0969	0.9346
feuille	0.0642	0.8286
alcool_de_fut	0.0972	0.8558
ether	0.1456	0.7525
boisson_fermentee	0.0762	0.9200
camphre	0.1322	0.8700
miel	0.0783	0.8454
citronne	0.0744	0.9375
racine	0.0509	0.8333
oignon	0.2460	0.9684
crucifere	0.0963	0.8298
lacte	0.0467	0.9570
fleur_d_arbre	0.0612	0.9355
vin	0.0803	0.9130
fromage	0.0712	0.9326
poire	0.0833	0.9091
banane	0.1078	0.9186
champignon	0.0533	0.8953
cafe	0.0930	0.9412
cacao	0.0637	0.9524
musque	0.1197	0.8861
savon	0.0443	0.9091
beurre	0.0506	0.9474
noix_de_coco	0.0645	0.9067
anise	0.0465	0.8904
pin	0.1174	0.9041
vanille	0.0563	0.9444
jasmin	0.0439	0.9583
ambre	0.0888	0.9014
ail	0.1831	0.9853
musc	0.1372	0.9254
cereale	0.0688	0.9104
peche	0.0403	0.9091
cerise	0.0519	0.9242
violette	0.0515	0.9000
rhum	0.0642	0.7667

Mean Precision: 0.1714
