Label	Precision	Recall
vegetal	0.6434	0.9319
fruite	0.6088	0.9641
frais	0.6018	0.9351
vegetal_vert	0.5479	0.9287
doux	0.4546	0.9745
gras	0.4558	0.9206
floral	0.4146	0.9527
boise	0.4033	0.9298
vert	0.3483	0.9488
aldehyde	0.2681	0.9382
chimique	0.2319	0.9484
empyreumatique	0.4485	0.7720
balsamique	0.2011	0.9924
aldehyde_frais	0.2118	0.9525
fruit_exotique	0.2011	0.9470
herbe	0.1916	0.9591
legume	0.3021	0.6945
fermentaire	0.1898	0.8733
phenole	0.2538	0.8581
epice	0.1823	0.8928
fleur_d_arbuste	0.1698	0.9722
cuit	0.2907	0.7650
terreux	0.1519	0.8862
fruit_sec	0.1641	0.9028
fleur_du_jardin	0.1509	0.9602
agrume	0.1993	0.9088
oleagineux	0.1774	0.8743
lactique	0.1606	0.8919
soufre	0.5821	0.7801
plante_aromatique	0.1266	0.8982
animal	0.1538	0.6162
fruit_a_coque	0.1760	0.7849
moisi	0.1051	0.9380
fruit_a_pepins	0.1276	0.9524
torrefie	0.2132	0.7984
medicinal	0.1567	0.8967
vegetal_sec	0.0908	0.9912
rose	0.1041	0.9821
huile	0.1276	0.8153
lactone	0.0936	0.9864
menthe	0.1876	0.8436
bois	0.1341	0.8762
creme	0.0835	0.9282
boissons_alcoolisees	0.1170	0.9086
sucre_cuit	0.0928	0.9357
baie	0.0647	0.9641
poudre	0.0941	0.9146
viande_cuite	0.2448	0.7613
pomme	0.1026	0.9801
malte	0.1133	0.9073
mielle	0.0816	0.8929
solvant	0.1664	0.8045
ananas	0.0758	0.9692
fruit_rouge	0.0570	0.9767
coumarine	0.0627	0.9685
caramel	0.0984	0.8651
mineral	0.0608	0.8480
resineux	0.1185	0.8629
alliace	0.3553	0.9113
fruit_a_noyau	0.0595	0.9919
metal	0.0590	0.8443
metallique	0.0565	0.8583
peponide	0.0580	0.9369
melon	0.0571	0.9450
brule	0.1334	0.8318
feuille	0.0503	0.9811
alcool_de_fut	0.0816	0.9519
ether	0.1108	0.8725
boisson_fermentee	0.0631	0.9200
camphre	0.1211	0.9400
miel	0.0508	0.9184
citronne	0.0661	0.8958
racine	0.0386	0.9688
oignon	0.2794	0.9263
crucifere	0.1134	0.7579
lacte	0.0450	0.9032
fleur_d_arbre	0.0531	0.9362
vin	0.0648	0.9239
fromage	0.0698	0.8889
poire	0.0637	0.9438
banane	0.0614	0.9651
champignon	0.0506	0.8851
cafe	0.1266	0.8000
cacao	0.0615	0.9286
musque	0.2014	0.7375
savon	0.0463	0.9231
beurre	0.0514	0.9221
noix_de_coco	0.0668	0.9200
anise	0.0347	0.9595
pin	0.1019	0.9041
vanille	0.0670	0.9444
jasmin	0.0386	0.9861
ambre	0.0679	0.9437
ail	0.2093	0.9265
musc	0.2286	0.8235
cereale	0.0892	0.8382
peche	0.0350	0.9848
cerise	0.0395	0.9697
violette	0.0367	0.9836
rhum	0.0416	0.9500

Mean Precision: 0.1634
