Label	Precision	Recall
vegetal	0.6591	0.8909
fruite	0.6332	0.8966
frais	0.6338	0.8757
vegetal_vert	0.5733	0.8756
doux	0.4637	0.9529
gras	0.4485	0.9259
floral	0.4576	0.9008
boise	0.4210	0.8806
vert	0.3939	0.8710
aldehyde	0.2841	0.8983
chimique	0.2610	0.8199
empyreumatique	0.3798	0.8442
balsamique	0.2355	0.9336
aldehyde_frais	0.2269	0.8920
fruit_exotique	0.2239	0.9214
herbe	0.2070	0.9034
legume	0.2830	0.7780
fermentaire	0.2052	0.8546
phenole	0.2334	0.8958
epice	0.1917	0.9070
fleur_d_arbuste	0.1952	0.9197
cuit	0.2390	0.8468
terreux	0.1543	0.8522
fruit_sec	0.1585	0.8802
fleur_du_jardin	0.1669	0.9233
agrume	0.2046	0.8665
oleagineux	0.1576	0.8866
lactique	0.1415	0.9493
soufre	0.4862	0.8454
plante_aromatique	0.1358	0.8561
animal	0.1220	0.7860
fruit_a_coque	0.1483	0.8302
moisi	0.1066	0.8682
fruit_a_pepins	0.1595	0.8968
torrefie	0.1790	0.9259
medicinal	0.1541	0.8843
vegetal_sec	0.0972	0.9079
rose	0.1284	0.9152
huile	0.1110	0.8739
lactone	0.0973	0.9548
menthe	0.1668	0.8868
bois	0.1700	0.8429
creme	0.0793	0.9615
boissons_alcoolisees	0.1197	0.8870
sucre_cuit	0.0933	0.9118
baie	0.0717	0.9401
poudre	0.0990	0.9085
viande_cuite	0.1967	0.8516
pomme	0.1394	0.9211
malte	0.0979	0.9467
mielle	0.1040	0.8286
solvant	0.1500	0.7895
ananas	0.0854	0.9385
fruit_rouge	0.0644	0.9302
coumarine	0.0697	0.9213
caramel	0.0874	0.9048
mineral	0.0549	0.8640
resineux	0.1375	0.8871
alliace	0.3296	0.9440
fruit_a_noyau	0.0664	0.9274
metal	0.0551	0.8689
metallique	0.0535	0.8655
peponide	0.0844	0.8288
melon	0.0855	0.8349
brule	0.0941	0.9444
feuille	0.0594	0.8962
alcool_de_fut	0.0849	0.8846
ether	0.1262	0.8039
boisson_fermentee	0.0672	0.8700
camphre	0.1083	0.8500
miel	0.0761	0.7755
citronne	0.0685	0.9479
racine	0.0436	0.9167
oignon	0.2592	0.9583
crucifere	0.1030	0.8211
lacte	0.0419	0.9362
fleur_d_arbre	0.0614	0.9043
vin	0.0657	0.9022
fromage	0.0746	0.9222
poire	0.0914	0.9213
banane	0.0847	0.8966
champignon	0.0532	0.8506
cafe	0.0805	0.9294
cacao	0.0555	0.9524
musque	0.0916	0.7975
savon	0.0538	0.8333
beurre	0.0397	0.9740
noix_de_coco	0.0558	0.9211
anise	0.0401	0.9178
pin	0.0918	0.9452
vanille	0.0548	0.9722
jasmin	0.0432	0.9722
ambre	0.0730	0.9028
ail	0.1914	0.9853
musc	0.1043	0.8657
cereale	0.0567	0.9104
peche	0.0395	0.9552
cerise	0.0442	0.8939
violette	0.0439	0.9180
rhum	0.0470	0.9667

Mean Precision: 0.1619
