Label	Precision	Recall
vegetal	0.6493	0.8932
fruite	0.6182	0.8860
frais	0.5840	0.9439
vegetal_vert	0.5406	0.9072
doux	0.4557	0.9529
gras	0.4380	0.9631
floral	0.4228	0.9472
boise	0.4166	0.9010
vert	0.3489	0.9071
aldehyde	0.2721	0.9365
chimique	0.2209	0.9500
empyreumatique	0.3800	0.7986
balsamique	0.1926	0.9468
aldehyde_frais	0.2108	0.9465
fruit_exotique	0.2204	0.8769
herbe	0.1881	0.9374
legume	0.2698	0.7115
fermentaire	0.1798	0.9207
phenole	0.2229	0.8972
epice	0.1789	0.9277
fleur_d_arbuste	0.1749	0.9566
cuit	0.2605	0.7786
terreux	0.1408	0.9709
fruit_sec	0.1718	0.8128
fleur_du_jardin	0.1527	0.9659
agrume	0.1794	0.8860
oleagineux	0.1724	0.8482
lactique	0.1404	0.9045
soufre	0.5703	0.7414
plante_aromatique	0.1294	0.8772
animal	0.1015	0.8630
fruit_a_coque	0.1534	0.8106
moisi	0.0942	0.9689
fruit_a_pepins	0.1389	0.8452
torrefie	0.1806	0.8471
medicinal	0.1288	0.9339
vegetal_sec	0.0859	0.9825
rose	0.1052	0.9509
huile	0.1070	0.8597
lactone	0.0897	0.9864
menthe	0.1425	0.8436
bois	0.1247	0.8708
creme	0.0742	0.9116
boissons_alcoolisees	0.0997	0.8114
sucre_cuit	0.0948	0.8118
baie	0.0690	0.9277
poudre	0.0907	0.9451
viande_cuite	0.2282	0.7662
pomme	0.1042	0.8742
malte	0.1068	0.8742
mielle	0.0917	0.7857
solvant	0.0872	0.8120
ananas	0.0857	0.8769
fruit_rouge	0.0573	0.8605
coumarine	0.0542	0.9603
caramel	0.0853	0.8720
mineral	0.0508	0.8880
resineux	0.0956	0.9274
alliace	0.3860	0.8537
fruit_a_noyau	0.0635	0.9187
metal	0.0507	0.9091
metallique	0.0516	0.8992
peponide	0.0739	0.8273
melon	0.0721	0.8519
brule	0.0976	0.8879
feuille	0.0456	0.9524
alcool_de_fut	0.0707	0.8558
ether	0.0744	0.8416
boisson_fermentee	0.0494	0.9200
camphre	0.0806	0.8900
miel	0.0655	0.7835
citronne	0.0529	0.9271
racine	0.0355	0.9271
oignon	0.2871	0.9158
crucifere	0.0962	0.7553
lacte	0.0369	0.9362
fleur_d_arbre	0.0579	0.9032
vin	0.0563	0.9022
fromage	0.0702	0.8652
poire	0.0718	0.8652
banane	0.0669	0.8372
champignon	0.0372	0.9302
cafe	0.0737	0.8929
cacao	0.0548	0.8929
musque	0.0750	0.8481
savon	0.0491	0.8571
beurre	0.0418	0.8052
noix_de_coco	0.0345	0.9867
anise	0.0353	0.8784
pin	0.0651	0.9306
vanille	0.0597	0.8750
jasmin	0.0403	0.9722
ambre	0.0589	0.9577
ail	0.2299	0.8824
musc	0.0813	0.8955
cereale	0.0657	0.9254
peche	0.0382	0.9697
cerise	0.0397	0.8923
violette	0.0321	0.9344
rhum	0.0387	0.8167

Mean Precision: 0.1520
