Label	Precision	Recall
vegetal	0.6463	0.9152
fruite	0.6499	0.8369
frais	0.6221	0.8929
vegetal_vert	0.5653	0.8813
doux	0.4736	0.9298
gras	0.4598	0.8896
floral	0.4585	0.9065
boise	0.4385	0.8650
vert	0.3735	0.8999
aldehyde	0.2804	0.9062
chimique	0.2283	0.9545
empyreumatique	0.3823	0.8409
balsamique	0.2248	0.9620
aldehyde_frais	0.2224	0.9160
fruit_exotique	0.2330	0.9023
herbe	0.2012	0.9206
legume	0.2466	0.8330
fermentaire	0.2029	0.8722
phenole	0.2394	0.8866
epice	0.1874	0.9186
fleur_d_arbuste	0.1919	0.9326
cuit	0.2524	0.8156
terreux	0.1537	0.8892
fruit_sec	0.1660	0.8802
fleur_du_jardin	0.1680	0.9290
agrume	0.2044	0.8977
oleagineux	0.1681	0.8746
lactique	0.1576	0.8925
soufre	0.3829	0.8935
plante_aromatique	0.1394	0.8596
animal	0.1334	0.7491
fruit_a_coque	0.1501	0.8679
moisi	0.1089	0.9225
fruit_a_pepins	0.1635	0.9167
torrefie	0.1828	0.9177
medicinal	0.1465	0.9298
vegetal_sec	0.0993	0.9123
rose	0.1269	0.9509
huile	0.1203	0.8468
lactone	0.1081	0.9321
menthe	0.1776	0.8396
bois	0.1931	0.8000
creme	0.0957	0.9066
boissons_alcoolisees	0.1151	0.9040
sucre_cuit	0.1123	0.8353
baie	0.0747	0.9222
poudre	0.1017	0.8963
viande_cuite	0.1840	0.8581
pomme	0.1203	0.9605
malte	0.0998	0.9400
mielle	0.0764	0.9000
solvant	0.1214	0.8797
ananas	0.0855	0.9462
fruit_rouge	0.0686	0.9380
coumarine	0.0774	0.9055
caramel	0.1034	0.8492
mineral	0.0575	0.9200
resineux	0.1430	0.8629
alliace	0.2658	0.9760
fruit_a_noyau	0.0702	0.9355
metal	0.0573	0.9016
metallique	0.0558	0.8992
peponide	0.0798	0.8559
melon	0.0805	0.8624
brule	0.0926	0.9259
feuille	0.0507	0.9434
alcool_de_fut	0.0777	0.9231
ether	0.1029	0.9314
boisson_fermentee	0.0663	0.9000
camphre	0.0993	0.8600
miel	0.0550	0.9184
citronne	0.0690	0.9479
racine	0.0442	0.9271
oignon	0.2327	0.9792
crucifere	0.0884	0.8737
lacte	0.0452	0.9149
fleur_d_arbre	0.0535	0.8936
vin	0.0656	0.9239
fromage	0.0726	0.8889
poire	0.0810	0.9213
banane	0.0738	0.9080
champignon	0.0512	0.9195
cafe	0.0839	0.9412
cacao	0.0581	0.9524
musque	0.1304	0.7975
savon	0.0606	0.8077
beurre	0.0460	0.9091
noix_de_coco	0.0740	0.8947
anise	0.0413	0.9178
pin	0.1007	0.9315
vanille	0.0693	0.9583
jasmin	0.0470	0.9583
ambre	0.0825	0.9028
ail	0.1650	1.0000
musc	0.1414	0.8507
cereale	0.0565	0.8806
peche	0.0435	0.9552
cerise	0.0432	0.9242
violette	0.0433	0.9180
rhum	0.0432	0.9833

Mean Precision: 0.1603
