Label	Precision	Recall
vegetal	0.6475	0.8990
fruite	0.5709	0.9770
frais	0.5960	0.9192
vegetal_vert	0.5469	0.9138
doux	0.4329	0.9904
gras	0.4307	0.9672
floral	0.4062	0.9604
boise	0.3819	0.9731
vert	0.3502	0.9376
aldehyde	0.2762	0.9319
chimique	0.2174	0.9717
empyreumatique	0.3534	0.8372
balsamique	0.1929	0.9962
aldehyde_frais	0.2163	0.9449
fruit_exotique	0.1972	0.9618
herbe	0.1942	0.9441
legume	0.2873	0.7335
fermentaire	0.1906	0.8371
phenole	0.2385	0.8817
epice	0.1692	0.9485
fleur_d_arbuste	0.1695	0.9772
cuit	0.2180	0.8255
terreux	0.1526	0.8968
fruit_sec	0.1400	0.9443
fleur_du_jardin	0.1509	0.9688
agrume	0.1864	0.8876
oleagineux	0.1509	0.9254
lactique	0.1317	0.9431
soufre	0.5918	0.7448
plante_aromatique	0.1406	0.8648
animal	0.1732	0.5852
fruit_a_coque	0.1592	0.8075
moisi	0.1085	0.8833
fruit_a_pepins	0.1163	0.9683
torrefie	0.1981	0.8430
medicinal	0.1473	0.9129
vegetal_sec	0.0824	0.9868
rose	0.1123	0.9509
huile	0.1128	0.8824
lactone	0.0837	0.9773
menthe	0.2190	0.7630
bois	0.2034	0.8038
creme	0.0695	0.9725
boissons_alcoolisees	0.1004	0.9050
sucre_cuit	0.0716	0.9765
baie	0.0623	0.9820
poudre	0.0930	0.9146
viande_cuite	0.2517	0.7338
pomme	0.0896	0.9868
malte	0.1010	0.8733
mielle	0.0718	0.9500
solvant	0.1462	0.7652
ananas	0.0729	0.9612
fruit_rouge	0.0470	1.0000
coumarine	0.0536	0.9760
caramel	0.0754	0.9200
mineral	0.0559	0.8306
resineux	0.1669	0.8145
alliace	0.4529	0.8145
fruit_a_noyau	0.0516	0.9675
metal	0.0577	0.8512
metallique	0.0559	0.8739
peponide	0.0659	0.8818
melon	0.0658	0.8899
brule	0.1039	0.8785
feuille	0.0469	0.9619
alcool_de_fut	0.0734	0.8942
ether	0.0930	0.8317
boisson_fermentee	0.0522	0.9400
camphre	0.1367	0.8300
miel	0.0475	0.9691
citronne	0.0573	0.9479
racine	0.0367	0.9479
oignon	0.3641	0.8316
crucifere	0.0985	0.7447
lacte	0.0370	0.9892
fleur_d_arbre	0.0481	0.9355
vin	0.0517	0.9348
fromage	0.0685	0.9213
poire	0.0562	0.9659
banane	0.0550	0.9535
champignon	0.0479	0.8140
cafe	0.0902	0.7882
cacao	0.0541	0.9524
musque	0.2664	0.7215
savon	0.0405	0.9091
beurre	0.0400	0.9605
noix_de_coco	0.0435	0.9067
anise	0.0286	1.0000
pin	0.1155	0.9178
vanille	0.0487	0.9167
jasmin	0.0338	0.9861
ambre	0.0870	0.8592
ail	0.2889	0.7647
musc	0.2683	0.8209
cereale	0.0666	0.8507
peche	0.0322	0.9848
cerise	0.0290	1.0000
violette	0.0351	0.9667
rhum	0.0376	0.9333

Mean Precision: 0.1600
