Label	Precision	Recall
vegetal	0.6640	0.8864
fruite	0.5905	0.9461
frais	0.6216	0.8732
vegetal_vert	0.5719	0.8658
doux	0.4605	0.9665
gras	0.4479	0.9115
floral	0.4425	0.9321
boise	0.4802	0.7798
vert	0.3489	0.9139
aldehyde	0.2984	0.8778
chimique	0.2383	0.9333
empyreumatique	0.3368	0.8646
balsamique	0.2077	0.9772
aldehyde_frais	0.2287	0.8950
fruit_exotique	0.1947	0.9490
herbe	0.2054	0.9028
legume	0.2438	0.8282
fermentaire	0.1881	0.8965
phenole	0.2567	0.8551
epice	0.1928	0.8695
fleur_d_arbuste	0.1847	0.9566
cuit	0.2062	0.8880
terreux	0.1680	0.8095
fruit_sec	0.1512	0.9050
fleur_du_jardin	0.1604	0.9517
agrume	0.1849	0.8746
oleagineux	0.1629	0.8690
lactique	0.1261	0.9851
soufre	0.4717	0.8621
plante_aromatique	0.1617	0.7053
animal	0.1305	0.6222
fruit_a_coque	0.1524	0.8182
moisi	0.1139	0.8872
fruit_a_pepins	0.1240	0.9484
torrefie	0.1655	0.9132
medicinal	0.1698	0.8636
vegetal_sec	0.0899	0.9561
rose	0.1138	0.9509
huile	0.1131	0.8778
lactone	0.0907	0.9683
menthe	0.2373	0.7062
bois	0.2038	0.7225
creme	0.0692	0.9834
boissons_alcoolisees	0.0919	0.9257
sucre_cuit	0.0751	0.9529
baie	0.0672	0.9759
poudre	0.1097	0.8659
viande_cuite	0.1581	0.8766
pomme	0.0943	0.9801
malte	0.0970	0.9404
mielle	0.0691	0.9071
solvant	0.1094	0.8045
ananas	0.0635	0.9769
fruit_rouge	0.0501	0.9845
coumarine	0.0600	0.9444
caramel	0.0691	0.9520
mineral	0.0543	0.9360
resineux	0.1613	0.7742
alliace	0.3212	0.9350
fruit_a_noyau	0.0570	0.9431
metal	0.0540	0.9504
metallique	0.0528	0.9496
peponide	0.0600	0.9182
melon	0.0594	0.9074
brule	0.0920	0.9346
feuille	0.0472	0.9524
alcool_de_fut	0.0697	0.9231
ether	0.0800	0.8416
boisson_fermentee	0.0482	0.9700
camphre	0.1808	0.6200
miel	0.0481	0.9072
citronne	0.0632	0.9479
racine	0.0358	0.9792
oignon	0.2622	0.9579
crucifere	0.0853	0.8511
lacte	0.0367	0.9894
fleur_d_arbre	0.0517	0.8925
vin	0.0523	0.9674
fromage	0.0643	0.9326
poire	0.0619	0.9438
banane	0.0568	0.9419
champignon	0.0380	0.9302
cafe	0.0876	0.9048
cacao	0.0504	0.9524
musque	0.2732	0.6329
savon	0.0488	0.8182
beurre	0.0377	0.9351
noix_de_coco	0.0559	0.8933
anise	0.0384	0.8784
pin	0.1146	0.8611
vanille	0.0671	0.9167
jasmin	0.0386	0.9861
ambre	0.1132	0.7746
ail	0.1930	0.9706
musc	0.2753	0.7313
cereale	0.0673	0.9104
peche	0.0359	0.9545
cerise	0.0319	0.9538
violette	0.0350	0.9344
rhum	0.0345	0.9500

Mean Precision: 0.1588
