Label	Precision	Recall
vegetal	0.6716	0.8633
fruite	0.6545	0.8240
frais	0.6243	0.8738
vegetal_vert	0.5741	0.8765
doux	0.4753	0.9234
gras	0.4533	0.9255
floral	0.4578	0.9208
boise	0.4123	0.9337
vert	0.3906	0.8347
aldehyde	0.2915	0.9063
chimique	0.2476	0.8933
empyreumatique	0.3937	0.8054
balsamique	0.2055	0.9829
aldehyde_frais	0.2320	0.9050
fruit_exotique	0.2545	0.8493
herbe	0.2041	0.9093
legume	0.3131	0.7026
fermentaire	0.1909	0.9009
phenole	0.2479	0.8902
epice	0.1964	0.8555
fleur_d_arbuste	0.1904	0.9464
cuit	0.2778	0.7812
terreux	0.1460	0.9180
fruit_sec	0.1709	0.8520
fleur_du_jardin	0.1685	0.9375
agrume	0.1991	0.8462
oleagineux	0.1680	0.8690
lactique	0.1646	0.8896
soufre	0.5788	0.8103
plante_aromatique	0.1327	0.8632
animal	0.1093	0.8741
fruit_a_coque	0.1671	0.7841
moisi	0.1014	0.9261
fruit_a_pepins	0.1750	0.8056
torrefie	0.1922	0.8512
medicinal	0.1550	0.9298
vegetal_sec	0.0894	0.9605
rose	0.1189	0.9196
huile	0.1151	0.8100
lactone	0.1055	0.9050
menthe	0.1568	0.8531
bois	0.1302	0.8947
creme	0.0926	0.9116
boissons_alcoolisees	0.1281	0.8457
sucre_cuit	0.1071	0.7824
baie	0.0869	0.8434
poudre	0.0999	0.9085
viande_cuite	0.2291	0.8182
pomme	0.1373	0.8609
malte	0.1134	0.8940
mielle	0.1041	0.7929
solvant	0.1254	0.8271
ananas	0.1155	0.8538
fruit_rouge	0.0721	0.7829
coumarine	0.0658	0.9524
caramel	0.0984	0.8400
mineral	0.0623	0.8640
resineux	0.1107	0.8952
alliace	0.3394	0.9106
fruit_a_noyau	0.0761	0.8780
metal	0.0632	0.8512
metallique	0.0614	0.8739
peponide	0.0836	0.8091
melon	0.0857	0.7963
brule	0.0975	0.9252
feuille	0.0563	0.8476
alcool_de_fut	0.0858	0.8750
ether	0.0990	0.8119
boisson_fermentee	0.0735	0.8400
camphre	0.0890	0.9000
miel	0.0770	0.8041
citronne	0.0621	0.9167
racine	0.0432	0.8542
oignon	0.2790	0.9368
crucifere	0.1264	0.7447
lacte	0.0467	0.9043
fleur_d_arbre	0.0591	0.8602
vin	0.0777	0.8587
fromage	0.0784	0.9101
poire	0.0960	0.8315
banane	0.0894	0.8488
champignon	0.0481	0.8953
cafe	0.0842	0.9167
cacao	0.0604	0.8810
musque	0.0899	0.8861
savon	0.0448	0.8701
beurre	0.0549	0.8312
noix_de_coco	0.0508	0.9333
anise	0.0441	0.8378
pin	0.0871	0.9444
vanille	0.0710	0.9028
jasmin	0.0445	0.9722
ambre	0.0602	0.9577
ail	0.2185	0.9706
musc	0.0948	0.9254
cereale	0.0668	0.9104
peche	0.0479	0.8939
cerise	0.0511	0.8615
violette	0.0420	0.8525
rhum	0.0517	0.7667

Mean Precision: 0.1661
