Label	Precision	Recall
vegetal	0.6519	0.9130
fruite	0.5727	0.9783
frais	0.6075	0.9114
vegetal_vert	0.5598	0.8958
doux	0.4446	0.9824
gras	0.4346	0.9550
floral	0.4211	0.9453
boise	0.4202	0.9058
vert	0.3440	0.9490
aldehyde	0.2919	0.9063
chimique	0.2240	0.9433
empyreumatique	0.3619	0.8494
balsamique	0.2034	0.9905
aldehyde_frais	0.2257	0.9188
fruit_exotique	0.1889	0.9618
herbe	0.2010	0.9309
legume	0.2605	0.8040
fermentaire	0.1802	0.9119
phenole	0.2635	0.8411
epice	0.1856	0.8904
fleur_d_arbuste	0.1717	0.9694
cuit	0.2396	0.8438
terreux	0.1559	0.9021
fruit_sec	0.1408	0.9441
fleur_du_jardin	0.1545	0.9631
agrume	0.1874	0.8575
oleagineux	0.1433	0.9464
lactique	0.1275	0.9881
soufre	0.5831	0.8103
plante_aromatique	0.1532	0.8000
animal	0.1694	0.5667
fruit_a_coque	0.1450	0.8523
moisi	0.1057	0.9066
fruit_a_pepins	0.1168	0.9722
torrefie	0.1805	0.8884
medicinal	0.1663	0.8347
vegetal_sec	0.0871	0.9825
rose	0.1066	0.9777
huile	0.1152	0.8688
lactone	0.0876	0.9864
menthe	0.2927	0.6493
bois	0.1838	0.7703
creme	0.0674	0.9890
boissons_alcoolisees	0.0841	0.9657
sucre_cuit	0.0748	0.9588
baie	0.0647	0.9880
poudre	0.1020	0.9085
viande_cuite	0.2268	0.8247
pomme	0.0881	0.9934
malte	0.0976	0.9404
mielle	0.0655	0.9429
solvant	0.1113	0.8045
ananas	0.0653	0.9923
fruit_rouge	0.0491	0.9922
coumarine	0.0579	0.9921
caramel	0.0728	0.9520
mineral	0.0602	0.9200
resineux	0.1722	0.7500
alliace	0.3373	0.9106
fruit_a_noyau	0.0543	0.9837
metal	0.0599	0.9256
metallique	0.0580	0.9244
peponide	0.0617	0.9273
melon	0.0629	0.9259
brule	0.1014	0.9346
feuille	0.0474	0.9524
alcool_de_fut	0.0595	0.9423
ether	0.0827	0.8812
boisson_fermentee	0.0481	0.9800
camphre	0.2095	0.6200
miel	0.0449	0.9485
citronne	0.0686	0.9167
racine	0.0349	0.9688
oignon	0.2747	0.9368
crucifere	0.1121	0.8085
lacte	0.0358	0.9894
fleur_d_arbre	0.0493	0.8925
vin	0.0489	0.9783
fromage	0.0661	0.9551
poire	0.0651	0.9213
banane	0.0544	0.9884
champignon	0.0439	0.8953
cafe	0.1128	0.8690
cacao	0.0538	0.9524
musque	0.3597	0.6329
savon	0.0476	0.8701
beurre	0.0373	0.9610
noix_de_coco	0.0558	0.8933
anise	0.0381	0.9054
pin	0.1329	0.8472
vanille	0.0638	0.8889
jasmin	0.0367	0.9861
ambre	0.0817	0.8873
ail	0.2131	0.9559
musc	0.3459	0.6866
cereale	0.0763	0.8955
peche	0.0350	0.9848
cerise	0.0332	1.0000
violette	0.0354	0.9344
rhum	0.0311	0.9833

Mean Precision: 0.1619
