Label	Precision	Recall
vegetal	0.6887	0.8525
fruite	0.6590	0.8538
frais	0.6578	0.8489
vegetal_vert	0.5968	0.8515
doux	0.4878	0.9090
gras	0.4714	0.8771
floral	0.4636	0.9180
boise	0.4647	0.8356
vert	0.3831	0.8743
aldehyde	0.3034	0.8571
chimique	0.2836	0.8300
empyreumatique	0.3850	0.8274
balsamique	0.2249	0.9753
aldehyde_frais	0.2501	0.8653
fruit_exotique	0.2527	0.8811
herbe	0.2243	0.8726
legume	0.2721	0.8062
fermentaire	0.1996	0.8965
phenole	0.2621	0.8598
epice	0.2100	0.8531
fleur_d_arbuste	0.1978	0.9515
cuit	0.2612	0.8073
terreux	0.1646	0.8413
fruit_sec	0.1626	0.8911
fleur_du_jardin	0.1732	0.9347
agrume	0.2031	0.8547
oleagineux	0.1626	0.9018
lactique	0.1533	0.9224
soufre	0.4307	0.8793
plante_aromatique	0.1722	0.7228
animal	0.1158	0.8741
fruit_a_coque	0.1599	0.8371
moisi	0.1064	0.9105
fruit_a_pepins	0.1829	0.8929
torrefie	0.1773	0.9050
medicinal	0.1785	0.8802
vegetal_sec	0.0961	0.9254
rose	0.1257	0.9509
huile	0.1148	0.8688
lactone	0.1076	0.9186
menthe	0.2269	0.7915
bois	0.1862	0.7895
creme	0.0874	0.9448
boissons_alcoolisees	0.1234	0.8800
sucre_cuit	0.1124	0.8471
baie	0.0904	0.8675
poudre	0.1039	0.8963
viande_cuite	0.1815	0.8896
pomme	0.1464	0.9338
malte	0.1055	0.9470
mielle	0.0922	0.8500
solvant	0.1356	0.8421
ananas	0.1073	0.9308
fruit_rouge	0.0804	0.8837
coumarine	0.0707	0.9444
caramel	0.1028	0.8640
mineral	0.0533	0.9520
resineux	0.1387	0.8387
alliace	0.3031	0.9512
fruit_a_noyau	0.0747	0.9024
metal	0.0540	0.9504
metallique	0.0529	0.9496
peponide	0.0908	0.8182
melon	0.0894	0.8148
brule	0.0932	0.9252
feuille	0.0543	0.8762
alcool_de_fut	0.0862	0.9038
ether	0.1103	0.8812
boisson_fermentee	0.0726	0.9300
camphre	0.1399	0.8700
miel	0.0709	0.8660
citronne	0.0890	0.8646
racine	0.0468	0.8958
oignon	0.2556	0.9684
crucifere	0.0940	0.8191
lacte	0.0423	0.9574
fleur_d_arbre	0.0531	0.8817
vin	0.0757	0.9348
fromage	0.0684	0.9213
poire	0.0917	0.9101
banane	0.0874	0.8837
champignon	0.0418	0.9070
cafe	0.0801	0.9405
cacao	0.0604	0.9286
musque	0.1202	0.9114
savon	0.0535	0.8831
beurre	0.0518	0.8961
noix_de_coco	0.0626	0.9733
anise	0.0486	0.8378
pin	0.1241	0.9306
vanille	0.0776	0.9444
jasmin	0.0433	0.9722
ambre	0.0716	0.9577
ail	0.1953	0.9706
musc	0.1322	0.9254
cereale	0.0651	0.9254
peche	0.0470	0.9697
cerise	0.0542	0.9231
violette	0.0456	0.9180
rhum	0.0582	0.8500

Mean Precision: 0.1696
