Label	Precision	Recall
vegetal	0.6441	0.9079
fruite	0.6100	0.9467
frais	0.6068	0.9108
vegetal_vert	0.5542	0.8972
doux	0.4574	0.9729
gras	0.4551	0.9287
floral	0.4090	0.9576
boise	0.3964	0.9625
vert	0.3716	0.8652
aldehyde	0.2809	0.9190
chimique	0.2288	0.9483
empyreumatique	0.3934	0.8122
balsamique	0.2091	0.9658
aldehyde_frais	0.2196	0.9406
fruit_exotique	0.2325	0.8960
herbe	0.1952	0.9395
legume	0.2926	0.7269
fermentaire	0.2143	0.7863
phenole	0.2180	0.9346
epice	0.1697	0.9697
fleur_d_arbuste	0.1743	0.9719
cuit	0.2731	0.7865
terreux	0.1483	0.9074
fruit_sec	0.1893	0.7709
fleur_du_jardin	0.1562	0.9659
agrume	0.1832	0.9060
oleagineux	0.1972	0.7500
lactique	0.1646	0.7463
soufre	0.5792	0.8069
plante_aromatique	0.1269	0.8982
animal	0.1102	0.8370
fruit_a_coque	0.1597	0.7765
moisi	0.1153	0.8405
fruit_a_pepins	0.1494	0.9127
torrefie	0.1932	0.8512
medicinal	0.1357	0.9463
vegetal_sec	0.0871	0.9605
rose	0.1102	0.9464
huile	0.1350	0.7557
lactone	0.1002	0.8914
menthe	0.1596	0.8578
bois	0.1178	0.9378
creme	0.0907	0.7735
boissons_alcoolisees	0.1237	0.7771
sucre_cuit	0.0966	0.8529
baie	0.0686	0.9759
poudre	0.0814	0.9512
viande_cuite	0.2170	0.8117
pomme	0.1187	0.8940
malte	0.1131	0.8411
mielle	0.0743	0.9357
solvant	0.1690	0.6391
ananas	0.1029	0.8692
fruit_rouge	0.0585	0.9612
coumarine	0.0747	0.8651
caramel	0.0922	0.8080
mineral	0.0590	0.9280
resineux	0.0928	0.9516
alliace	0.3514	0.8943
fruit_a_noyau	0.0719	0.9024
metal	0.0588	0.9174
metallique	0.0570	0.9160
peponide	0.0732	0.8364
melon	0.0728	0.8333
brule	0.0965	0.8972
feuille	0.0498	0.9238
alcool_de_fut	0.0929	0.7981
ether	0.1312	0.6832
boisson_fermentee	0.0683	0.8400
camphre	0.0866	0.9600
miel	0.0514	0.9381
citronne	0.0542	0.9479
racine	0.0349	0.9688
oignon	0.2876	0.9263
crucifere	0.1257	0.7128
lacte	0.0489	0.7553
fleur_d_arbre	0.0469	0.9247
vin	0.0766	0.8587
fromage	0.0869	0.7753
poire	0.0803	0.8539
banane	0.0800	0.8605
champignon	0.0552	0.8372
cafe	0.0945	0.8810
cacao	0.0605	0.9167
musque	0.1026	0.8481
savon	0.0458	0.8961
beurre	0.0613	0.7792
noix_de_coco	0.0742	0.7333
anise	0.0305	0.9730
pin	0.0806	0.9583
vanille	0.0656	0.8889
jasmin	0.0424	0.9583
ambre	0.0631	0.9014
ail	0.2327	0.9412
musc	0.1237	0.8955
cereale	0.0750	0.8955
peche	0.0457	0.8485
cerise	0.0461	0.9538
violette	0.0349	0.9672
rhum	0.0488	0.7833

Mean Precision: 0.1612
