Label	Precision	Recall
vegetal	0.6797	0.8321
fruite	0.6725	0.7825
frais	0.6634	0.7837
vegetal_vert	0.6004	0.8163
doux	0.4814	0.9178
gras	0.4806	0.8336
floral	0.5162	0.8426
boise	0.4398	0.8970
vert	0.4237	0.7620
aldehyde	0.3214	0.7956
chimique	0.2565	0.8985
empyreumatique	0.3557	0.8641
balsamique	0.2385	0.9468
aldehyde_frais	0.2479	0.8108
fruit_exotique	0.2711	0.8238
herbe	0.2220	0.8283
legume	0.2829	0.7621
fermentaire	0.1958	0.8921
phenole	0.2374	0.9095
epice	0.2200	0.8555
fleur_d_arbuste	0.2277	0.8532
cuit	0.2502	0.8542
terreux	0.1480	0.9261
fruit_sec	0.1834	0.8174
fleur_du_jardin	0.2007	0.8750
agrume	0.2382	0.8177
oleagineux	0.1891	0.8554
lactique	0.1657	0.8358
soufre	0.4026	0.8690
plante_aromatique	0.1553	0.8063
animal	0.1208	0.8704
fruit_a_coque	0.1642	0.8340
moisi	0.1062	0.9225
fruit_a_pepins	0.1800	0.8413
torrefie	0.1700	0.9256
medicinal	0.1560	0.9295
vegetal_sec	0.1068	0.8553
rose	0.1505	0.8438
huile	0.1330	0.7793
lactone	0.1356	0.8190
menthe	0.1842	0.8531
bois	0.1366	0.8571
creme	0.0974	0.8681
boissons_alcoolisees	0.1334	0.8708
sucre_cuit	0.1059	0.8655
baie	0.0821	0.8909
poudre	0.1062	0.9085
viande_cuite	0.1853	0.8701
pomme	0.1510	0.9139
malte	0.1029	0.9200
mielle	0.0909	0.8429
solvant	0.1154	0.8797
ananas	0.1162	0.8915
fruit_rouge	0.0765	0.8992
coumarine	0.0948	0.9134
caramel	0.0983	0.9206
mineral	0.0669	0.7680
resineux	0.1187	0.8871
alliace	0.3115	0.9597
fruit_a_noyau	0.0814	0.7967
metal	0.0688	0.7541
metallique	0.0659	0.7479
peponide	0.1003	0.8000
melon	0.0974	0.7890
brule	0.0892	0.9439
feuille	0.0623	0.7736
alcool_de_fut	0.0921	0.8750
ether	0.0975	0.8725
boisson_fermentee	0.0733	0.8400
camphre	0.0926	0.9500
miel	0.0605	0.8673
citronne	0.0784	0.8333
racine	0.0376	0.9375
oignon	0.2607	0.9579
crucifere	0.0933	0.8617
lacte	0.0488	0.8617
fleur_d_arbre	0.0667	0.8617
vin	0.0772	0.8696
fromage	0.0739	0.9111
poire	0.0957	0.9101
banane	0.0922	0.8736
champignon	0.0552	0.8256
cafe	0.0819	0.9529
cacao	0.0597	0.9167
musque	0.0844	0.9241
savon	0.0561	0.8333
beurre	0.0636	0.8701
noix_de_coco	0.0781	0.8800
anise	0.0446	0.8919
pin	0.0963	0.9589
vanille	0.0784	0.9306
jasmin	0.0714	0.7639
ambre	0.0729	0.9296
ail	0.1831	0.9853
musc	0.0936	0.9552
cereale	0.0600	0.8806
peche	0.0583	0.8507
cerise	0.0520	0.8769
violette	0.0598	0.8689
rhum	0.0565	0.8667

Mean Precision: 0.1708
