Label	Precision	Recall
vegetal	0.6586	0.9068
fruite	0.6513	0.8587
frais	0.6287	0.8891
vegetal_vert	0.5756	0.8858
doux	0.5007	0.8931
gras	0.4741	0.8862
floral	0.4860	0.9020
boise	0.4453	0.9048
vert	0.3892	0.8788
aldehyde	0.2920	0.8968
chimique	0.2554	0.9300
empyreumatique	0.4031	0.8240
balsamique	0.2476	0.9240
aldehyde_frais	0.2304	0.9129
fruit_exotique	0.2409	0.9087
herbe	0.2040	0.9114
legume	0.2977	0.7974
fermentaire	0.2062	0.8833
phenole	0.2314	0.9089
epice	0.1943	0.9138
fleur_d_arbuste	0.2085	0.9362
cuit	0.2629	0.8099
terreux	0.1637	0.8862
fruit_sec	0.2168	0.7793
fleur_du_jardin	0.1841	0.9119
agrume	0.1929	0.8946
oleagineux	0.2274	0.7946
lactique	0.1708	0.8507
soufre	0.4155	0.8897
plante_aromatique	0.1292	0.8982
animal	0.1406	0.7889
fruit_a_coque	0.1802	0.7803
moisi	0.1150	0.8638
fruit_a_pepins	0.1782	0.8611
torrefie	0.1856	0.8967
medicinal	0.1437	0.9545
vegetal_sec	0.1079	0.8553
rose	0.1348	0.9330
huile	0.1467	0.7738
lactone	0.1332	0.8688
menthe	0.1388	0.8815
bois	0.1310	0.9187
creme	0.1026	0.8785
boissons_alcoolisees	0.1278	0.8686
sucre_cuit	0.1165	0.8765
baie	0.0765	0.9337
poudre	0.1084	0.8963
viande_cuite	0.1971	0.8701
pomme	0.1373	0.9338
malte	0.1063	0.9139
mielle	0.0960	0.8571
solvant	0.1414	0.8571
ananas	0.1077	0.9462
fruit_rouge	0.0713	0.9535
coumarine	0.1111	0.8651
caramel	0.1103	0.8640
mineral	0.0742	0.8240
resineux	0.1000	0.9516
alliace	0.2796	0.9593
fruit_a_noyau	0.0794	0.9187
metal	0.0785	0.8017
metallique	0.0757	0.7983
peponide	0.0863	0.8273
melon	0.0865	0.8426
brule	0.1021	0.9252
feuille	0.0591	0.8952
alcool_de_fut	0.0929	0.8846
ether	0.1207	0.8614
boisson_fermentee	0.0789	0.9100
camphre	0.0923	0.9300
miel	0.0651	0.8969
citronne	0.0678	0.9479
racine	0.0391	0.9375
oignon	0.2500	0.9684
crucifere	0.0961	0.8723
lacte	0.0591	0.8617
fleur_d_arbre	0.0627	0.8925
vin	0.0811	0.9130
fromage	0.0778	0.8539
poire	0.0991	0.8652
banane	0.0883	0.9070
champignon	0.0562	0.8953
cafe	0.0877	0.9167
cacao	0.0651	0.9167
musque	0.1176	0.8861
savon	0.0535	0.8831
beurre	0.0616	0.8442
noix_de_coco	0.1245	0.8400
anise	0.0425	0.9189
pin	0.0724	0.9861
vanille	0.0963	0.9028
jasmin	0.0590	0.9167
ambre	0.0662	0.9718
ail	0.1714	0.9853
musc	0.1325	0.9552
cereale	0.0667	0.9254
peche	0.0478	0.9545
cerise	0.0502	0.9077
violette	0.0485	0.9180
rhum	0.0503	0.9000

Mean Precision: 0.1699
