Label	Precision	Recall
vegetal	0.6588	0.8939
fruite	0.6454	0.8548
frais	0.6351	0.8631
vegetal_vert	0.5808	0.8729
doux	0.4838	0.9289
gras	0.4682	0.8615
floral	0.4850	0.8991
boise	0.4219	0.9182
vert	0.3922	0.8708
aldehyde	0.2980	0.8875
chimique	0.2558	0.8933
empyreumatique	0.3652	0.8389
balsamique	0.2341	0.9468
aldehyde_frais	0.2410	0.8976
fruit_exotique	0.2286	0.9193
herbe	0.2126	0.8925
legume	0.2882	0.8062
fermentaire	0.2050	0.8371
phenole	0.2332	0.9072
epice	0.1904	0.9063
fleur_d_arbuste	0.2100	0.9342
cuit	0.2338	0.8255
terreux	0.1526	0.8942
fruit_sec	0.1722	0.8496
fleur_du_jardin	0.1809	0.9148
agrume	0.1995	0.8732
oleagineux	0.1888	0.8627
lactique	0.1717	0.8772
soufre	0.3839	0.8724
plante_aromatique	0.1357	0.8790
animal	0.1361	0.8037
fruit_a_coque	0.1655	0.8226
moisi	0.1127	0.8833
fruit_a_pepins	0.1689	0.9008
torrefie	0.1792	0.8967
medicinal	0.1512	0.9419
vegetal_sec	0.0965	0.9342
rose	0.1417	0.9152
huile	0.1380	0.8009
lactone	0.1141	0.8727
menthe	0.1577	0.8720
bois	0.1608	0.8469
creme	0.0971	0.8571
boissons_alcoolisees	0.1287	0.8547
sucre_cuit	0.1025	0.8941
baie	0.0778	0.9341
poudre	0.1019	0.9024
viande_cuite	0.1760	0.8377
pomme	0.1310	0.9801
malte	0.1033	0.9267
mielle	0.1043	0.8714
solvant	0.1383	0.8864
ananas	0.1017	0.9070
fruit_rouge	0.0626	0.9531
coumarine	0.0816	0.9200
caramel	0.1015	0.8720
mineral	0.0607	0.8952
resineux	0.1237	0.8710
alliace	0.3065	0.9516
fruit_a_noyau	0.0695	0.9268
metal	0.0623	0.8760
metallique	0.0613	0.8739
peponide	0.0863	0.8545
melon	0.0903	0.8807
brule	0.0938	0.9346
feuille	0.0567	0.9048
alcool_de_fut	0.0936	0.8558
ether	0.1221	0.8812
boisson_fermentee	0.0761	0.9100
camphre	0.0982	0.8800
miel	0.0637	0.8763
citronne	0.0659	0.9375
racine	0.0390	0.9688
oignon	0.2408	0.9684
crucifere	0.0880	0.8511
lacte	0.0484	0.8710
fleur_d_arbre	0.0682	0.8495
vin	0.0754	0.9022
fromage	0.0806	0.9213
poire	0.0787	0.9091
banane	0.0859	0.9302
champignon	0.0555	0.8837
cafe	0.0856	0.9412
cacao	0.0570	0.9405
musque	0.1435	0.7975
savon	0.0489	0.8831
beurre	0.0582	0.9079
noix_de_coco	0.0732	0.9333
anise	0.0396	0.9178
pin	0.0888	0.9315
vanille	0.0737	0.9167
jasmin	0.0478	0.9722
ambre	0.0747	0.9577
ail	0.1791	0.9853
musc	0.1564	0.9104
cereale	0.0603	0.9254
peche	0.0429	0.9545
cerise	0.0423	0.9091
violette	0.0438	0.9000
rhum	0.0611	0.8333

Mean Precision: 0.1655
