Label	Precision	Recall
vegetal	0.6446	0.9220
fruite	0.5865	0.9696
frais	0.5897	0.9313
vegetal_vert	0.5373	0.9357
doux	0.4337	0.9912
gras	0.4432	0.9336
floral	0.4002	0.9736
boise	0.3866	0.9634
vert	0.3603	0.9020
aldehyde	0.2637	0.9540
chimique	0.2318	0.9400
empyreumatique	0.4040	0.7802
balsamique	0.2029	0.9791
aldehyde_frais	0.2116	0.9508
fruit_exotique	0.1992	0.9363
herbe	0.1905	0.9419
legume	0.3110	0.6850
fermentaire	0.1779	0.8817
phenole	0.2612	0.8121
epice	0.1852	0.8454
fleur_d_arbuste	0.1900	0.9646
cuit	0.2457	0.7786
terreux	0.1485	0.9127
fruit_sec	0.1906	0.7214
fleur_du_jardin	0.1502	0.9773
agrume	0.1738	0.9337
oleagineux	0.2192	0.6896
lactique	0.1363	0.9491
soufre	0.6338	0.7103
plante_aromatique	0.1554	0.7794
animal	0.1103	0.8852
fruit_a_coque	0.2024	0.7132
moisi	0.1054	0.8677
fruit_a_pepins	0.1115	0.9841
torrefie	0.2392	0.7562
medicinal	0.1661	0.7842
vegetal_sec	0.0880	0.9605
rose	0.1231	0.9509
huile	0.1116	0.8914
lactone	0.0944	0.9364
menthe	0.2351	0.7299
bois	0.1697	0.8421
creme	0.0718	0.9615
boissons_alcoolisees	0.0939	0.9441
sucre_cuit	0.0827	0.8941
baie	0.0604	0.9940
poudre	0.0909	0.8963
viande_cuite	0.2933	0.6818
pomme	0.0894	0.9868
malte	0.1298	0.7667
mielle	0.0918	0.8429
solvant	0.1420	0.7500
ananas	0.0759	0.9690
fruit_rouge	0.0511	0.9688
coumarine	0.0762	0.8720
caramel	0.0931	0.8800
mineral	0.0557	0.9194
resineux	0.1448	0.8468
alliace	0.4631	0.7581
fruit_a_noyau	0.0524	0.9837
metal	0.0608	0.8512
metallique	0.0578	0.8824
peponide	0.0576	0.9273
melon	0.0594	0.9266
brule	0.1396	0.7944
feuille	0.0477	0.9429
alcool_de_fut	0.0715	0.9135
ether	0.1080	0.8119
boisson_fermentee	0.0509	0.9700
camphre	0.1368	0.7800
miel	0.0616	0.8144
citronne	0.0621	0.9375
racine	0.0422	0.9271
oignon	0.3555	0.7895
crucifere	0.1311	0.6596
lacte	0.0443	0.9032
fleur_d_arbre	0.0527	0.8387
vin	0.0486	0.9565
fromage	0.0596	0.9438
poire	0.0578	0.9545
banane	0.0614	0.9651
champignon	0.0492	0.8023
cafe	0.1418	0.6941
cacao	0.0623	0.7976
musque	0.1014	0.8228
savon	0.0325	0.9870
beurre	0.0422	0.9605
noix_de_coco	0.0776	0.8533
anise	0.0360	0.9452
pin	0.1124	0.9178
vanille	0.0542	0.9028
jasmin	0.0400	0.9861
ambre	0.0790	0.9014
ail	0.2983	0.7941
musc	0.1056	0.9254
cereale	0.0948	0.6866
peche	0.0341	0.9848
cerise	0.0353	0.9242
violette	0.0318	1.0000
rhum	0.0408	0.8833

Mean Precision: 0.1642
