Label	Precision	Recall
vegetal	0.6601	0.8520
fruite	0.6203	0.9170
frais	0.6199	0.8756
vegetal_vert	0.5669	0.8878
doux	0.4550	0.9769
gras	0.4467	0.9164
floral	0.4421	0.9472
boise	0.4057	0.9423
vert	0.3944	0.8440
aldehyde	0.2794	0.9366
chimique	0.2434	0.9118
empyreumatique	0.3873	0.8305
balsamique	0.2117	0.9905
aldehyde_frais	0.2203	0.9422
fruit_exotique	0.2422	0.8747
herbe	0.2029	0.9528
legume	0.3035	0.7026
fermentaire	0.2121	0.7819
phenole	0.2269	0.9049
epice	0.1776	0.9557
fleur_d_arbuste	0.1854	0.9772
cuit	0.2537	0.8125
terreux	0.1532	0.8786
fruit_sec	0.1761	0.8427
fleur_du_jardin	0.1618	0.9602
agrume	0.2099	0.8917
oleagineux	0.1828	0.8253
lactique	0.1634	0.8716
soufre	0.5065	0.8034
plante_aromatique	0.1371	0.8803
animal	0.1299	0.7852
fruit_a_coque	0.1676	0.8151
moisi	0.1146	0.8411
fruit_a_pepins	0.1551	0.8770
torrefie	0.1888	0.8512
medicinal	0.1450	0.9461
vegetal_sec	0.0883	0.9868
rose	0.1237	0.9598
huile	0.1263	0.7973
lactone	0.1011	0.9367
menthe	0.1684	0.8626
bois	0.1313	0.9000
creme	0.0870	0.9286
boissons_alcoolisees	0.1287	0.8371
sucre_cuit	0.0976	0.8772
baie	0.0700	0.9576
poudre	0.0846	0.9329
viande_cuite	0.2167	0.8247
pomme	0.1325	0.8940
malte	0.1057	0.9067
mielle	0.0679	0.9214
solvant	0.1628	0.7368
ananas	0.1075	0.9070
fruit_rouge	0.0593	0.9845
coumarine	0.0691	0.9764
caramel	0.0989	0.8968
mineral	0.0659	0.8000
resineux	0.1134	0.9032
alliace	0.3662	0.9274
fruit_a_noyau	0.0643	0.9106
metal	0.0686	0.7951
metallique	0.0651	0.8067
peponide	0.0747	0.8364
melon	0.0748	0.8349
brule	0.1076	0.8879
feuille	0.0490	0.9434
alcool_de_fut	0.0880	0.8365
ether	0.1224	0.7451
boisson_fermentee	0.0678	0.8300
camphre	0.0785	0.9400
miel	0.0455	0.9490
citronne	0.0670	0.9271
racine	0.0373	0.9271
oignon	0.2914	0.9263
crucifere	0.1074	0.7553
lacte	0.0445	0.8617
fleur_d_arbre	0.0493	0.9149
vin	0.0726	0.8696
fromage	0.0839	0.9000
poire	0.0853	0.9101
banane	0.0799	0.8506
champignon	0.0586	0.7791
cafe	0.0963	0.8941
cacao	0.0593	0.9405
musque	0.1036	0.8987
savon	0.0495	0.8590
beurre	0.0649	0.8831
noix_de_coco	0.0606	0.9067
anise	0.0359	0.9730
pin	0.1017	0.9589
vanille	0.0572	0.9306
jasmin	0.0430	0.9861
ambre	0.0714	0.9155
ail	0.2377	0.9265
musc	0.1063	0.9552
cereale	0.0709	0.8507
peche	0.0459	0.9552
cerise	0.0399	0.9538
violette	0.0381	0.9672
rhum	0.0532	0.8500

Mean Precision: 0.1634
