Label	Precision	Recall
vegetal	0.6778	0.8547
fruite	0.6149	0.9132
frais	0.6364	0.8644
vegetal_vert	0.5852	0.8708
doux	0.4608	0.9592
gras	0.4560	0.8918
floral	0.4512	0.9283
boise	0.4515	0.8422
vert	0.3828	0.8731
aldehyde	0.2907	0.8938
chimique	0.2597	0.8717
empyreumatique	0.3623	0.8389
balsamique	0.2302	0.9487
aldehyde_frais	0.2344	0.9075
fruit_exotique	0.2257	0.9066
herbe	0.2117	0.9054
legume	0.2769	0.8150
fermentaire	0.2021	0.8281
phenole	0.2553	0.8654
epice	0.1926	0.8642
fleur_d_arbuste	0.1996	0.9468
cuit	0.2297	0.8333
terreux	0.1749	0.7989
fruit_sec	0.1689	0.8663
fleur_du_jardin	0.1696	0.9460
agrume	0.1948	0.8991
oleagineux	0.1835	0.8776
lactique	0.1452	0.9491
soufre	0.4790	0.8276
plante_aromatique	0.1604	0.7580
animal	0.1198	0.8667
fruit_a_coque	0.1617	0.8226
moisi	0.1145	0.8405
fruit_a_pepins	0.1352	0.9524
torrefie	0.1863	0.9008
medicinal	0.1650	0.8838
vegetal_sec	0.0971	0.9386
rose	0.1329	0.9330
huile	0.1236	0.8371
lactone	0.1030	0.9227
menthe	0.2168	0.7725
bois	0.2159	0.7799
creme	0.0793	0.9560
boissons_alcoolisees	0.1084	0.8827
sucre_cuit	0.0901	0.9059
baie	0.0743	0.9521
poudre	0.0995	0.9085
viande_cuite	0.2085	0.8247
pomme	0.1108	0.9868
malte	0.1072	0.9400
mielle	0.0849	0.9071
solvant	0.1403	0.8333
ananas	0.0948	0.9535
fruit_rouge	0.0572	0.9609
coumarine	0.0741	0.9040
caramel	0.0915	0.9120
mineral	0.0586	0.9032
resineux	0.1672	0.8387
alliace	0.3113	0.9516
fruit_a_noyau	0.0638	0.9675
metal	0.0612	0.9174
metallique	0.0595	0.9160
peponide	0.0671	0.9091
melon	0.0666	0.8899
brule	0.0998	0.9159
feuille	0.0537	0.9429
alcool_de_fut	0.0795	0.9135
ether	0.1144	0.8713
boisson_fermentee	0.0636	0.9400
camphre	0.1303	0.8600
miel	0.0602	0.9072
citronne	0.0626	0.9479
racine	0.0463	0.8854
oignon	0.2453	0.9684
crucifere	0.0923	0.7766
lacte	0.0453	0.9462
fleur_d_arbre	0.0527	0.9032
vin	0.0612	0.9239
fromage	0.0661	0.9326
poire	0.0678	0.9432
banane	0.0707	0.9651
champignon	0.0549	0.8605
cafe	0.0922	0.9059
cacao	0.0576	0.9286
musque	0.1514	0.7975
savon	0.0417	0.9221
beurre	0.0466	0.9474
noix_de_coco	0.0639	0.9200
anise	0.0404	0.9315
pin	0.1219	0.8767
vanille	0.0549	0.9444
jasmin	0.0434	0.9722
ambre	0.0873	0.9296
ail	0.1826	0.9853
musc	0.1756	0.8806
cereale	0.0692	0.9104
peche	0.0401	0.9394
cerise	0.0388	0.9848
violette	0.0421	0.9667
rhum	0.0486	0.9167

Mean Precision: 0.1648
