Label	Precision	Recall
vegetal	0.6574	0.8845
fruite	0.6219	0.9040
frais	0.6168	0.8925
vegetal_vert	0.5698	0.8835
doux	0.4691	0.9441
gras	0.4478	0.9344
floral	0.4578	0.9265
boise	0.4390	0.8422
vert	0.3754	0.8838
aldehyde	0.2864	0.9160
chimique	0.2330	0.9318
empyreumatique	0.3829	0.8255
balsamique	0.2251	0.9335
aldehyde_frais	0.2239	0.9323
fruit_exotique	0.2240	0.9151
herbe	0.2063	0.9313
legume	0.2552	0.7511
fermentaire	0.1913	0.8568
phenole	0.2364	0.8445
epice	0.1914	0.8974
fleur_d_arbuste	0.1902	0.9468
cuit	0.2480	0.8203
terreux	0.1630	0.8628
fruit_sec	0.1640	0.8764
fleur_du_jardin	0.1668	0.9233
agrume	0.1917	0.9259
oleagineux	0.1780	0.8675
lactique	0.1455	0.9224
soufre	0.4796	0.8103
plante_aromatique	0.1346	0.8556
animal	0.1254	0.8111
fruit_a_coque	0.1635	0.8453
moisi	0.1140	0.8605
fruit_a_pepins	0.1499	0.9127
torrefie	0.1856	0.8719
medicinal	0.1518	0.8631
vegetal_sec	0.0897	0.9825
rose	0.1200	0.9375
huile	0.1126	0.8604
lactone	0.0961	0.9548
menthe	0.1854	0.8057
bois	0.1501	0.8333
creme	0.0774	0.9286
boissons_alcoolisees	0.1102	0.9213
sucre_cuit	0.1021	0.8363
baie	0.0715	0.9515
poudre	0.0990	0.8902
viande_cuite	0.1997	0.8312
pomme	0.1142	0.9536
malte	0.1020	0.8667
mielle	0.0684	0.8429
solvant	0.1282	0.7970
ananas	0.0882	0.9457
fruit_rouge	0.0654	0.9457
coumarine	0.0598	0.9528
caramel	0.1019	0.8651
mineral	0.0587	0.9120
resineux	0.1273	0.8548
alliace	0.3249	0.9355
fruit_a_noyau	0.0621	0.9350
metal	0.0601	0.9016
metallique	0.0579	0.9076
peponide	0.0690	0.8818
melon	0.0687	0.8807
brule	0.0982	0.8972
feuille	0.0519	0.9528
alcool_de_fut	0.0763	0.8942
ether	0.0956	0.8529
boisson_fermentee	0.0608	0.9100
camphre	0.0938	0.8800
miel	0.0470	0.8673
citronne	0.0594	0.9688
racine	0.0374	0.8646
oignon	0.2681	0.9368
crucifere	0.0952	0.7660
lacte	0.0421	0.9255
fleur_d_arbre	0.0533	0.9255
vin	0.0624	0.9348
fromage	0.0649	0.9000
poire	0.0771	0.9663
banane	0.0724	0.8851
champignon	0.0483	0.8605
cafe	0.0928	0.9059
cacao	0.0568	0.9167
musque	0.1290	0.8228
savon	0.0489	0.8718
beurre	0.0447	0.9221
noix_de_coco	0.0439	0.9333
anise	0.0379	0.9189
pin	0.0994	0.9178
vanille	0.0671	0.9167
jasmin	0.0420	0.9722
ambre	0.0789	0.9296
ail	0.2000	0.9853
musc	0.1368	0.8657
cereale	0.0659	0.8955
peche	0.0423	0.9851
cerise	0.0429	0.9231
violette	0.0369	0.9508
rhum	0.0437	0.9333

Mean Precision: 0.1595
