Label	Precision	Recall
vegetal	0.6710	0.8739
fruite	0.6590	0.8232
frais	0.6500	0.8273
vegetal_vert	0.5899	0.8417
doux	0.4769	0.9138
gras	0.4488	0.9209
floral	0.4726	0.8798
boise	0.4413	0.8493
vert	0.3862	0.8754
aldehyde	0.2939	0.8490
chimique	0.2403	0.9074
empyreumatique	0.3532	0.8643
balsamique	0.2231	0.9431
aldehyde_frais	0.2381	0.8420
fruit_exotique	0.2497	0.8684
herbe	0.2163	0.8519
legume	0.2162	0.8813
fermentaire	0.1785	0.9339
phenole	0.2454	0.8403
epice	0.1967	0.9070
fleur_d_arbuste	0.2097	0.8964
cuit	0.2306	0.8468
terreux	0.1383	0.9683
fruit_sec	0.1556	0.9164
fleur_du_jardin	0.1763	0.9034
agrume	0.2189	0.8409
oleagineux	0.1498	0.9284
lactique	0.1570	0.9104
soufre	0.3590	0.8969
plante_aromatique	0.1471	0.8035
animal	0.1182	0.8229
fruit_a_coque	0.1355	0.8981
moisi	0.1007	0.9767
fruit_a_pepins	0.1867	0.8690
torrefie	0.1595	0.9465
medicinal	0.1537	0.8802
vegetal_sec	0.0981	0.8860
rose	0.1337	0.9062
huile	0.1207	0.8604
lactone	0.1071	0.9095
menthe	0.2014	0.8160
bois	0.2172	0.7714
creme	0.0903	0.9011
boissons_alcoolisees	0.1165	0.9040
sucre_cuit	0.1066	0.8118
baie	0.0808	0.8443
poudre	0.1135	0.8841
viande_cuite	0.1487	0.9161
pomme	0.1354	0.9079
malte	0.0941	0.9600
mielle	0.0822	0.8857
solvant	0.1155	0.8647
ananas	0.1000	0.9154
fruit_rouge	0.0683	0.9302
coumarine	0.0703	0.8976
caramel	0.0917	0.8889
mineral	0.0543	0.9440
resineux	0.1567	0.8468
alliace	0.2834	0.9680
fruit_a_noyau	0.0770	0.8790
metal	0.0557	0.9672
metallique	0.0542	0.9664
peponide	0.0840	0.8468
melon	0.0857	0.8349
brule	0.0856	0.9352
feuille	0.0543	0.9057
alcool_de_fut	0.0822	0.9038
ether	0.0951	0.9020
boisson_fermentee	0.0619	0.9300
camphre	0.1169	0.8300
miel	0.0726	0.7857
citronne	0.0863	0.8542
racine	0.0402	0.9583
oignon	0.2409	0.9688
crucifere	0.0798	0.8947
lacte	0.0448	0.9255
fleur_d_arbre	0.0513	0.8723
vin	0.0626	0.9130
fromage	0.0670	0.9333
poire	0.0844	0.9213
banane	0.0785	0.8966
champignon	0.0419	0.9425
cafe	0.0689	0.9647
cacao	0.0543	0.9762
musque	0.1079	0.8101
savon	0.0539	0.8205
beurre	0.0472	0.9091
noix_de_coco	0.0647	0.9079
anise	0.0462	0.8630
pin	0.1008	0.9041
vanille	0.0700	0.9306
jasmin	0.0517	0.9444
ambre	0.0926	0.8889
ail	0.1763	0.9853
musc	0.1371	0.8657
cereale	0.0496	0.9254
peche	0.0472	0.8806
cerise	0.0425	0.9242
violette	0.0493	0.8689
rhum	0.0489	0.9167

Mean Precision: 0.1614
