Label	Precision	Recall
vegetal	0.6128	0.9893
fruite	0.5692	0.9467
frais	0.5661	0.9319
vegetal_vert	0.5181	0.9294
doux	0.4449	0.9400
gras	0.4224	0.9795
floral	0.4467	0.8774
boise	0.3798	0.9682
vert	0.3124	0.9733
aldehyde	0.2599	0.9239
chimique	0.2076	0.9833
empyreumatique	0.2804	0.8389
balsamique	0.1901	0.9943
aldehyde_frais	0.1906	0.9843
fruit_exotique	0.1845	0.9533
herbe	0.1721	0.9871
legume	0.1895	0.8943
fermentaire	0.1532	0.9933
phenole	0.2210	0.8747
epice	0.1618	0.9649
fleur_d_arbuste	0.1576	0.9797
cuit	0.1627	0.9219
terreux	0.1296	0.9921
fruit_sec	0.1447	0.8635
fleur_du_jardin	0.1576	0.9261
agrume	0.1503	0.9712
oleagineux	0.1227	0.9522
lactique	0.1127	0.9850
soufre	0.1649	0.9414
plante_aromatique	0.1054	0.9644
animal	0.0938	0.9667
fruit_a_coque	0.1288	0.8755
moisi	0.0930	0.9689
fruit_a_pepins	0.1003	0.9524
torrefie	0.0878	0.9793
medicinal	0.0919	0.9917
vegetal_sec	0.0838	0.9298
rose	0.1040	0.9420
huile	0.0816	0.9276
lactone	0.0793	0.9864
menthe	0.1114	0.8910
bois	0.1148	0.8708
creme	0.0619	1.0000
boissons_alcoolisees	0.0748	0.9385
sucre_cuit	0.0595	0.9647
baie	0.0629	0.9820
poudre	0.0808	0.9512
viande_cuite	0.0813	0.9286
pomme	0.0660	1.0000
malte	0.0686	0.9733
mielle	0.0576	0.9786
solvant	0.0627	0.9470
ananas	0.0627	0.9380
fruit_rouge	0.0451	1.0000
coumarine	0.0436	0.9920
caramel	0.0565	0.9520
mineral	0.0418	1.0000
resineux	0.0627	0.9839
alliace	0.0779	0.9839
fruit_a_noyau	0.0525	0.9268
metal	0.0420	0.9835
metallique	0.0409	0.9832
peponide	0.0447	0.9364
melon	0.0457	0.9358
brule	0.0608	0.9533
feuille	0.0377	0.9714
alcool_de_fut	0.0408	0.9423
ether	0.0537	0.9406
boisson_fermentee	0.0461	0.9000
camphre	0.0596	0.9600
miel	0.0421	0.9485
citronne	0.0387	0.9896
racine	0.0327	1.0000
oignon	0.0576	0.9895
crucifere	0.0456	0.9149
lacte	0.0340	0.8925
fleur_d_arbre	0.0418	0.9677
vin	0.0362	0.9674
fromage	0.0380	0.9326
poire	0.0421	0.9659
banane	0.0427	0.9302
champignon	0.0318	0.9767
cafe	0.0472	0.9647
cacao	0.0317	0.9762
musque	0.0326	0.9620
savon	0.0332	0.9740
beurre	0.0276	0.9868
noix_de_coco	0.0275	0.8933
anise	0.0269	0.9726
pin	0.0485	0.9726
vanille	0.0258	1.0000
jasmin	0.0361	0.9306
ambre	0.0429	0.9577
ail	0.0323	1.0000
musc	0.0385	0.9851
cereale	0.0261	0.9701
peche	0.0286	0.9394
cerise	0.0237	0.9697
violette	0.0273	1.0000
rhum	0.0257	0.9333

Mean Precision: 0.1172
