Label	Precision	Recall
vegetal	0.6819	0.8490
fruite	0.6005	0.9622
frais	0.6413	0.8536
vegetal_vert	0.5783	0.8807
doux	0.4442	0.9912
gras	0.4409	0.9509
floral	0.4113	0.9575
boise	0.4052	0.8981
vert	0.3771	0.8831
aldehyde	0.2979	0.8716
chimique	0.2597	0.7770
empyreumatique	0.3816	0.8277
balsamique	0.1951	0.9943
aldehyde_frais	0.2470	0.8257
fruit_exotique	0.2239	0.8962
herbe	0.2234	0.8233
legume	0.3229	0.6571
fermentaire	0.1739	0.8911
phenole	0.2693	0.7721
epice	0.1940	0.8508
fleur_d_arbuste	0.1723	0.9747
cuit	0.2510	0.8120
terreux	0.1409	0.9312
fruit_sec	0.1452	0.9500
fleur_du_jardin	0.1583	0.9688
agrume	0.2285	0.8034
oleagineux	0.1443	0.9521
lactique	0.1294	0.9700
soufre	0.6344	0.7216
plante_aromatique	0.1544	0.7404
animal	0.1278	0.7454
fruit_a_coque	0.1480	0.8491
moisi	0.1027	0.9419
fruit_a_pepins	0.1285	0.9087
torrefie	0.1934	0.8477
medicinal	0.1911	0.7603
vegetal_sec	0.0866	0.9912
rose	0.1105	0.9732
huile	0.1047	0.8784
lactone	0.0862	0.9819
menthe	0.2692	0.7299
bois	0.2068	0.7286
creme	0.0682	0.9779
boissons_alcoolisees	0.1202	0.8629
sucre_cuit	0.0888	0.9357
baie	0.0683	0.9222
poudre	0.0892	0.9207
viande_cuite	0.2333	0.7871
pomme	0.1191	0.9139
malte	0.1052	0.8411
mielle	0.0724	0.9429
solvant	0.1678	0.7143
ananas	0.0916	0.9615
fruit_rouge	0.0616	0.8837
coumarine	0.0523	0.9843
caramel	0.0827	0.9127
mineral	0.0595	0.8560
resineux	0.1768	0.7984
alliace	0.4478	0.8306
fruit_a_noyau	0.0624	0.9837
metal	0.0627	0.8197
metallique	0.0573	0.8417
peponide	0.0716	0.8468
melon	0.0714	0.8440
brule	0.1116	0.8972
feuille	0.0582	0.8585
alcool_de_fut	0.0879	0.8942
ether	0.1185	0.8235
boisson_fermentee	0.0582	0.9100
camphre	0.1659	0.7400
miel	0.0472	0.9286
citronne	0.0993	0.7708
racine	0.0412	0.8229
oignon	0.3687	0.8421
crucifere	0.1315	0.6421
lacte	0.0371	0.9892
fleur_d_arbre	0.0489	0.8830
vin	0.0621	0.9130
fromage	0.0647	0.9111
poire	0.0776	0.8989
banane	0.0725	0.9186
champignon	0.0473	0.9195
cafe	0.0999	0.8353
cacao	0.0564	0.8929
musque	0.1211	0.8250
savon	0.0420	0.9487
beurre	0.0386	0.9481
noix_de_coco	0.0417	0.9733
anise	0.0413	0.8784
pin	0.1367	0.8630
vanille	0.0460	0.9306
jasmin	0.0366	0.9861
ambre	0.0681	0.8592
ail	0.2762	0.8529
musc	0.1501	0.8676
cereale	0.0749	0.8824
peche	0.0358	0.9848
cerise	0.0441	0.9394
violette	0.0407	0.9016
rhum	0.0594	0.8167

Mean Precision: 0.1682
