Label	Precision	Recall
vegetal	0.6536	0.8822
fruite	0.5761	0.9603
frais	0.6009	0.9058
vegetal_vert	0.5663	0.8835
doux	0.4521	0.9688
gras	0.4314	0.9434
floral	0.4533	0.9160
boise	0.4697	0.7671
vert	0.3586	0.9165
aldehyde	0.2881	0.8954
chimique	0.2155	0.9933
empyreumatique	0.3318	0.8456
balsamique	0.2016	0.9886
aldehyde_frais	0.2341	0.9114
fruit_exotique	0.1911	0.9533
herbe	0.2102	0.9097
legume	0.2349	0.7952
fermentaire	0.1640	0.9576
phenole	0.2481	0.7610
epice	0.2056	0.7892
fleur_d_arbuste	0.1927	0.9291
cuit	0.1958	0.8776
terreux	0.1454	0.9206
fruit_sec	0.1290	0.9666
fleur_du_jardin	0.1668	0.9119
agrume	0.2011	0.8530
oleagineux	0.1241	0.9672
lactique	0.1185	0.9880
soufre	0.5032	0.8034
plante_aromatique	0.1625	0.6762
animal	0.1453	0.5593
fruit_a_coque	0.1390	0.8377
moisi	0.0947	0.9572
fruit_a_pepins	0.1146	0.9643
torrefie	0.1885	0.8802
medicinal	0.1591	0.7801
vegetal_sec	0.0912	0.9430
rose	0.1381	0.8705
huile	0.0972	0.9095
lactone	0.0846	0.9727
menthe	0.2301	0.7109
bois	0.2735	0.6411
creme	0.0645	0.9945
boissons_alcoolisees	0.0734	0.9665
sucre_cuit	0.0732	0.9529
baie	0.0664	0.9701
poudre	0.1220	0.8598
viande_cuite	0.1745	0.8247
pomme	0.0800	0.9868
malte	0.0986	0.8667
mielle	0.1034	0.7857
solvant	0.0715	0.9242
ananas	0.0616	0.9690
fruit_rouge	0.0482	0.9922
coumarine	0.0497	0.9680
caramel	0.0637	0.9360
mineral	0.0609	0.8468
resineux	0.2308	0.5323
alliace	0.3239	0.9274
fruit_a_noyau	0.0519	0.9593
metal	0.0591	0.9174
metallique	0.0540	0.9328
peponide	0.0630	0.8909
melon	0.0620	0.9174
brule	0.0973	0.8692
feuille	0.0476	0.9429
alcool_de_fut	0.0501	0.9615
ether	0.0634	0.9307
boisson_fermentee	0.0424	0.9700
camphre	0.1408	0.5000
miel	0.0584	0.8351
citronne	0.0653	0.8646
racine	0.0339	0.9271
oignon	0.2528	0.9474
crucifere	0.0790	0.7872
lacte	0.0327	1.0000
fleur_d_arbre	0.0626	0.7527
vin	0.0419	0.9783
fromage	0.0500	0.9326
poire	0.0527	0.9659
banane	0.0426	0.9884
champignon	0.0414	0.8605
cafe	0.0857	0.8941
cacao	0.0532	0.9167
musque	0.3241	0.5949
savon	0.0386	0.8831
beurre	0.0326	0.9868
noix_de_coco	0.0314	0.9867
anise	0.0373	0.8493
pin	0.1577	0.5616
vanille	0.0490	0.9028
jasmin	0.0407	0.9583
ambre	0.1434	0.5634
ail	0.1886	0.9706
musc	0.3125	0.6716
cereale	0.0591	0.8806
peche	0.0303	0.9697
cerise	0.0272	0.9697
violette	0.0382	0.9167
rhum	0.0291	0.9667

Mean Precision: 0.1577
