Label	Precision	Recall
vegetal	0.6812	0.8429
fruite	0.6007	0.9566
frais	0.6331	0.8491
vegetal_vert	0.5828	0.8496
doux	0.4460	0.9776
gras	0.4413	0.9451
floral	0.4231	0.9443
boise	0.3953	0.9413
vert	0.3764	0.8898
aldehyde	0.2970	0.8732
chimique	0.2203	0.9783
empyreumatique	0.3185	0.8893
balsamique	0.1978	0.9924
aldehyde_frais	0.2374	0.9055
fruit_exotique	0.2217	0.9363
herbe	0.2130	0.9118
legume	0.2592	0.8084
fermentaire	0.1845	0.9085
phenole	0.2235	0.9211
epice	0.1741	0.9368
fleur_d_arbuste	0.1877	0.9544
cuit	0.2044	0.8906
terreux	0.1476	0.8968
fruit_sec	0.1472	0.9331
fleur_du_jardin	0.1610	0.9489
agrume	0.2285	0.7983
oleagineux	0.1572	0.9134
lactique	0.1384	0.9281
soufre	0.4768	0.8138
plante_aromatique	0.1641	0.7260
animal	0.1341	0.6926
fruit_a_coque	0.1384	0.8679
moisi	0.1046	0.8949
fruit_a_pepins	0.1357	0.9524
torrefie	0.1617	0.9132
medicinal	0.1361	0.9378
vegetal_sec	0.0867	0.9518
rose	0.1285	0.9018
huile	0.1313	0.8190
lactone	0.0952	0.9500
menthe	0.2182	0.7725
bois	0.2197	0.7799
creme	0.0765	0.9396
boissons_alcoolisees	0.0975	0.9218
sucre_cuit	0.0704	0.9941
baie	0.0661	0.9701
poudre	0.0862	0.9329
viande_cuite	0.1792	0.8377
pomme	0.1100	0.9801
malte	0.0855	0.9600
mielle	0.0706	0.9571
solvant	0.1276	0.8030
ananas	0.0840	0.9535
fruit_rouge	0.0475	1.0000
coumarine	0.0630	0.9600
caramel	0.0666	0.9600
mineral	0.0591	0.8468
resineux	0.1581	0.8226
alliace	0.3362	0.9355
fruit_a_noyau	0.0630	0.9512
metal	0.0600	0.8595
metallique	0.0591	0.8487
peponide	0.0741	0.8545
melon	0.0780	0.8807
brule	0.0824	0.9346
feuille	0.0488	0.9619
alcool_de_fut	0.0763	0.9038
ether	0.0971	0.8416
boisson_fermentee	0.0505	0.9800
camphre	0.1230	0.8600
miel	0.0452	0.9691
citronne	0.0726	0.8958
racine	0.0369	0.9792
oignon	0.2711	0.9474
crucifere	0.0849	0.8085
lacte	0.0372	0.9677
fleur_d_arbre	0.0499	0.8925
vin	0.0531	0.9565
fromage	0.0763	0.8876
poire	0.0722	0.9432
banane	0.0673	0.9651
champignon	0.0500	0.7907
cafe	0.0788	0.9529
cacao	0.0443	0.9762
musque	0.2387	0.7342
savon	0.0447	0.8442
beurre	0.0448	0.9342
noix_de_coco	0.0723	0.8800
anise	0.0296	0.9863
pin	0.1209	0.9041
vanille	0.0446	0.9861
jasmin	0.0404	0.9722
ambre	0.0995	0.8732
ail	0.2043	0.9706
musc	0.2627	0.8507
cereale	0.0571	0.8955
peche	0.0412	0.9545
cerise	0.0284	1.0000
violette	0.0482	0.9167
rhum	0.0397	0.9167

Mean Precision: 0.1588
