Label	Precision	Recall
vegetal	0.6764	0.8808
fruite	0.6358	0.8879
frais	0.6228	0.8987
vegetal_vert	0.5709	0.8936
doux	0.5036	0.8843
gras	0.4597	0.9165
floral	0.4749	0.9020
boise	0.4599	0.8548
vert	0.3697	0.8947
aldehyde	0.2934	0.9063
chimique	0.2433	0.9333
empyreumatique	0.3974	0.8223
balsamique	0.2465	0.9125
aldehyde_frais	0.2316	0.9089
fruit_exotique	0.2450	0.8832
herbe	0.2067	0.9158
legume	0.2574	0.8612
fermentaire	0.1913	0.9295
phenole	0.2478	0.9136
epice	0.1993	0.9068
fleur_d_arbuste	0.2059	0.9209
cuit	0.2715	0.8125
terreux	0.1563	0.8942
fruit_sec	0.2095	0.7989
fleur_du_jardin	0.1749	0.9205
agrume	0.1911	0.9031
oleagineux	0.2182	0.8065
lactique	0.1641	0.8657
soufre	0.4337	0.8793
plante_aromatique	0.1505	0.8281
animal	0.1318	0.7852
fruit_a_coque	0.1726	0.8258
moisi	0.1066	0.8911
fruit_a_pepins	0.1630	0.9286
torrefie	0.1847	0.8802
medicinal	0.1464	0.9463
vegetal_sec	0.1162	0.8596
rose	0.1273	0.9062
huile	0.1250	0.8190
lactone	0.1332	0.8688
menthe	0.1687	0.8483
bois	0.1739	0.8421
creme	0.1043	0.8619
boissons_alcoolisees	0.1054	0.9086
sucre_cuit	0.1123	0.8176
baie	0.0813	0.9277
poudre	0.1140	0.8780
viande_cuite	0.1892	0.8896
pomme	0.1184	0.9735
malte	0.1081	0.9272
mielle	0.0997	0.8357
solvant	0.1110	0.8872
ananas	0.1090	0.9231
fruit_rouge	0.0776	0.8992
coumarine	0.1058	0.8730
caramel	0.1068	0.8560
mineral	0.0628	0.9040
resineux	0.1394	0.8790
alliace	0.3055	0.9512
fruit_a_noyau	0.0864	0.8862
metal	0.0647	0.9008
metallique	0.0628	0.8992
peponide	0.0664	0.9000
melon	0.0654	0.8981
brule	0.1048	0.9252
feuille	0.0539	0.9238
alcool_de_fut	0.0747	0.9231
ether	0.0914	0.9208
boisson_fermentee	0.0610	0.9300
camphre	0.1054	0.9500
miel	0.0725	0.8351
citronne	0.0639	0.9688
racine	0.0455	0.9271
oignon	0.2585	0.9579
crucifere	0.1027	0.8511
lacte	0.0523	0.8404
fleur_d_arbre	0.0617	0.8817
vin	0.0650	0.9457
fromage	0.0735	0.9326
poire	0.0754	0.9101
banane	0.0758	0.9419
champignon	0.0475	0.8837
cafe	0.0845	0.9405
cacao	0.0619	0.9286
musque	0.1654	0.8228
savon	0.0494	0.8961
beurre	0.0552	0.8831
noix_de_coco	0.1103	0.8533
anise	0.0436	0.9054
pin	0.1085	0.9444
vanille	0.0863	0.9028
jasmin	0.0641	0.9306
ambre	0.0870	0.9155
ail	0.1903	0.9853
musc	0.1528	0.8806
cereale	0.0667	0.9403
peche	0.0533	0.9242
cerise	0.0515	0.9077
violette	0.0440	0.9180
rhum	0.0464	0.9333

Mean Precision: 0.1686
