Label	Precision	Recall
vegetal	0.6571	0.8736
fruite	0.6488	0.7968
frais	0.6497	0.7953
vegetal_vert	0.5924	0.7999
doux	0.4690	0.9417
gras	0.4487	0.9180
floral	0.4748	0.8699
boise	0.4424	0.8277
vert	0.4105	0.7836
aldehyde	0.3180	0.8193
chimique	0.2377	0.9035
empyreumatique	0.3275	0.8809
balsamique	0.2123	0.9049
aldehyde_frais	0.2477	0.8068
fruit_exotique	0.2520	0.8068
herbe	0.2277	0.8004
legume	0.2283	0.8414
fermentaire	0.1708	0.9009
phenole	0.2259	0.8608
epice	0.1917	0.8718
fleur_d_arbuste	0.2015	0.9089
cuit	0.2069	0.8854
terreux	0.1363	0.9789
fruit_sec	0.1426	0.9354
fleur_du_jardin	0.1742	0.8665
agrume	0.2283	0.7863
oleagineux	0.1391	0.9367
lactique	0.1453	0.9284
soufre	0.3081	0.8828
plante_aromatique	0.1505	0.8380
animal	0.1037	0.8778
fruit_a_coque	0.1440	0.8717
moisi	0.0912	0.9806
fruit_a_pepins	0.1778	0.7897
torrefie	0.1595	0.9339
medicinal	0.1439	0.8589
vegetal_sec	0.0954	0.8947
rose	0.1343	0.8705
huile	0.1169	0.7658
lactone	0.0923	0.9321
menthe	0.1651	0.8294
bois	0.1542	0.7857
creme	0.0733	0.9615
boissons_alcoolisees	0.1217	0.8258
sucre_cuit	0.0957	0.8538
baie	0.0755	0.8606
poudre	0.0898	0.9146
viande_cuite	0.1120	0.9026
pomme	0.1361	0.8344
malte	0.0938	0.9267
mielle	0.0795	0.8429
solvant	0.1108	0.8271
ananas	0.0991	0.7984
fruit_rouge	0.0616	0.9457
coumarine	0.0571	0.9291
caramel	0.0851	0.9127
mineral	0.0565	0.9040
resineux	0.1196	0.8468
alliace	0.2376	0.9677
fruit_a_noyau	0.0681	0.8293
metal	0.0581	0.8443
metallique	0.0580	0.8487
peponide	0.0917	0.7909
melon	0.0887	0.7982
brule	0.0737	0.9346
feuille	0.0527	0.8868
alcool_de_fut	0.0846	0.8269
ether	0.0950	0.8137
boisson_fermentee	0.0585	0.8800
camphre	0.0847	0.8700
miel	0.0506	0.8469
citronne	0.0612	0.8333
racine	0.0340	0.9896
oignon	0.2072	0.9684
crucifere	0.0675	0.8723
lacte	0.0386	0.9894
fleur_d_arbre	0.0551	0.8830
vin	0.0625	0.8696
fromage	0.0670	0.8556
poire	0.0889	0.8539
banane	0.0853	0.8391
champignon	0.0402	0.8953
cafe	0.0673	0.9647
cacao	0.0517	0.9405
musque	0.0746	0.8481
savon	0.0490	0.8333
beurre	0.0485	0.8961
noix_de_coco	0.0371	0.9467
anise	0.0418	0.8243
pin	0.0947	0.9452
vanille	0.0523	0.9306
jasmin	0.0427	0.8750
ambre	0.0871	0.8873
ail	0.1266	1.0000
musc	0.0967	0.9254
cereale	0.0487	0.9104
peche	0.0386	0.8955
cerise	0.0404	0.9231
violette	0.0483	0.8689
rhum	0.0452	0.7667

Mean Precision: 0.1531
