Label	Precision	Recall
vegetal	0.6553	0.8701
fruite	0.6148	0.8711
frais	0.6145	0.8432
vegetal_vert	0.5848	0.7823
doux	0.4450	0.9824
gras	0.4390	0.9435
floral	0.4305	0.9076
boise	0.4149	0.9144
vert	0.3619	0.8120
aldehyde	0.2962	0.8270
chimique	0.2102	0.9717
empyreumatique	0.3211	0.8866
balsamique	0.1944	0.9449
aldehyde_frais	0.2239	0.8832
fruit_exotique	0.2429	0.7941
herbe	0.2001	0.8661
legume	0.2199	0.8700
fermentaire	0.1679	0.9361
phenole	0.2092	0.9416
epice	0.1701	0.9487
fleur_d_arbuste	0.1680	0.8980
cuit	0.2044	0.8698
terreux	0.1345	0.9894
fruit_sec	0.1359	0.9469
fleur_du_jardin	0.1536	0.9261
agrume	0.1994	0.7949
oleagineux	0.1482	0.8690
lactique	0.1241	0.9701
soufre	0.2510	0.8724
plante_aromatique	0.1393	0.7965
animal	0.0913	0.9407
fruit_a_coque	0.1421	0.8864
moisi	0.0925	0.9689
fruit_a_pepins	0.1521	0.8095
torrefie	0.1421	0.9421
medicinal	0.1218	0.9421
vegetal_sec	0.0831	0.9868
rose	0.1057	0.9241
huile	0.1161	0.7602
lactone	0.0847	0.9864
menthe	0.1614	0.7725
bois	0.1322	0.8230
creme	0.0652	0.9834
boissons_alcoolisees	0.1080	0.7600
sucre_cuit	0.0746	0.8824
baie	0.0717	0.8735
poudre	0.0766	0.9634
viande_cuite	0.0988	0.9026
pomme	0.1131	0.8146
malte	0.0890	0.9272
mielle	0.0630	0.9357
solvant	0.0813	0.8571
ananas	0.0896	0.7923
fruit_rouge	0.0522	0.9380
coumarine	0.0475	1.0000
caramel	0.0592	0.9280
mineral	0.0436	0.9760
resineux	0.0945	0.8952
alliace	0.2297	0.9675
fruit_a_noyau	0.0613	0.8699
metal	0.0445	0.8430
metallique	0.0415	0.9328
peponide	0.0817	0.8000
melon	0.0749	0.8241
brule	0.0693	0.9533
feuille	0.0420	0.9714
alcool_de_fut	0.0733	0.7885
ether	0.0665	0.8713
boisson_fermentee	0.0462	0.9400
camphre	0.0922	0.8100
miel	0.0493	0.8660
citronne	0.0565	0.8750
racine	0.0341	1.0000
oignon	0.1375	0.9579
crucifere	0.0527	0.9255
lacte	0.0326	0.9894
fleur_d_arbre	0.0391	0.9785
vin	0.0550	0.8804
fromage	0.0633	0.8652
poire	0.0768	0.8652
banane	0.0658	0.8256
champignon	0.0352	0.9419
cafe	0.0488	0.9643
cacao	0.0465	0.9524
musque	0.0524	0.8608
savon	0.0592	0.7792
beurre	0.0392	0.7532
noix_de_coco	0.0341	0.9733
anise	0.0321	0.9054
pin	0.0594	0.9444
vanille	0.0408	0.9444
jasmin	0.0368	0.9444
ambre	0.0538	0.9718
ail	0.1063	0.9853
musc	0.0630	0.8955
cereale	0.0427	0.9552
peche	0.0372	0.8939
cerise	0.0321	0.9538
violette	0.0355	0.8852
rhum	0.0333	0.8167

Mean Precision: 0.1380
