Label	Precision	Recall
vegetal	0.6624	0.8841
fruite	0.6078	0.9533
frais	0.6068	0.9197
vegetal_vert	0.5536	0.8982
doux	0.4610	0.9617
gras	0.4441	0.9415
floral	0.4433	0.9284
boise	0.4523	0.8121
vert	0.3589	0.9366
aldehyde	0.2723	0.9300
chimique	0.2231	0.9512
empyreumatique	0.4062	0.8275
balsamique	0.2147	0.9753
aldehyde_frais	0.2147	0.9400
fruit_exotique	0.2051	0.9469
herbe	0.1953	0.9464
legume	0.2512	0.8264
fermentaire	0.1982	0.8811
phenole	0.2453	0.8426
epice	0.1939	0.8395
fleur_d_arbuste	0.1917	0.9352
cuit	0.2568	0.8130
terreux	0.1557	0.9103
fruit_sec	0.1731	0.8607
fleur_du_jardin	0.1588	0.9602
agrume	0.1846	0.9261
oleagineux	0.1816	0.8597
lactique	0.1506	0.9343
soufre	0.4990	0.8454
plante_aromatique	0.1640	0.6912
animal	0.1670	0.6015
fruit_a_coque	0.1613	0.8340
moisi	0.1117	0.8992
fruit_a_pepins	0.1303	0.9563
torrefie	0.2009	0.9012
medicinal	0.1552	0.9008
vegetal_sec	0.0939	0.9518
rose	0.1237	0.9420
huile	0.1130	0.8739
lactone	0.0957	0.9502
menthe	0.2075	0.7783
bois	0.1851	0.7810
creme	0.0872	0.9286
boissons_alcoolisees	0.0966	0.9548
sucre_cuit	0.0939	0.9059
baie	0.0650	0.9641
poudre	0.1005	0.8963
viande_cuite	0.2350	0.8323
pomme	0.1003	0.9803
malte	0.1026	0.9133
mielle	0.0858	0.8571
solvant	0.0974	0.9098
ananas	0.0761	0.9692
fruit_rouge	0.0577	0.9845
coumarine	0.0809	0.8898
caramel	0.0956	0.9048
mineral	0.0543	0.9680
resineux	0.1548	0.8387
alliace	0.3372	0.9360
fruit_a_noyau	0.0589	0.9435
metal	0.0529	0.9672
metallique	0.0521	0.9664
peponide	0.0613	0.9009
melon	0.0619	0.9266
brule	0.1115	0.8889
feuille	0.0489	0.9623
alcool_de_fut	0.0620	0.9615
ether	0.0781	0.9412
boisson_fermentee	0.0571	0.9300
camphre	0.1189	0.8300
miel	0.0604	0.8673
citronne	0.0610	0.9583
racine	0.0404	0.9583
oignon	0.2644	0.9583
crucifere	0.0981	0.8526
lacte	0.0456	0.9149
fleur_d_arbre	0.0604	0.8511
vin	0.0547	0.9239
fromage	0.0698	0.9333
poire	0.0606	0.9888
banane	0.0579	0.9770
champignon	0.0484	0.8966
cafe	0.0974	0.8941
cacao	0.0571	0.9286
musque	0.2140	0.7342
savon	0.0486	0.8590
beurre	0.0421	0.9610
noix_de_coco	0.0681	0.9342
anise	0.0459	0.8904
pin	0.1071	0.8904
vanille	0.0706	0.9167
jasmin	0.0435	0.9583
ambre	0.0965	0.8472
ail	0.1958	0.9706
musc	0.1897	0.8209
cereale	0.0652	0.8806
peche	0.0375	0.9403
cerise	0.0427	0.9091
violette	0.0328	0.9672
rhum	0.0350	0.9833

Mean Precision: 0.1617
