Label	Precision	Recall
vegetal	0.6665	0.8853
fruite	0.6005	0.9535
frais	0.6203	0.8891
vegetal_vert	0.5755	0.8729
doux	0.4504	0.9737
gras	0.4445	0.9607
floral	0.4377	0.9434
boise	0.4116	0.9385
vert	0.3730	0.8630
aldehyde	0.2918	0.8952
chimique	0.2421	0.9067
empyreumatique	0.3649	0.8342
balsamique	0.2026	0.9886
aldehyde_frais	0.2271	0.9050
fruit_exotique	0.2213	0.9321
herbe	0.2042	0.9136
legume	0.3115	0.7335
fermentaire	0.2054	0.8744
phenole	0.2500	0.8692
epice	0.1873	0.8765
fleur_d_arbuste	0.1900	0.9566
cuit	0.2402	0.8255
terreux	0.1674	0.8466
fruit_sec	0.1431	0.9441
fleur_du_jardin	0.1661	0.9489
agrume	0.1997	0.8746
oleagineux	0.1465	0.9256
lactique	0.1429	0.9761
soufre	0.5831	0.8103
plante_aromatique	0.1396	0.8667
animal	0.1559	0.6259
fruit_a_coque	0.1492	0.8750
moisi	0.1093	0.8872
fruit_a_pepins	0.1489	0.8968
torrefie	0.1764	0.9008
medicinal	0.1564	0.9132
vegetal_sec	0.0870	0.9868
rose	0.1290	0.9286
huile	0.1269	0.7873
lactone	0.0947	0.9774
menthe	0.1928	0.8104
bois	0.1684	0.8469
creme	0.0761	0.9613
boissons_alcoolisees	0.1036	0.8971
sucre_cuit	0.0866	0.9412
baie	0.0738	0.9398
poudre	0.0974	0.9085
viande_cuite	0.2065	0.8247
pomme	0.1127	0.9139
malte	0.0988	0.9272
mielle	0.0823	0.8786
solvant	0.1423	0.7669
ananas	0.0883	0.9538
fruit_rouge	0.0593	0.9767
coumarine	0.0595	0.9762
caramel	0.0847	0.8960
mineral	0.0636	0.7440
resineux	0.1278	0.8629
alliace	0.3469	0.9024
fruit_a_noyau	0.0716	0.9593
metal	0.0645	0.7769
metallique	0.0626	0.7899
peponide	0.0759	0.8182
melon	0.0784	0.8148
brule	0.0907	0.9159
feuille	0.0506	0.8667
alcool_de_fut	0.0742	0.8942
ether	0.1072	0.8218
boisson_fermentee	0.0589	0.9100
camphre	0.1191	0.8800
miel	0.0578	0.9072
citronne	0.0672	0.9271
racine	0.0472	0.8542
oignon	0.2843	0.9368
crucifere	0.1265	0.7660
lacte	0.0403	0.9681
fleur_d_arbre	0.0538	0.8817
vin	0.0620	0.9239
fromage	0.0746	0.9213
poire	0.0820	0.8764
banane	0.0681	0.9186
champignon	0.0535	0.8605
cafe	0.0929	0.9048
cacao	0.0566	0.9167
musque	0.2314	0.7468
savon	0.0503	0.8052
beurre	0.0415	0.9351
noix_de_coco	0.0479	0.9067
anise	0.0359	0.8919
pin	0.1136	0.9167
vanille	0.0685	0.9306
jasmin	0.0423	0.9583
ambre	0.0850	0.8873
ail	0.2234	0.9559
musc	0.2338	0.8060
cereale	0.0639	0.9104
peche	0.0473	0.9545
cerise	0.0411	0.9231
violette	0.0394	0.9180
rhum	0.0427	0.9333

Mean Precision: 0.1644
