Label	Precision	Recall
vegetal	0.6510	0.8884
fruite	0.6103	0.9207
frais	0.6149	0.8769
vegetal_vert	0.5761	0.8628
doux	0.4672	0.9441
gras	0.4367	0.9492
floral	0.4907	0.8445
boise	0.4746	0.7729
vert	0.3613	0.8838
aldehyde	0.3012	0.8653
chimique	0.2251	0.9351
empyreumatique	0.3421	0.8708
balsamique	0.2207	0.9297
aldehyde_frais	0.2331	0.8705
fruit_exotique	0.2118	0.9236
herbe	0.2149	0.8777
legume	0.2242	0.8744
fermentaire	0.1646	0.9317
phenole	0.2388	0.8306
epice	0.2108	0.7762
fleur_d_arbuste	0.1994	0.8810
cuit	0.2171	0.8854
terreux	0.1377	0.9736
fruit_sec	0.1376	0.9438
fleur_du_jardin	0.1745	0.8665
agrume	0.2020	0.8689
oleagineux	0.1374	0.9398
lactique	0.1330	0.9582
soufre	0.3325	0.8828
plante_aromatique	0.1472	0.8063
animal	0.1354	0.7481
fruit_a_coque	0.1497	0.8642
moisi	0.0923	0.9729
fruit_a_pepins	0.1567	0.8810
torrefie	0.1652	0.9050
medicinal	0.1499	0.8423
vegetal_sec	0.0953	0.9035
rose	0.1393	0.8705
huile	0.1034	0.8919
lactone	0.0927	0.9502
menthe	0.1736	0.7962
bois	0.1773	0.7286
creme	0.0724	0.9615
boissons_alcoolisees	0.0971	0.9213
sucre_cuit	0.0965	0.8772
baie	0.0734	0.9212
poudre	0.1244	0.8476
viande_cuite	0.1277	0.8766
pomme	0.1143	0.9404
malte	0.0905	0.9267
mielle	0.0955	0.7500
solvant	0.0784	0.9323
ananas	0.0843	0.9457
fruit_rouge	0.0610	0.9070
coumarine	0.0570	0.9370
caramel	0.0817	0.9127
mineral	0.0557	0.9200
resineux	0.1353	0.8468
alliace	0.2686	0.9597
fruit_a_noyau	0.0609	0.9106
metal	0.0592	0.9180
metallique	0.0567	0.8908
peponide	0.0748	0.8636
melon	0.0730	0.8624
brule	0.0797	0.9346
feuille	0.0516	0.8868
alcool_de_fut	0.0684	0.9327
ether	0.0683	0.9118
boisson_fermentee	0.0593	0.9100
camphre	0.0859	0.8300
miel	0.0562	0.7653
citronne	0.0659	0.9271
racine	0.0355	0.9271
oignon	0.2388	0.9579
crucifere	0.0636	0.9043
lacte	0.0392	0.9787
fleur_d_arbre	0.0654	0.8191
vin	0.0574	0.9022
fromage	0.0567	0.9444
poire	0.0738	0.9438
banane	0.0645	0.8966
champignon	0.0380	0.9070
cafe	0.0747	0.9294
cacao	0.0518	0.9405
musque	0.1411	0.7342
savon	0.0519	0.8590
beurre	0.0397	0.9221
noix_de_coco	0.0344	0.9600
anise	0.0421	0.8649
pin	0.0987	0.9041
vanille	0.0718	0.8750
jasmin	0.0404	0.8750
ambre	0.1198	0.8592
ail	0.1405	0.9853
musc	0.1877	0.8209
cereale	0.0489	0.9104
peche	0.0380	0.9552
cerise	0.0429	0.9077
violette	0.0394	0.8852
rhum	0.0348	0.9667

Mean Precision: 0.1532
