Label	Precision	Recall
vegetal	0.6519	0.9084
fruite	0.6218	0.9234
frais	0.6254	0.8853
vegetal_vert	0.5684	0.8749
doux	0.4798	0.9186
gras	0.4457	0.9201
floral	0.4586	0.9036
boise	0.4761	0.7808
vert	0.3751	0.9121
aldehyde	0.2835	0.8919
chimique	0.2367	0.9394
empyreumatique	0.3741	0.8610
balsamique	0.2441	0.8767
aldehyde_frais	0.2266	0.8960
fruit_exotique	0.2263	0.9172
herbe	0.2051	0.8927
legume	0.2328	0.8703
fermentaire	0.1939	0.8855
phenole	0.2420	0.8426
epice	0.2047	0.8093
fleur_d_arbuste	0.2080	0.9041
cuit	0.2355	0.8519
terreux	0.1417	0.9631
fruit_sec	0.1564	0.9304
fleur_du_jardin	0.1706	0.9091
agrume	0.1975	0.8807
oleagineux	0.1535	0.9343
lactique	0.1480	0.9493
soufre	0.3521	0.9038
plante_aromatique	0.1497	0.7860
animal	0.1202	0.8303
fruit_a_coque	0.1426	0.8981
moisi	0.1049	0.9496
fruit_a_pepins	0.1533	0.9206
torrefie	0.1815	0.9136
medicinal	0.1494	0.9008
vegetal_sec	0.1051	0.8509
rose	0.1355	0.9152
huile	0.1254	0.8423
lactone	0.1055	0.9276
menthe	0.1733	0.8160
bois	0.1687	0.7952
creme	0.0860	0.9231
boissons_alcoolisees	0.1114	0.9379
sucre_cuit	0.0991	0.8647
baie	0.0698	0.9461
poudre	0.1073	0.8659
viande_cuite	0.1647	0.8968
pomme	0.1163	0.9868
malte	0.0932	0.9400
mielle	0.1068	0.7929
solvant	0.1097	0.8947
ananas	0.0845	0.9462
fruit_rouge	0.0643	0.9612
coumarine	0.0738	0.8740
caramel	0.0961	0.8968
mineral	0.0536	0.9120
resineux	0.1487	0.8468
alliace	0.2871	0.9760
fruit_a_noyau	0.0654	0.9274
metal	0.0536	0.9180
metallique	0.0519	0.9244
peponide	0.0737	0.8649
melon	0.0744	0.8624
brule	0.1006	0.9167
feuille	0.0566	0.9057
alcool_de_fut	0.0796	0.9038
ether	0.0885	0.9314
boisson_fermentee	0.0563	0.9300
camphre	0.0921	0.8600
miel	0.0728	0.7959
citronne	0.0731	0.9271
racine	0.0382	0.9688
oignon	0.2435	0.9688
crucifere	0.0791	0.8947
lacte	0.0417	0.9468
fleur_d_arbre	0.0754	0.7766
vin	0.0625	0.9239
fromage	0.0625	0.9444
poire	0.0790	0.9438
banane	0.0666	0.9310
champignon	0.0478	0.9195
cafe	0.0826	0.9412
cacao	0.0584	0.9405
musque	0.1235	0.7975
savon	0.0510	0.8590
beurre	0.0445	0.9351
noix_de_coco	0.0723	0.8947
anise	0.0446	0.8630
pin	0.1042	0.9178
vanille	0.0747	0.9306
jasmin	0.0506	0.9306
ambre	0.0867	0.8333
ail	0.1831	0.9853
musc	0.1309	0.8657
cereale	0.0601	0.8806
peche	0.0411	0.9403
cerise	0.0450	0.9242
violette	0.0366	0.9344
rhum	0.0452	0.9500

Mean Precision: 0.1589
