Label	Precision	Recall
vegetal	0.6266	0.9652
fruite	0.5633	0.9684
frais	0.5715	0.9491
vegetal_vert	0.5234	0.9470
doux	0.4453	0.9760
gras	0.4222	0.9648
floral	0.4240	0.9340
boise	0.3862	0.9769
vert	0.3145	0.9755
aldehyde	0.2600	0.9540
chimique	0.2039	1.0000
empyreumatique	0.3260	0.8440
balsamique	0.1944	0.9962
aldehyde_frais	0.1992	0.9724
fruit_exotique	0.1797	0.9533
herbe	0.1833	0.9699
legume	0.2105	0.8811
fermentaire	0.1527	0.9821
phenole	0.2192	0.8886
epice	0.1605	0.9836
fleur_d_arbuste	0.1580	0.9696
cuit	0.2001	0.8646
terreux	0.1277	1.0000
fruit_sec	0.1419	0.8774
fleur_du_jardin	0.1471	0.9631
agrume	0.1604	0.9539
oleagineux	0.1376	0.9045
lactique	0.1219	0.9760
soufre	0.4016	0.8448
plante_aromatique	0.1170	0.9181
animal	0.0964	0.9852
fruit_a_coque	0.1302	0.8604
moisi	0.0886	0.9805
fruit_a_pepins	0.1212	0.9286
torrefie	0.1693	0.8884
medicinal	0.1208	0.9461
vegetal_sec	0.0824	0.9868
rose	0.1050	0.9554
huile	0.1014	0.8371
lactone	0.0780	0.9955
menthe	0.1088	0.9005
bois	0.1223	0.8612
creme	0.0620	0.9945
boissons_alcoolisees	0.1027	0.8156
sucre_cuit	0.0677	0.9294
baie	0.0588	0.9820
poudre	0.0842	0.9146
viande_cuite	0.1219	0.8247
pomme	0.0792	0.9801
malte	0.0812	0.9267
mielle	0.0613	0.9714
solvant	0.0676	0.9091
ananas	0.0582	0.9612
fruit_rouge	0.0438	0.9922
coumarine	0.0434	0.9920
caramel	0.0638	0.9520
mineral	0.0421	1.0000
resineux	0.0807	0.9355
alliace	0.2586	0.9677
fruit_a_noyau	0.0500	0.9512
metal	0.0464	0.9339
metallique	0.0407	0.9916
peponide	0.0626	0.8636
melon	0.0506	0.9266
brule	0.0685	0.9439
feuille	0.0391	0.9905
alcool_de_fut	0.0489	0.9712
ether	0.0575	0.9109
boisson_fermentee	0.0524	0.8200
camphre	0.0574	0.9400
miel	0.0383	0.9485
citronne	0.0442	0.9896
racine	0.0327	1.0000
oignon	0.2031	0.9684
crucifere	0.0657	0.8298
lacte	0.0312	0.9462
fleur_d_arbre	0.0378	1.0000
vin	0.0440	0.9674
fromage	0.0497	0.8989
poire	0.0483	0.9659
banane	0.0523	0.9302
champignon	0.0378	0.9070
cafe	0.0668	0.9176
cacao	0.0377	0.9524
musque	0.0475	0.8734
savon	0.0348	0.9351
beurre	0.0304	0.9868
noix_de_coco	0.0278	1.0000
anise	0.0264	0.9863
pin	0.0547	0.9589
vanille	0.0371	0.9028
jasmin	0.0358	0.9861
ambre	0.0544	0.9155
ail	0.0908	0.9853
musc	0.0573	0.8955
cereale	0.0427	0.9254
peche	0.0274	0.9697
cerise	0.0229	1.0000
violette	0.0298	1.0000
rhum	0.0354	0.8833

Mean Precision: 0.1300
