Label	Precision	Recall
vegetal	0.6585	0.8971
fruite	0.6612	0.8045
frais	0.6253	0.8776
vegetal_vert	0.5706	0.8792
doux	0.4693	0.9330
gras	0.4566	0.9012
floral	0.4850	0.8483
boise	0.4224	0.8943
vert	0.3949	0.8420
aldehyde	0.2942	0.8696
chimique	0.2370	0.9007
empyreumatique	0.3750	0.8492
balsamique	0.2207	0.9639
aldehyde_frais	0.2319	0.8720
fruit_exotique	0.2467	0.8662
herbe	0.2107	0.8948
legume	0.2696	0.7846
fermentaire	0.1935	0.9031
phenole	0.2309	0.9120
epice	0.1948	0.8814
fleur_d_arbuste	0.2049	0.8938
cuit	0.2458	0.8416
terreux	0.1408	0.9340
fruit_sec	0.1693	0.8663
fleur_du_jardin	0.1759	0.8835
agrume	0.2107	0.8722
oleagineux	0.1690	0.8776
lactique	0.1601	0.9045
soufre	0.4291	0.8625
plante_aromatique	0.1328	0.8807
animal	0.1162	0.8635
fruit_a_coque	0.1569	0.8226
moisi	0.1027	0.8992
fruit_a_pepins	0.1850	0.8333
torrefie	0.1938	0.8930
medicinal	0.1446	0.9339
vegetal_sec	0.0910	0.9649
rose	0.1397	0.8884
huile	0.1257	0.8153
lactone	0.1109	0.9276
menthe	0.1446	0.9009
bois	0.1404	0.8429
creme	0.0887	0.9231
boissons_alcoolisees	0.1293	0.8531
sucre_cuit	0.0920	0.8588
baie	0.0747	0.9102
poudre	0.1032	0.8841
viande_cuite	0.1842	0.8452
pomme	0.1407	0.9079
malte	0.1046	0.8467
mielle	0.1129	0.7571
solvant	0.1169	0.8872
ananas	0.1043	0.8923
fruit_rouge	0.0701	0.8992
coumarine	0.0682	0.9370
caramel	0.0892	0.8810
mineral	0.0588	0.8240
resineux	0.1063	0.9113
alliace	0.3362	0.9440
fruit_a_noyau	0.0783	0.8952
metal	0.0616	0.8197
metallique	0.0599	0.8235
peponide	0.0842	0.7477
melon	0.0873	0.7615
brule	0.0968	0.9167
feuille	0.0627	0.8208
alcool_de_fut	0.0925	0.8462
ether	0.1003	0.9020
boisson_fermentee	0.0674	0.8800
camphre	0.0836	0.9200
miel	0.0845	0.7347
citronne	0.0675	0.9062
racine	0.0411	0.8333
oignon	0.2680	0.9688
crucifere	0.1062	0.7895
lacte	0.0466	0.9149
fleur_d_arbre	0.0672	0.8511
vin	0.0663	0.8804
fromage	0.0703	0.9000
poire	0.0937	0.8989
banane	0.0908	0.8391
champignon	0.0548	0.8506
cafe	0.0804	0.9176
cacao	0.0619	0.8810
musque	0.0779	0.8228
savon	0.0509	0.8590
beurre	0.0496	0.8961
noix_de_coco	0.0530	0.9342
anise	0.0459	0.8767
pin	0.0697	0.9589
vanille	0.0655	0.9444
jasmin	0.0479	0.9306
ambre	0.0709	0.9167
ail	0.1976	0.9853
musc	0.0891	0.9104
cereale	0.0548	0.8806
peche	0.0483	0.8955
cerise	0.0511	0.8182
violette	0.0402	0.9016
rhum	0.0535	0.8500

Mean Precision: 0.1626
