Label	Precision	Recall
vegetal	0.6254	0.9351
fruite	0.5790	0.9827
frais	0.5807	0.9488
vegetal_vert	0.5302	0.9400
doux	0.4518	0.9808
gras	0.4353	0.9648
floral	0.4115	0.9642
boise	0.3940	0.9673
vert	0.3470	0.9374
aldehyde	0.2598	0.9620
chimique	0.2276	0.9700
empyreumatique	0.4070	0.8037
balsamique	0.1989	0.9943
aldehyde_frais	0.2014	0.9681
fruit_exotique	0.1898	0.9724
herbe	0.1838	0.9700
legume	0.3084	0.6916
fermentaire	0.1837	0.8744
phenole	0.2346	0.8724
epice	0.1714	0.9580
fleur_d_arbuste	0.1664	0.9823
cuit	0.2502	0.8099
terreux	0.1596	0.8865
fruit_sec	0.1632	0.8876
fleur_du_jardin	0.1471	0.9659
agrume	0.1957	0.9288
oleagineux	0.1824	0.8795
lactique	0.1413	0.9463
soufre	0.5884	0.7690
plante_aromatique	0.1220	0.9331
animal	0.1832	0.5667
fruit_a_coque	0.1748	0.8113
moisi	0.1138	0.8605
fruit_a_pepins	0.1186	0.9683
torrefie	0.1961	0.8347
medicinal	0.1430	0.8838
vegetal_sec	0.0845	0.9956
rose	0.1085	0.9866
huile	0.1137	0.8243
lactone	0.0850	0.9864
menthe	0.1939	0.7820
bois	0.1355	0.8810
creme	0.0750	0.9615
boissons_alcoolisees	0.0953	0.9607
sucre_cuit	0.0781	0.9708
baie	0.0612	0.9818
poudre	0.0826	0.9207
viande_cuite	0.2505	0.7597
pomme	0.0915	0.9934
malte	0.0980	0.9133
mielle	0.0624	0.9500
solvant	0.1571	0.7444
ananas	0.0691	0.9767
fruit_rouge	0.0501	0.9922
coumarine	0.0592	0.9764
caramel	0.0885	0.9365
mineral	0.0579	0.9120
resineux	0.1400	0.8468
alliace	0.3846	0.8871
fruit_a_noyau	0.0516	0.9837
metal	0.0570	0.9016
metallique	0.0570	0.9328
peponide	0.0596	0.9273
melon	0.0599	0.9266
brule	0.1185	0.8692
feuille	0.0451	0.9811
alcool_de_fut	0.0704	0.9327
ether	0.1140	0.8137
boisson_fermentee	0.0546	0.9800
camphre	0.1088	0.8000
miel	0.0395	0.9898
citronne	0.0619	0.8854
racine	0.0344	0.9792
oignon	0.3082	0.9053
crucifere	0.1053	0.7447
lacte	0.0388	0.9681
fleur_d_arbre	0.0515	0.9149
vin	0.0558	0.9674
fromage	0.0772	0.9000
poire	0.0657	0.9775
banane	0.0522	0.9885
champignon	0.0533	0.8372
cafe	0.1189	0.8588
cacao	0.0551	0.9405
musque	0.2302	0.7342
savon	0.0489	0.9103
beurre	0.0433	0.9351
noix_de_coco	0.0515	0.9333
anise	0.0312	0.9865
pin	0.1132	0.9178
vanille	0.0530	0.9444
jasmin	0.0327	1.0000
ambre	0.0762	0.9437
ail	0.2542	0.8971
musc	0.2044	0.8358
cereale	0.0828	0.8209
peche	0.0325	0.9851
cerise	0.0315	0.9846
violette	0.0313	1.0000
rhum	0.0337	1.0000

Mean Precision: 0.1585
