Label	Precision	Recall
vegetal	0.6652	0.8661
fruite	0.6327	0.9083
frais	0.6400	0.8861
vegetal_vert	0.5727	0.8814
doux	0.4758	0.9234
gras	0.4588	0.8943
floral	0.4558	0.9102
boise	0.4414	0.8798
vert	0.3779	0.9042
aldehyde	0.3067	0.8510
chimique	0.2429	0.9501
empyreumatique	0.3492	0.8682
balsamique	0.2235	0.9545
aldehyde_frais	0.2369	0.8713
fruit_exotique	0.2422	0.8665
herbe	0.2086	0.8879
legume	0.2595	0.8242
fermentaire	0.1825	0.9200
phenole	0.2393	0.9140
epice	0.2021	0.8531
fleur_d_arbuste	0.1975	0.9495
cuit	0.2494	0.8460
terreux	0.1368	0.9577
fruit_sec	0.1603	0.9194
fleur_du_jardin	0.1750	0.9375
agrume	0.2350	0.7806
oleagineux	0.1560	0.9012
lactique	0.1796	0.8198
soufre	0.4033	0.8454
plante_aromatique	0.1352	0.8456
animal	0.1459	0.7491
fruit_a_coque	0.1310	0.9094
moisi	0.0996	0.9496
fruit_a_pepins	0.1674	0.8968
torrefie	0.1739	0.9547
medicinal	0.1672	0.9380
vegetal_sec	0.0920	0.9474
rose	0.1181	0.9554
huile	0.1431	0.7613
lactone	0.1127	0.9186
menthe	0.1810	0.8294
bois	0.1626	0.7952
creme	0.0975	0.7901
boissons_alcoolisees	0.1257	0.9086
sucre_cuit	0.0867	0.9298
baie	0.0749	0.8862
poudre	0.1005	0.9146
viande_cuite	0.1929	0.8774
pomme	0.1301	0.8940
malte	0.0944	0.9338
mielle	0.0815	0.9143
solvant	0.1382	0.8271
ananas	0.0883	0.9231
fruit_rouge	0.0599	0.9535
coumarine	0.0732	0.9213
caramel	0.0821	0.9127
mineral	0.0581	0.8480
resineux	0.1435	0.8145
alliace	0.3286	0.9274
fruit_a_noyau	0.0778	0.8049
metal	0.0597	0.8689
metallique	0.0571	0.8833
peponide	0.0777	0.7658
melon	0.0801	0.7615
brule	0.0959	0.9439
feuille	0.0577	0.9340
alcool_de_fut	0.0985	0.8750
ether	0.1092	0.8627
boisson_fermentee	0.0638	0.9200
camphre	0.1135	0.9000
miel	0.0511	0.9694
citronne	0.0815	0.8021
racine	0.0348	0.9896
oignon	0.2616	0.9474
crucifere	0.0822	0.8842
lacte	0.0533	0.8495
fleur_d_arbre	0.0635	0.8617
vin	0.0656	0.9239
fromage	0.0853	0.8556
poire	0.0887	0.9101
banane	0.0773	0.8837
champignon	0.0458	0.9310
cafe	0.0891	0.9647
cacao	0.0550	0.9405
musque	0.1301	0.8000
savon	0.0541	0.8462
beurre	0.0643	0.8312
noix_de_coco	0.0948	0.9200
anise	0.0350	1.0000
pin	0.1132	0.9041
vanille	0.0756	0.9167
jasmin	0.0537	0.8472
ambre	0.0752	0.8873
ail	0.1946	0.9559
musc	0.1569	0.8676
cereale	0.0629	0.9118
peche	0.0491	0.7879
cerise	0.0391	0.9394
violette	0.0467	0.8361
rhum	0.0523	0.8333

Mean Precision: 0.1642
