Label	Precision	Recall
vegetal	0.6333	0.9440
fruite	0.6622	0.8275
frais	0.6148	0.9184
vegetal_vert	0.5509	0.9095
doux	0.5087	0.8643
gras	0.4474	0.9176
floral	0.4634	0.8989
boise	0.4112	0.9247
vert	0.3618	0.9321
aldehyde	0.2764	0.9110
chimique	0.2337	0.9360
empyreumatique	0.4259	0.7990
balsamique	0.2182	0.9658
aldehyde_frais	0.2203	0.9220
fruit_exotique	0.2560	0.8662
herbe	0.2000	0.9270
legume	0.2884	0.7626
fermentaire	0.1990	0.8700
phenole	0.2264	0.9144
epice	0.1916	0.9279
fleur_d_arbuste	0.1935	0.9534
cuit	0.2903	0.7714
terreux	0.1457	0.9235
fruit_sec	0.1637	0.8747
fleur_du_jardin	0.1633	0.9602
agrume	0.1890	0.9176
oleagineux	0.1642	0.8836
lactique	0.1827	0.8269
soufre	0.4408	0.8694
plante_aromatique	0.1191	0.9404
animal	0.1164	0.8819
fruit_a_coque	0.1651	0.7811
moisi	0.1023	0.9496
fruit_a_pepins	0.1968	0.8373
torrefie	0.2028	0.8807
medicinal	0.1428	0.9545
vegetal_sec	0.0911	0.9474
rose	0.1183	0.9554
huile	0.1163	0.8694
lactone	0.1139	0.8959
menthe	0.1408	0.8774
bois	0.1783	0.8000
creme	0.1053	0.8462
boissons_alcoolisees	0.1242	0.8644
sucre_cuit	0.1244	0.7294
baie	0.0822	0.8383
poudre	0.1078	0.8780
viande_cuite	0.2033	0.8645
pomme	0.1733	0.8289
malte	0.1056	0.8600
mielle	0.0897	0.8643
solvant	0.1499	0.8496
ananas	0.1183	0.8615
fruit_rouge	0.0923	0.7752
coumarine	0.0699	0.9291
caramel	0.1231	0.8254
mineral	0.0507	0.9680
resineux	0.1389	0.8871
alliace	0.3155	0.9440
fruit_a_noyau	0.0736	0.9032
metal	0.0509	0.9262
metallique	0.0494	0.9412
peponide	0.0891	0.8108
melon	0.0907	0.7982
brule	0.1020	0.9259
feuille	0.0536	0.9623
alcool_de_fut	0.0891	0.8558
ether	0.1290	0.8725
boisson_fermentee	0.0699	0.8800
camphre	0.0878	0.9100
miel	0.0633	0.8367
citronne	0.0618	0.9583
racine	0.0416	0.8750
oignon	0.2528	0.9479
crucifere	0.1083	0.8105
lacte	0.0467	0.8830
fleur_d_arbre	0.0601	0.8830
vin	0.0783	0.8804
fromage	0.0758	0.8444
poire	0.0977	0.8989
banane	0.1052	0.8391
champignon	0.0456	0.9195
cafe	0.0924	0.9176
cacao	0.0606	0.8690
musque	0.1346	0.7975
savon	0.0599	0.8077
beurre	0.0566	0.8831
noix_de_coco	0.0601	0.9474
anise	0.0483	0.8767
pin	0.0891	0.9589
vanille	0.0954	0.8333
jasmin	0.0446	0.9583
ambre	0.0606	0.9444
ail	0.1894	1.0000
musc	0.1497	0.8806
cereale	0.0620	0.8806
peche	0.0437	0.9254
cerise	0.0554	0.8485
violette	0.0439	0.8689
rhum	0.0604	0.7667

Mean Precision: 0.1663
