Label	Precision	Recall
vegetal	0.6360	0.9302
fruite	0.6110	0.9603
frais	0.6049	0.9230
vegetal_vert	0.5549	0.9167
doux	0.4438	0.9880
gras	0.4492	0.9271
floral	0.4263	0.9433
boise	0.3945	0.9567
vert	0.3671	0.9131
aldehyde	0.2790	0.9223
chimique	0.2341	0.9334
empyreumatique	0.4147	0.8209
balsamique	0.2018	0.9943
aldehyde_frais	0.2234	0.9188
fruit_exotique	0.1993	0.9534
herbe	0.1979	0.9289
legume	0.3065	0.6769
fermentaire	0.1762	0.9422
phenole	0.2385	0.8814
epice	0.1850	0.9021
fleur_d_arbuste	0.1793	0.9672
cuit	0.2604	0.8016
terreux	0.1400	0.9735
fruit_sec	0.1555	0.9278
fleur_du_jardin	0.1631	0.9432
agrume	0.2092	0.8575
oleagineux	0.1535	0.9222
lactique	0.1533	0.9189
soufre	0.5212	0.8041
plante_aromatique	0.1183	0.9368
animal	0.1701	0.6162
fruit_a_coque	0.1344	0.8981
moisi	0.0965	0.9729
fruit_a_pepins	0.1345	0.9484
torrefie	0.2017	0.8601
medicinal	0.1485	0.9174
vegetal_sec	0.0890	0.9912
rose	0.1117	0.9732
huile	0.1228	0.8018
lactone	0.0946	0.9638
menthe	0.1503	0.9005
bois	0.1346	0.8810
creme	0.0793	0.9392
boissons_alcoolisees	0.1079	0.9200
sucre_cuit	0.0799	0.9649
baie	0.0618	0.9820
poudre	0.0968	0.9329
viande_cuite	0.2182	0.8065
pomme	0.1066	0.9801
malte	0.0980	0.9272
mielle	0.0809	0.9071
solvant	0.1582	0.7744
ananas	0.0726	0.9769
fruit_rouge	0.0548	0.9767
coumarine	0.0640	0.9685
caramel	0.0765	0.9206
mineral	0.0697	0.7120
resineux	0.1141	0.8790
alliace	0.3444	0.9194
fruit_a_noyau	0.0612	0.9919
metal	0.0702	0.7213
metallique	0.0678	0.7333
peponide	0.0668	0.8829
melon	0.0650	0.8440
brule	0.1223	0.8505
feuille	0.0572	0.9434
alcool_de_fut	0.0811	0.9423
ether	0.1038	0.8824
boisson_fermentee	0.0621	0.9300
camphre	0.0977	0.9400
miel	0.0479	0.9388
citronne	0.0786	0.8125
racine	0.0382	0.9375
oignon	0.2843	0.9368
crucifere	0.0992	0.8211
lacte	0.0429	0.9247
fleur_d_arbre	0.0529	0.9149
vin	0.0638	0.9348
fromage	0.0635	0.8889
poire	0.0688	0.9326
banane	0.0556	0.9767
champignon	0.0484	0.8966
cafe	0.1221	0.8824
cacao	0.0524	0.9286
musque	0.1722	0.7750
savon	0.0453	0.9231
beurre	0.0489	0.9481
noix_de_coco	0.0547	0.9467
anise	0.0331	0.9865
pin	0.0797	0.9452
vanille	0.0709	0.9444
jasmin	0.0423	0.9722
ambre	0.0613	0.8732
ail	0.2189	0.9559
musc	0.1852	0.8824
cereale	0.0729	0.8676
peche	0.0352	0.9697
cerise	0.0411	0.9394
violette	0.0390	0.9180
rhum	0.0390	0.9333

Mean Precision: 0.1588
