Label	Precision	Recall
vegetal	0.6628	0.8638
fruite	0.6575	0.8172
frais	0.6249	0.8515
vegetal_vert	0.5920	0.8087
doux	0.4727	0.9314
gras	0.4445	0.9279
floral	0.4732	0.8643
boise	0.4734	0.7875
vert	0.3804	0.7928
aldehyde	0.3017	0.8286
chimique	0.2271	0.9400
empyreumatique	0.3285	0.8883
balsamique	0.2387	0.8422
aldehyde_frais	0.2371	0.8436
fruit_exotique	0.2379	0.8217
herbe	0.2092	0.8272
legume	0.1929	0.9119
fermentaire	0.1789	0.9273
phenole	0.2337	0.8808
epice	0.1941	0.8508
fleur_d_arbuste	0.2016	0.8393
cuit	0.2031	0.8854
terreux	0.1364	0.9815
fruit_sec	0.1795	0.8156
fleur_du_jardin	0.1692	0.8920
agrume	0.1989	0.8063
oleagineux	0.1664	0.8363
lactique	0.1329	0.9433
soufre	0.2349	0.8966
plante_aromatique	0.1721	0.7368
animal	0.0932	0.9889
fruit_a_coque	0.1498	0.8333
moisi	0.0948	0.9416
fruit_a_pepins	0.1709	0.8095
torrefie	0.1551	0.9380
medicinal	0.1406	0.9215
vegetal_sec	0.1000	0.8904
rose	0.1390	0.8571
huile	0.1163	0.7828
lactone	0.0914	0.9095
menthe	0.1687	0.8057
bois	0.1586	0.7703
creme	0.0737	0.9171
boissons_alcoolisees	0.1040	0.8514
sucre_cuit	0.0921	0.8588
baie	0.0735	0.8373
poudre	0.1006	0.8841
viande_cuite	0.1009	0.9026
pomme	0.1085	0.8874
malte	0.1009	0.9205
mielle	0.0941	0.8000
solvant	0.0737	0.8872
ananas	0.0883	0.8231
fruit_rouge	0.0607	0.8682
coumarine	0.0617	0.8730
caramel	0.0800	0.9040
mineral	0.0453	0.8720
resineux	0.1102	0.8548
alliace	0.1961	0.9756
fruit_a_noyau	0.0702	0.8211
metal	0.0491	0.8760
metallique	0.0512	0.7983
peponide	0.0831	0.8000
melon	0.0786	0.8241
brule	0.0766	0.9626
feuille	0.0474	0.9333
alcool_de_fut	0.0723	0.8654
ether	0.0688	0.9010
boisson_fermentee	0.0512	0.9300
camphre	0.0918	0.8700
miel	0.0688	0.8144
citronne	0.0580	0.8958
racine	0.0340	1.0000
oignon	0.1213	0.9789
crucifere	0.0557	0.9149
lacte	0.0382	0.9149
fleur_d_arbre	0.0574	0.8387
vin	0.0591	0.9022
fromage	0.0592	0.9213
poire	0.0798	0.8764
banane	0.0625	0.8488
champignon	0.0351	0.9419
cafe	0.0581	0.9524
cacao	0.0512	0.9286
musque	0.0693	0.8734
savon	0.0567	0.7922
beurre	0.0405	0.9221
noix_de_coco	0.0373	0.9200
anise	0.0381	0.8243
pin	0.0736	0.9028
vanille	0.0571	0.9167
jasmin	0.0512	0.7778
ambre	0.0762	0.8592
ail	0.0991	1.0000
musc	0.0750	0.8955
cereale	0.0464	0.9403
peche	0.0396	0.8636
cerise	0.0385	0.9231
violette	0.0391	0.8689
rhum	0.0353	0.8333

Mean Precision: 0.1475
