Label	Precision	Recall
vegetal	0.6752	0.8575
fruite	0.6684	0.8166
frais	0.6548	0.8294
vegetal_vert	0.5915	0.8553
doux	0.4806	0.9306
gras	0.5034	0.7952
floral	0.4409	0.9386
boise	0.4187	0.9279
vert	0.4189	0.7795
aldehyde	0.2918	0.9049
chimique	0.2914	0.7671
empyreumatique	0.4174	0.8024
balsamique	0.2249	0.8994
aldehyde_frais	0.2301	0.9149
fruit_exotique	0.2692	0.8411
herbe	0.2061	0.8987
legume	0.2904	0.7538
fermentaire	0.2270	0.6533
phenole	0.2523	0.8767
epice	0.1799	0.9371
fleur_d_arbuste	0.1945	0.9419
cuit	0.2698	0.7755
terreux	0.1554	0.8307
fruit_sec	0.2229	0.6972
fleur_du_jardin	0.1630	0.9631
agrume	0.1961	0.9174
oleagineux	0.2300	0.7066
lactique	0.1748	0.8468
soufre	0.5485	0.7973
plante_aromatique	0.1332	0.8982
animal	0.1032	0.9336
fruit_a_coque	0.1848	0.7321
moisi	0.1245	0.7481
fruit_a_pepins	0.1796	0.8571
torrefie	0.2109	0.8313
medicinal	0.1670	0.9132
vegetal_sec	0.0959	0.9781
rose	0.1223	0.9107
huile	0.1444	0.7613
lactone	0.1225	0.8778
menthe	0.1682	0.8531
bois	0.1359	0.9048
creme	0.0926	0.8785
boissons_alcoolisees	0.1997	0.7829
sucre_cuit	0.1107	0.8713
baie	0.0828	0.9042
poudre	0.0876	0.9634
viande_cuite	0.2145	0.8581
pomme	0.1567	0.9007
malte	0.1265	0.8344
mielle	0.1116	0.8429
solvant	0.2678	0.5940
ananas	0.1286	0.7923
fruit_rouge	0.0762	0.8682
coumarine	0.0855	0.8425
caramel	0.1161	0.7857
mineral	0.0577	0.9040
resineux	0.1200	0.9274
alliace	0.3537	0.9355
fruit_a_noyau	0.0900	0.8943
metal	0.0577	0.8689
metallique	0.0561	0.8917
peponide	0.0686	0.8739
melon	0.0670	0.8624
brule	0.1171	0.9065
feuille	0.0602	0.9151
alcool_de_fut	0.1517	0.7981
ether	0.2234	0.6373
boisson_fermentee	0.1051	0.8000
camphre	0.1093	0.9600
miel	0.0820	0.7959
citronne	0.0613	0.9583
racine	0.0377	0.9688
oignon	0.2825	0.9368
crucifere	0.1151	0.7053
lacte	0.0672	0.8172
fleur_d_arbre	0.0519	0.8723
vin	0.1050	0.7826
fromage	0.0879	0.8000
poire	0.0926	0.8427
banane	0.1200	0.8023
champignon	0.0655	0.7816
cafe	0.1130	0.9294
cacao	0.0728	0.8690
musque	0.0679	0.9375
savon	0.0516	0.8974
beurre	0.0684	0.7662
noix_de_coco	0.1364	0.8400
anise	0.0408	0.9459
pin	0.0945	0.9452
vanille	0.0707	0.9028
jasmin	0.0691	0.9306
ambre	0.0612	0.9577
ail	0.2065	0.9412
musc	0.0802	0.9412
cereale	0.0839	0.8382
peche	0.0511	0.8939
cerise	0.0529	0.8788
violette	0.0354	0.9344
rhum	0.0902	0.7500

Mean Precision: 0.1789
