Label	Precision	Recall
vegetal	0.6561	0.9035
fruite	0.6162	0.9473
frais	0.6180	0.8937
vegetal_vert	0.5683	0.8898
doux	0.4479	0.9760
gras	0.4582	0.8943
floral	0.4245	0.9472
boise	0.3963	0.9654
vert	0.3863	0.8853
aldehyde	0.2819	0.9144
chimique	0.2257	0.9767
empyreumatique	0.3612	0.8339
balsamique	0.2027	0.9867
aldehyde_frais	0.2220	0.9331
fruit_exotique	0.2222	0.9257
herbe	0.1993	0.9398
legume	0.3215	0.6960
fermentaire	0.1934	0.8906
phenole	0.2218	0.9304
epice	0.1700	0.9555
fleur_d_arbuste	0.1859	0.9595
cuit	0.2322	0.8047
terreux	0.1660	0.8598
fruit_sec	0.1682	0.8607
fleur_du_jardin	0.1557	0.9574
agrume	0.1961	0.8703
oleagineux	0.1898	0.7910
lactique	0.1646	0.8832
soufre	0.4958	0.8069
plante_aromatique	0.1349	0.8648
animal	0.1548	0.6630
fruit_a_coque	0.1601	0.8113
moisi	0.1064	0.8949
fruit_a_pepins	0.1400	0.9603
torrefie	0.1785	0.8967
medicinal	0.1336	0.9502
vegetal_sec	0.0922	0.9781
rose	0.1230	0.9554
huile	0.1449	0.7647
lactone	0.1098	0.9000
menthe	0.1810	0.8104
bois	0.1434	0.8756
creme	0.0929	0.9011
boissons_alcoolisees	0.1047	0.9050
sucre_cuit	0.0819	0.9118
baie	0.0669	0.9820
poudre	0.0853	0.9268
viande_cuite	0.2387	0.7532
pomme	0.1098	0.9735
malte	0.1007	0.9333
mielle	0.0751	0.9286
solvant	0.1475	0.7879
ananas	0.0896	0.9457
fruit_rouge	0.0502	0.9766
coumarine	0.0835	0.8960
caramel	0.0899	0.9040
mineral	0.0624	0.8387
resineux	0.1211	0.9113
alliace	0.3392	0.9355
fruit_a_noyau	0.0629	0.9512
metal	0.0636	0.8347
metallique	0.0617	0.8403
peponide	0.0694	0.8909
melon	0.0700	0.8899
brule	0.1030	0.9159
feuille	0.0473	0.9714
alcool_de_fut	0.0873	0.8558
ether	0.1308	0.8317
boisson_fermentee	0.0556	0.9300
camphre	0.0957	0.8500
miel	0.0479	0.9278
citronne	0.0598	0.9479
racine	0.0463	0.8958
oignon	0.2708	0.9579
crucifere	0.0996	0.7660
lacte	0.0442	0.8925
fleur_d_arbre	0.0526	0.9355
vin	0.0571	0.9348
fromage	0.0822	0.8652
poire	0.0733	0.9432
banane	0.0666	0.9767
champignon	0.0566	0.7907
cafe	0.0977	0.8941
cacao	0.0504	0.9524
musque	0.1680	0.7722
savon	0.0471	0.8701
beurre	0.0539	0.9342
noix_de_coco	0.1077	0.8933
anise	0.0321	1.0000
pin	0.0862	0.9452
vanille	0.0585	0.9444
jasmin	0.0413	0.9861
ambre	0.0640	0.9437
ail	0.2062	0.9706
musc	0.1782	0.8806
cereale	0.0679	0.8507
peche	0.0432	0.9394
cerise	0.0302	1.0000
violette	0.0395	0.9833
rhum	0.0471	0.9000

Mean Precision: 0.1611
