Label	Precision	Recall
vegetal	0.6727	0.8672
fruite	0.6129	0.9399
frais	0.6141	0.9057
vegetal_vert	0.5698	0.8801
doux	0.4432	0.9832
gras	0.4597	0.9156
floral	0.4310	0.9472
boise	0.4025	0.9548
vert	0.3841	0.8630
aldehyde	0.2920	0.9111
chimique	0.2417	0.9350
empyreumatique	0.3826	0.8325
balsamique	0.2095	0.9753
aldehyde_frais	0.2208	0.9327
fruit_exotique	0.2111	0.9321
herbe	0.1965	0.9374
legume	0.4083	0.6035
fermentaire	0.1999	0.9075
phenole	0.2353	0.9182
epice	0.1800	0.9371
fleur_d_arbuste	0.1865	0.9592
cuit	0.2524	0.8333
terreux	0.1877	0.7328
fruit_sec	0.1754	0.8771
fleur_du_jardin	0.1636	0.9574
agrume	0.1967	0.8860
oleagineux	0.1969	0.8393
lactique	0.1514	0.9403
soufre	0.6264	0.7862
plante_aromatique	0.1217	0.9298
animal	0.1556	0.6407
fruit_a_coque	0.1663	0.7955
moisi	0.1189	0.8288
fruit_a_pepins	0.1493	0.9087
torrefie	0.1898	0.8760
medicinal	0.1430	0.9380
vegetal_sec	0.0860	0.9649
rose	0.1248	0.9330
huile	0.1394	0.7828
lactone	0.0985	0.9593
menthe	0.1715	0.8389
bois	0.1675	0.8421
creme	0.0821	0.9282
boissons_alcoolisees	0.1120	0.8686
sucre_cuit	0.0851	0.9588
baie	0.0692	0.9759
poudre	0.0954	0.9207
viande_cuite	0.2350	0.8117
pomme	0.1189	0.9470
malte	0.1018	0.9470
mielle	0.0661	0.9500
solvant	0.1751	0.6992
ananas	0.0960	0.9769
fruit_rouge	0.0590	0.9767
coumarine	0.0737	0.9444
caramel	0.0898	0.9040
mineral	0.0770	0.6560
resineux	0.1423	0.8548
alliace	0.3833	0.8943
fruit_a_noyau	0.0669	0.9756
metal	0.0741	0.6446
metallique	0.0718	0.6639
peponide	0.0747	0.8636
melon	0.0762	0.8611
brule	0.1041	0.8972
feuille	0.0505	0.8667
alcool_de_fut	0.0813	0.8750
ether	0.1331	0.7327
boisson_fermentee	0.0674	0.8800
camphre	0.1327	0.8800
miel	0.0475	0.9485
citronne	0.0625	0.9479
racine	0.0519	0.7812
oignon	0.3282	0.9053
crucifere	0.1562	0.6915
lacte	0.0430	0.9681
fleur_d_arbre	0.0469	0.9247
vin	0.0700	0.9022
fromage	0.0800	0.8427
poire	0.0912	0.8652
banane	0.0794	0.9651
champignon	0.0650	0.7442
cafe	0.0983	0.8690
cacao	0.0550	0.9524
musque	0.2047	0.7722
savon	0.0525	0.8052
beurre	0.0476	0.9481
noix_de_coco	0.0808	0.8800
anise	0.0344	0.9324
pin	0.1062	0.9306
vanille	0.0640	0.9444
jasmin	0.0423	0.9722
ambre	0.0878	0.9014
ail	0.2589	0.8529
musc	0.2029	0.8358
cereale	0.0707	0.9104
peche	0.0423	0.9697
cerise	0.0434	0.9846
violette	0.0437	0.9180
rhum	0.0413	0.9000

Mean Precision: 0.1703
