Label	Precision	Recall
vegetal	0.6729	0.8785
fruite	0.6203	0.9182
frais	0.6177	0.9031
vegetal_vert	0.5688	0.8879
doux	0.4472	0.9808
gras	0.4580	0.9296
floral	0.4157	0.9604
boise	0.3945	0.9654
vert	0.3801	0.8596
aldehyde	0.2854	0.9254
chimique	0.2515	0.9100
empyreumatique	0.4170	0.8071
balsamique	0.2063	0.9924
aldehyde_frais	0.2188	0.9327
fruit_exotique	0.2291	0.9172
herbe	0.1931	0.9309
legume	0.4031	0.5220
fermentaire	0.2089	0.8502
phenole	0.2309	0.9299
epice	0.1785	0.9324
fleur_d_arbuste	0.1731	0.9770
cuit	0.2808	0.7891
terreux	0.1793	0.7884
fruit_sec	0.1714	0.8799
fleur_du_jardin	0.1546	0.9773
agrume	0.1878	0.9031
oleagineux	0.1862	0.8601
lactique	0.1594	0.9313
soufre	0.6267	0.7759
plante_aromatique	0.1259	0.9158
animal	0.1359	0.7704
fruit_a_coque	0.1688	0.7841
moisi	0.1177	0.8288
fruit_a_pepins	0.1580	0.8929
torrefie	0.2014	0.8471
medicinal	0.1416	0.9504
vegetal_sec	0.0865	0.9912
rose	0.1168	0.9509
huile	0.1275	0.7647
lactone	0.0973	0.9683
menthe	0.1570	0.8720
bois	0.1327	0.9330
creme	0.0858	0.9448
boissons_alcoolisees	0.1383	0.8171
sucre_cuit	0.0982	0.9412
baie	0.0729	0.9518
poudre	0.0891	0.9451
viande_cuite	0.2544	0.7532
pomme	0.1353	0.9338
malte	0.1078	0.9007
mielle	0.0652	0.9429
solvant	0.2020	0.6015
ananas	0.0999	0.9308
fruit_rouge	0.0625	0.9690
coumarine	0.0648	0.9603
caramel	0.1059	0.8560
mineral	0.0688	0.7760
resineux	0.1028	0.9435
alliace	0.4023	0.8699
fruit_a_noyau	0.0689	0.9675
metal	0.0711	0.7934
metallique	0.0686	0.7983
peponide	0.0843	0.8273
melon	0.0850	0.8333
brule	0.1072	0.9065
feuille	0.0519	0.8667
alcool_de_fut	0.0981	0.8365
ether	0.1583	0.6535
boisson_fermentee	0.0805	0.8300
camphre	0.1024	0.9500
miel	0.0470	0.9485
citronne	0.0613	0.9583
racine	0.0473	0.8438
oignon	0.3294	0.8737
crucifere	0.1499	0.7128
lacte	0.0462	0.9362
fleur_d_arbre	0.0463	0.9140
vin	0.0840	0.8696
fromage	0.0787	0.8315
poire	0.0985	0.8202
banane	0.0929	0.8837
champignon	0.0657	0.7674
cafe	0.1026	0.8333
cacao	0.0599	0.9167
musque	0.1641	0.7975
savon	0.0484	0.8961
beurre	0.0518	0.9351
noix_de_coco	0.0709	0.9200
anise	0.0358	0.9324
pin	0.0818	0.9861
vanille	0.0699	0.9444
jasmin	0.0412	1.0000
ambre	0.0663	0.9296
ail	0.2676	0.8382
musc	0.1841	0.8657
cereale	0.0745	0.8806
peche	0.0451	0.9848
cerise	0.0431	0.9385
violette	0.0369	0.9344
rhum	0.0539	0.8500

Mean Precision: 0.1706
