Label	Precision	Recall
vegetal	0.6490	0.9086
fruite	0.6238	0.9349
frais	0.6017	0.9319
vegetal_vert	0.5508	0.9181
doux	0.4449	0.9848
gras	0.4605	0.9083
floral	0.4361	0.9329
boise	0.3885	0.9644
vert	0.3786	0.8842
aldehyde	0.2744	0.9350
chimique	0.2468	0.9251
empyreumatique	0.4253	0.7838
balsamique	0.1993	0.9943
aldehyde_frais	0.2121	0.9446
fruit_exotique	0.2126	0.9386
herbe	0.1915	0.9504
legume	0.3345	0.6110
fermentaire	0.1803	0.9444
phenole	0.2402	0.9116
epice	0.1747	0.9510
fleur_d_arbuste	0.1834	0.9520
cuit	0.2683	0.7650
terreux	0.1601	0.8439
fruit_sec	0.1636	0.8944
fleur_du_jardin	0.1622	0.9375
agrume	0.2148	0.8775
oleagineux	0.1717	0.8563
lactique	0.1596	0.9009
soufre	0.5672	0.7835
plante_aromatique	0.1179	0.9404
animal	0.1658	0.6125
fruit_a_coque	0.1705	0.7849
moisi	0.1012	0.9457
fruit_a_pepins	0.1500	0.8690
torrefie	0.2088	0.8230
medicinal	0.1478	0.9421
vegetal_sec	0.0879	0.9825
rose	0.1212	0.9375
huile	0.1385	0.8063
lactone	0.0957	0.9774
menthe	0.1444	0.9052
bois	0.1358	0.8857
creme	0.0826	0.9392
boissons_alcoolisees	0.1524	0.8857
sucre_cuit	0.0956	0.9181
baie	0.0716	0.9581
poudre	0.0939	0.9085
viande_cuite	0.2463	0.7484
pomme	0.1364	0.8808
malte	0.1064	0.9073
mielle	0.0745	0.9500
solvant	0.2312	0.6917
ananas	0.0843	0.9538
fruit_rouge	0.0623	0.9535
coumarine	0.0641	0.9606
caramel	0.0957	0.8413
mineral	0.0649	0.7680
resineux	0.1111	0.9032
alliace	0.3893	0.8790
fruit_a_noyau	0.0697	0.9837
metal	0.0662	0.7705
metallique	0.0617	0.7667
peponide	0.0682	0.8919
melon	0.0681	0.8899
brule	0.1311	0.9065
feuille	0.0544	0.8679
alcool_de_fut	0.1164	0.9135
ether	0.1718	0.7157
boisson_fermentee	0.0894	0.8900
camphre	0.1062	0.9600
miel	0.0477	0.9592
citronne	0.0868	0.8125
racine	0.0393	0.8854
oignon	0.3208	0.8947
crucifere	0.1092	0.7368
lacte	0.0482	0.9462
fleur_d_arbre	0.0523	0.9468
vin	0.0926	0.8587
fromage	0.0782	0.8333
poire	0.0909	0.8652
banane	0.0826	0.9302
champignon	0.0596	0.8621
cafe	0.1203	0.8588
cacao	0.0629	0.9167
musque	0.1912	0.7625
savon	0.0464	0.9103
beurre	0.0548	0.8961
noix_de_coco	0.0641	0.9467
anise	0.0363	0.9865
pin	0.0877	0.9452
vanille	0.0724	0.9167
jasmin	0.0428	0.9722
ambre	0.0633	0.9155
ail	0.2449	0.8824
musc	0.2058	0.8382
cereale	0.0764	0.8824
peche	0.0411	0.9545
cerise	0.0418	0.9394
violette	0.0448	0.9344
rhum	0.0569	0.9167

Mean Precision: 0.1689
