Label	Precision	Recall
vegetal	0.6648	0.8715
fruite	0.6164	0.9311
frais	0.6231	0.8714
vegetal_vert	0.5716	0.8708
doux	0.4516	0.9728
gras	0.4502	0.9180
floral	0.4485	0.9236
boise	0.4016	0.9394
vert	0.3826	0.8731
aldehyde	0.2883	0.8938
chimique	0.2355	0.9200
empyreumatique	0.3577	0.8456
balsamique	0.2023	0.9905
aldehyde_frais	0.2352	0.9055
fruit_exotique	0.2208	0.9278
herbe	0.2092	0.9118
legume	0.2712	0.7885
fermentaire	0.1862	0.8549
phenole	0.2515	0.8840
epice	0.1854	0.9040
fleur_d_arbuste	0.1950	0.9392
cuit	0.2212	0.8255
terreux	0.1443	0.9392
fruit_sec	0.1535	0.9220
fleur_du_jardin	0.1686	0.9403
agrume	0.2080	0.8501
oleagineux	0.1578	0.8896
lactique	0.1410	0.9431
soufre	0.5066	0.8000
plante_aromatique	0.1427	0.8434
animal	0.1237	0.7704
fruit_a_coque	0.1539	0.8113
moisi	0.1043	0.9027
fruit_a_pepins	0.1439	0.9444
torrefie	0.1901	0.8926
medicinal	0.1541	0.8963
vegetal_sec	0.0871	0.9649
rose	0.1314	0.9241
huile	0.1218	0.8552
lactone	0.0949	0.9591
menthe	0.2039	0.7915
bois	0.1897	0.8134
creme	0.0759	0.9560
boissons_alcoolisees	0.1066	0.9162
sucre_cuit	0.0835	0.9294
baie	0.0703	0.9641
poudre	0.0963	0.9085
viande_cuite	0.1950	0.8052
pomme	0.1150	0.9735
malte	0.1032	0.9067
mielle	0.0825	0.8786
solvant	0.1231	0.8788
ananas	0.0856	0.9612
fruit_rouge	0.0528	0.9766
coumarine	0.0616	0.9360
caramel	0.0841	0.9040
mineral	0.0606	0.8065
resineux	0.1413	0.8468
alliace	0.3353	0.9355
fruit_a_noyau	0.0614	0.9512
metal	0.0610	0.7686
metallique	0.0601	0.8067
peponide	0.0777	0.8727
melon	0.0789	0.8807
brule	0.0953	0.9252
feuille	0.0551	0.8762
alcool_de_fut	0.0759	0.9038
ether	0.0908	0.9010
boisson_fermentee	0.0537	0.9500
camphre	0.1185	0.8500
miel	0.0574	0.8969
citronne	0.0622	0.9271
racine	0.0372	0.9688
oignon	0.2624	0.9474
crucifere	0.0977	0.8085
lacte	0.0384	0.9462
fleur_d_arbre	0.0576	0.8602
vin	0.0558	0.9457
fromage	0.0649	0.9213
poire	0.0695	0.9432
banane	0.0706	0.9651
champignon	0.0492	0.8488
cafe	0.0884	0.9059
cacao	0.0565	0.9405
musque	0.1504	0.7975
savon	0.0408	0.8961
beurre	0.0458	0.9342
noix_de_coco	0.0533	0.9067
anise	0.0380	0.9452
pin	0.1050	0.9178
vanille	0.0549	0.9306
jasmin	0.0415	0.9583
ambre	0.0795	0.8873
ail	0.2000	0.9706
musc	0.1648	0.8806
cereale	0.0616	0.8657
peche	0.0383	0.9545
cerise	0.0344	0.9697
violette	0.0409	0.9333
rhum	0.0415	0.9167

Mean Precision: 0.1595
