Label	Precision	Recall
vegetal	0.6564	0.8683
fruite	0.5928	0.9010
frais	0.6286	0.8305
vegetal_vert	0.5836	0.8163
doux	0.4688	0.9425
gras	0.4472	0.8748
floral	0.4766	0.8149
boise	0.4858	0.7006
vert	0.3551	0.8966
aldehyde	0.3014	0.8347
chimique	0.2218	0.9495
empyreumatique	0.3109	0.8978
balsamique	0.2428	0.7666
aldehyde_frais	0.2380	0.8340
fruit_exotique	0.2020	0.9214
herbe	0.2145	0.8433
legume	0.1821	0.9451
fermentaire	0.1592	0.9648
phenole	0.2446	0.8356
epice	0.2159	0.7442
fleur_d_arbuste	0.2056	0.8679
cuit	0.1784	0.9117
terreux	0.1390	0.9736
fruit_sec	0.1610	0.7967
fleur_du_jardin	0.1666	0.8438
agrume	0.1910	0.8636
oleagineux	0.1507	0.8149
lactique	0.1285	0.9642
soufre	0.2509	0.9416
plante_aromatique	0.1799	0.6667
animal	0.1113	0.8192
fruit_a_coque	0.1329	0.8415
moisi	0.0928	0.9806
fruit_a_pepins	0.1331	0.9246
torrefie	0.1618	0.9424
medicinal	0.1414	0.8347
vegetal_sec	0.1122	0.7281
rose	0.1255	0.8884
huile	0.1014	0.9099
lactone	0.0926	0.8824
menthe	0.1898	0.7877
bois	0.2478	0.6667
creme	0.0707	0.9670
boissons_alcoolisees	0.0940	0.8927
sucre_cuit	0.0798	0.9118
baie	0.0680	0.9281
poudre	0.1176	0.7256
viande_cuite	0.1149	0.9290
pomme	0.1010	0.9671
malte	0.0887	0.9333
mielle	0.0962	0.7714
solvant	0.0853	0.8947
ananas	0.0725	0.9000
fruit_rouge	0.0485	0.9535
coumarine	0.0696	0.8425
caramel	0.0684	0.9206
mineral	0.0511	0.9760
resineux	0.1738	0.5242
alliace	0.2033	0.9840
fruit_a_noyau	0.0603	0.8629
metal	0.0529	0.9344
metallique	0.0488	0.9832
peponide	0.0587	0.8649
melon	0.0624	0.8624
brule	0.0843	0.9352
feuille	0.0497	0.9245
alcool_de_fut	0.0591	0.9135
ether	0.0651	0.9412
boisson_fermentee	0.0484	0.8700
camphre	0.1402	0.7500
miel	0.0665	0.7959
citronne	0.0597	0.9062
racine	0.0339	1.0000
oignon	0.1626	0.9792
crucifere	0.0546	0.9368
lacte	0.0401	0.8191
fleur_d_arbre	0.0622	0.7234
vin	0.0500	0.9022
fromage	0.0547	0.9556
poire	0.0745	0.9438
banane	0.0494	0.9195
champignon	0.0340	0.9885
cafe	0.0663	0.9412
cacao	0.0520	0.9524
musque	0.2574	0.6582
savon	0.0515	0.8590
beurre	0.0379	0.8961
noix_de_coco	0.0481	0.8816
anise	0.0410	0.8082
pin	0.1137	0.6712
vanille	0.0593	0.8750
jasmin	0.0483	0.7361
ambre	0.2068	0.6806
ail	0.1432	1.0000
musc	0.2415	0.7463
cereale	0.0459	0.9104
peche	0.0358	0.8955
cerise	0.0350	0.8030
violette	0.0355	0.8525
rhum	0.0314	0.9167

Mean Precision: 0.1525
