Label	Precision	Recall
vegetal	0.6728	0.8344
fruite	0.6153	0.9424
frais	0.6315	0.8692
vegetal_vert	0.5888	0.8578
doux	0.4556	0.9745
gras	0.4476	0.9410
floral	0.4691	0.9218
boise	0.4416	0.8845
vert	0.3903	0.8451
aldehyde	0.2932	0.8922
chimique	0.2558	0.9351
empyreumatique	0.3431	0.8826
balsamique	0.2167	0.9791
aldehyde_frais	0.2338	0.9203
fruit_exotique	0.2106	0.9406
herbe	0.2086	0.9163
legume	0.2878	0.7665
fermentaire	0.1859	0.9185
phenole	0.2550	0.8561
epice	0.2034	0.8135
fleur_d_arbuste	0.2016	0.9468
cuit	0.2132	0.9115
terreux	0.1663	0.8417
fruit_sec	0.1533	0.9270
fleur_du_jardin	0.1803	0.9233
agrume	0.2354	0.8490
oleagineux	0.1615	0.9398
lactique	0.1334	0.9701
soufre	0.5140	0.8207
plante_aromatique	0.1604	0.8063
animal	0.1618	0.6333
fruit_a_coque	0.1534	0.8755
moisi	0.1118	0.8682
fruit_a_pepins	0.1383	0.9246
torrefie	0.1660	0.9174
medicinal	0.1681	0.8963
vegetal_sec	0.0898	0.9912
rose	0.1419	0.9286
huile	0.1158	0.8333
lactone	0.0933	0.9593
menthe	0.2036	0.8152
bois	0.1768	0.8048
creme	0.0715	0.9725
boissons_alcoolisees	0.1029	0.9270
sucre_cuit	0.0817	0.9883
baie	0.0665	0.9636
poudre	0.1078	0.8720
viande_cuite	0.2073	0.8442
pomme	0.1098	0.9603
malte	0.0952	0.9467
mielle	0.0793	0.8571
solvant	0.1182	0.8647
ananas	0.0851	0.9612
fruit_rouge	0.0571	0.9690
coumarine	0.0635	0.9764
caramel	0.0739	0.9603
mineral	0.0637	0.8640
resineux	0.1474	0.8226
alliace	0.3423	0.9274
fruit_a_noyau	0.0606	0.9512
metal	0.0655	0.8443
metallique	0.0636	0.8487
peponide	0.0797	0.8727
melon	0.0778	0.8716
brule	0.0947	0.9065
feuille	0.0573	0.8868
alcool_de_fut	0.0720	0.9423
ether	0.0914	0.9216
boisson_fermentee	0.0625	0.9600
camphre	0.1093	0.8700
miel	0.0485	0.9286
citronne	0.0809	0.8229
racine	0.0374	0.9271
oignon	0.2687	0.9474
crucifere	0.0971	0.8298
lacte	0.0380	0.9894
fleur_d_arbre	0.0588	0.8191
vin	0.0630	0.9348
fromage	0.0630	0.9222
poire	0.0764	0.9663
banane	0.0639	0.9655
champignon	0.0538	0.8023
cafe	0.0892	0.9294
cacao	0.0539	0.9405
musque	0.1629	0.8228
savon	0.0489	0.9103
beurre	0.0396	0.9740
noix_de_coco	0.0467	0.9600
anise	0.0361	0.9865
pin	0.1141	0.9178
vanille	0.0601	0.9583
jasmin	0.0427	0.9722
ambre	0.1070	0.8873
ail	0.2018	0.9706
musc	0.1580	0.8657
cereale	0.0616	0.9254
peche	0.0394	0.9701
cerise	0.0390	0.9538
violette	0.0428	0.9508
rhum	0.0405	0.9667

Mean Precision: 0.1629
