Label	Precision	Recall
vegetal	0.6538	0.9113
fruite	0.6039	0.9485
frais	0.6148	0.8962
vegetal_vert	0.5585	0.9103
doux	0.4571	0.9672
gras	0.4549	0.9008
floral	0.4207	0.9481
boise	0.4406	0.8884
vert	0.3722	0.9098
aldehyde	0.2781	0.9223
chimique	0.2466	0.9300
empyreumatique	0.3866	0.8121
balsamique	0.2340	0.9202
aldehyde_frais	0.2242	0.9409
fruit_exotique	0.2134	0.9342
herbe	0.2013	0.9462
legume	0.3396	0.7137
fermentaire	0.1940	0.8438
phenole	0.2421	0.8886
epice	0.1812	0.9110
fleur_d_arbuste	0.1793	0.9646
cuit	0.2492	0.7865
terreux	0.1743	0.7884
fruit_sec	0.2008	0.7270
fleur_du_jardin	0.1528	0.9631
agrume	0.1814	0.9135
oleagineux	0.2368	0.7254
lactique	0.1640	0.9192
soufre	0.5250	0.7966
plante_aromatique	0.1336	0.8861
animal	0.1293	0.8037
fruit_a_coque	0.1882	0.7585
moisi	0.1163	0.8210
fruit_a_pepins	0.1325	0.9683
torrefie	0.2054	0.8471
medicinal	0.1555	0.9046
vegetal_sec	0.1044	0.8816
rose	0.1163	0.9732
huile	0.1389	0.8100
lactone	0.1083	0.9045
menthe	0.1785	0.8483
bois	0.1753	0.8134
creme	0.0938	0.9066
boissons_alcoolisees	0.1123	0.9106
sucre_cuit	0.0939	0.9118
baie	0.0671	0.9820
poudre	0.0910	0.9146
viande_cuite	0.2562	0.7987
pomme	0.1033	0.9934
malte	0.1168	0.9067
mielle	0.0781	0.9357
solvant	0.1883	0.6818
ananas	0.0893	0.9612
fruit_rouge	0.0521	0.9844
coumarine	0.1025	0.7200
caramel	0.1096	0.8640
mineral	0.0617	0.8952
resineux	0.1452	0.8468
alliace	0.3314	0.9355
fruit_a_noyau	0.0593	0.9675
metal	0.0612	0.8843
metallique	0.0602	0.8824
peponide	0.0661	0.9091
melon	0.0671	0.9083
brule	0.1127	0.8879
feuille	0.0472	0.9429
alcool_de_fut	0.0846	0.8750
ether	0.1582	0.7426
boisson_fermentee	0.0635	0.9500
camphre	0.1140	0.8800
miel	0.0523	0.9485
citronne	0.0550	0.9688
racine	0.0493	0.8438
oignon	0.2632	0.9474
crucifere	0.1193	0.7234
lacte	0.0509	0.8710
fleur_d_arbre	0.0524	0.9570
vin	0.0622	0.9674
fromage	0.0752	0.9213
poire	0.0650	0.9659
banane	0.0733	0.9767
champignon	0.0562	0.7674
cafe	0.1154	0.8706
cacao	0.0597	0.9286
musque	0.2083	0.7595
savon	0.0415	0.9091
beurre	0.0568	0.9605
noix_de_coco	0.1453	0.8000
anise	0.0370	0.9452
pin	0.0999	0.9315
vanille	0.0640	0.9167
jasmin	0.0413	0.9861
ambre	0.0771	0.9296
ail	0.2019	0.9559
musc	0.2266	0.8657
cereale	0.0832	0.8507
peche	0.0378	1.0000
cerise	0.0344	0.9848
violette	0.0363	0.9833
rhum	0.0550	0.8833

Mean Precision: 0.1685
