Label	Precision	Recall
vegetal	0.6452	0.9102
fruite	0.6303	0.8598
frais	0.5986	0.9141
vegetal_vert	0.5521	0.9089
doux	0.4707	0.9241
gras	0.4451	0.9270
floral	0.4506	0.9028
boise	0.4266	0.8585
vert	0.3828	0.8641
aldehyde	0.2703	0.9350
chimique	0.2239	0.9533
empyreumatique	0.4070	0.7567
balsamique	0.2104	0.9677
aldehyde_frais	0.2149	0.9469
fruit_exotique	0.2385	0.8493
herbe	0.1937	0.9441
legume	0.2611	0.7511
fermentaire	0.1887	0.8237
phenole	0.2228	0.8933
epice	0.1849	0.9180
fleur_d_arbuste	0.1937	0.9139
cuit	0.2729	0.7292
terreux	0.1372	0.9735
fruit_sec	0.1929	0.7075
fleur_du_jardin	0.1677	0.9318
agrume	0.1808	0.9337
oleagineux	0.1871	0.7463
lactique	0.1676	0.8443
soufre	0.5122	0.7966
plante_aromatique	0.1315	0.8861
animal	0.1074	0.8370
fruit_a_coque	0.1834	0.7585
moisi	0.0995	0.9222
fruit_a_pepins	0.1529	0.8532
torrefie	0.2122	0.7934
medicinal	0.1323	0.9295
vegetal_sec	0.0879	0.9693
rose	0.1291	0.8839
huile	0.1087	0.8959
lactone	0.1015	0.9000
menthe	0.1375	0.8531
bois	0.1350	0.9043
creme	0.0869	0.8626
boissons_alcoolisees	0.1094	0.8156
sucre_cuit	0.1087	0.7647
baie	0.0699	0.9581
poudre	0.0934	0.8902
viande_cuite	0.2207	0.7468
pomme	0.1120	0.8808
malte	0.1131	0.7867
mielle	0.1022	0.8643
solvant	0.1088	0.8409
ananas	0.0952	0.8217
fruit_rouge	0.0602	0.8281
coumarine	0.0578	0.9280
caramel	0.1131	0.8080
mineral	0.0579	0.8629
resineux	0.0939	0.9274
alliace	0.3425	0.9032
fruit_a_noyau	0.0638	0.8943
metal	0.0589	0.8099
metallique	0.0593	0.8655
peponide	0.0803	0.8000
melon	0.0787	0.8257
brule	0.1066	0.8318
feuille	0.0465	0.9524
alcool_de_fut	0.0749	0.8654
ether	0.0852	0.8713
boisson_fermentee	0.0620	0.8400
camphre	0.0693	0.8800
miel	0.0703	0.8454
citronne	0.0545	0.9583
racine	0.0352	0.9375
oignon	0.2708	0.9263
crucifere	0.0911	0.7447
lacte	0.0572	0.8280
fleur_d_arbre	0.0611	0.8602
vin	0.0617	0.8478
fromage	0.0678	0.8652
poire	0.0709	0.8636
banane	0.0691	0.8837
champignon	0.0514	0.8023
cafe	0.0870	0.8471
cacao	0.0561	0.7976
musque	0.0767	0.8354
savon	0.0447	0.8961
beurre	0.0541	0.9342
noix_de_coco	0.0414	0.9467
anise	0.0419	0.8493
pin	0.0655	0.9863
vanille	0.0657	0.8333
jasmin	0.0435	0.9444
ambre	0.0608	0.9577
ail	0.1988	0.9559
musc	0.0777	0.9403
cereale	0.0665	0.8657
peche	0.0401	0.9091
cerise	0.0433	0.8636
violette	0.0360	0.9833
rhum	0.0473	0.8500

Mean Precision: 0.1579
