Label	Precision	Recall
vegetal	0.6759	0.8706
fruite	0.6195	0.9300
frais	0.6279	0.8840
vegetal_vert	0.5726	0.8844
doux	0.4619	0.9585
gras	0.4770	0.8575
floral	0.4411	0.9350
boise	0.4507	0.8433
vert	0.3665	0.9060
aldehyde	0.2896	0.8937
chimique	0.2443	0.9417
empyreumatique	0.4209	0.7970
balsamique	0.2161	0.9791
aldehyde_frais	0.2275	0.9129
fruit_exotique	0.2207	0.9193
herbe	0.2011	0.9071
legume	0.2880	0.7467
fermentaire	0.1879	0.9251
phenole	0.2529	0.8692
epice	0.1940	0.9138
fleur_d_arbuste	0.1913	0.9541
cuit	0.2846	0.7865
terreux	0.1648	0.8598
fruit_sec	0.1944	0.8128
fleur_du_jardin	0.1645	0.9545
agrume	0.1902	0.8946
oleagineux	0.2052	0.8006
lactique	0.1525	0.9284
soufre	0.5471	0.8414
plante_aromatique	0.1908	0.7158
animal	0.1188	0.7741
fruit_a_coque	0.1769	0.7765
moisi	0.1102	0.8949
fruit_a_pepins	0.1365	0.9563
torrefie	0.1931	0.8512
medicinal	0.1595	0.9008
vegetal_sec	0.0954	0.9474
rose	0.1152	0.9598
huile	0.1231	0.8100
lactone	0.1031	0.9231
menthe	0.2488	0.7299
bois	0.1709	0.8325
creme	0.0888	0.9392
boissons_alcoolisees	0.0988	0.9257
sucre_cuit	0.1069	0.8824
baie	0.0717	0.9699
poudre	0.1011	0.9207
viande_cuite	0.2337	0.8377
pomme	0.1068	0.9735
malte	0.1121	0.9139
mielle	0.0752	0.8929
solvant	0.1102	0.8797
ananas	0.0856	0.9769
fruit_rouge	0.0592	0.9767
coumarine	0.0811	0.9127
caramel	0.1087	0.8720
mineral	0.0569	0.9520
resineux	0.1453	0.8387
alliace	0.3118	0.9431
fruit_a_noyau	0.0645	0.9512
metal	0.0582	0.9587
metallique	0.0556	0.9580
peponide	0.0693	0.8909
melon	0.0693	0.8981
brule	0.1157	0.8972
feuille	0.0512	0.9714
alcool_de_fut	0.0739	0.9327
ether	0.0859	0.8911
boisson_fermentee	0.0554	0.9700
camphre	0.1502	0.8200
miel	0.0547	0.8866
citronne	0.0678	0.9375
racine	0.0424	0.9167
oignon	0.2647	0.9474
crucifere	0.1157	0.8085
lacte	0.0467	0.9255
fleur_d_arbre	0.0529	0.8925
vin	0.0562	0.9783
fromage	0.0706	0.9326
poire	0.0714	0.9551
banane	0.0658	0.9651
champignon	0.0451	0.9070
cafe	0.1068	0.8929
cacao	0.0610	0.9167
musque	0.1557	0.8101
savon	0.0530	0.9221
beurre	0.0487	0.9221
noix_de_coco	0.0830	0.8800
anise	0.0424	0.9324
pin	0.1111	0.9028
vanille	0.0711	0.9167
jasmin	0.0465	0.9583
ambre	0.0671	0.9577
ail	0.1948	0.9853
musc	0.1621	0.8806
cereale	0.0773	0.8955
peche	0.0431	0.9848
cerise	0.0389	0.9692
violette	0.0411	0.9672
rhum	0.0419	0.9667

Mean Precision: 0.1668
