Label	Precision	Recall
vegetal	0.6535	0.8782
fruite	0.6039	0.9511
frais	0.6136	0.9061
vegetal_vert	0.5656	0.8906
doux	0.4576	0.9721
gras	0.4552	0.9115
floral	0.4352	0.9463
boise	0.4349	0.8941
vert	0.3690	0.9066
aldehyde	0.2813	0.9319
chimique	0.2530	0.9368
empyreumatique	0.4042	0.8138
balsamique	0.2247	0.9696
aldehyde_frais	0.2193	0.9402
fruit_exotique	0.2077	0.9321
herbe	0.2007	0.9485
legume	0.3204	0.6938
fermentaire	0.1949	0.8722
phenole	0.2432	0.8701
epice	0.1865	0.8998
fleur_d_arbuste	0.1839	0.9747
cuit	0.2635	0.7995
terreux	0.1790	0.8021
fruit_sec	0.1751	0.8287
fleur_du_jardin	0.1617	0.9545
agrume	0.2037	0.9031
oleagineux	0.2002	0.7922
lactique	0.1495	0.9493
soufre	0.5518	0.7897
plante_aromatique	0.1492	0.8415
animal	0.1481	0.6667
fruit_a_coque	0.1773	0.7623
moisi	0.1211	0.7907
fruit_a_pepins	0.1326	0.9563
torrefie	0.1906	0.8554
medicinal	0.1603	0.9212
vegetal_sec	0.0909	0.9868
rose	0.1153	0.9777
huile	0.1173	0.8604
lactone	0.1029	0.9548
menthe	0.2126	0.8009
bois	0.1500	0.8714
creme	0.0797	0.9451
boissons_alcoolisees	0.1054	0.9270
sucre_cuit	0.0915	0.9591
baie	0.0632	0.9636
poudre	0.0980	0.8780
viande_cuite	0.2608	0.7857
pomme	0.1043	0.9868
malte	0.1006	0.9200
mielle	0.0671	0.9357
solvant	0.1622	0.7820
ananas	0.0825	0.9690
fruit_rouge	0.0572	0.9845
coumarine	0.0754	0.9449
caramel	0.1015	0.9365
mineral	0.0653	0.8560
resineux	0.1433	0.8306
alliace	0.3432	0.9355
fruit_a_noyau	0.0587	0.9675
metal	0.0646	0.8443
metallique	0.0617	0.8571
peponide	0.0640	0.9091
melon	0.0629	0.9083
brule	0.1182	0.8879
feuille	0.0494	0.9717
alcool_de_fut	0.0765	0.9135
ether	0.1208	0.8529
boisson_fermentee	0.0604	0.9800
camphre	0.1120	0.8300
miel	0.0457	0.9694
citronne	0.0663	0.9271
racine	0.0395	0.9062
oignon	0.2703	0.9474
crucifere	0.1089	0.7447
lacte	0.0426	0.9468
fleur_d_arbre	0.0543	0.9149
vin	0.0621	0.9565
fromage	0.0689	0.9222
poire	0.0747	0.9663
banane	0.0612	0.9770
champignon	0.0559	0.8140
cafe	0.1111	0.8706
cacao	0.0560	0.9167
musque	0.1840	0.7848
savon	0.0507	0.8718
beurre	0.0491	0.9481
noix_de_coco	0.0694	0.9067
anise	0.0370	0.9865
pin	0.1106	0.9452
vanille	0.0671	0.9444
jasmin	0.0385	0.9861
ambre	0.0827	0.8873
ail	0.2050	0.9706
musc	0.1748	0.8507
cereale	0.0789	0.8806
peche	0.0388	0.9851
cerise	0.0412	0.9385
violette	0.0366	0.9836
rhum	0.0430	0.9500

Mean Precision: 0.1654
