Label	Precision	Recall
vegetal	0.6520	0.8984
fruite	0.5992	0.9560
frais	0.6265	0.8701
vegetal_vert	0.5696	0.8836
doux	0.4579	0.9585
gras	0.4479	0.9394
floral	0.4269	0.9376
boise	0.3990	0.9404
vert	0.3515	0.9265
aldehyde	0.2894	0.9081
chimique	0.2362	0.8968
empyreumatique	0.3995	0.8159
balsamique	0.2045	0.9810
aldehyde_frais	0.2264	0.9168
fruit_exotique	0.2130	0.9216
herbe	0.2038	0.9203
legume	0.2569	0.7802
fermentaire	0.1912	0.8267
phenole	0.2309	0.8791
epice	0.1835	0.9184
fleur_d_arbuste	0.1697	0.9621
cuit	0.2536	0.7885
terreux	0.1385	0.9762
fruit_sec	0.1667	0.8056
fleur_du_jardin	0.1578	0.9631
agrume	0.1830	0.9174
oleagineux	0.1711	0.7874
lactique	0.1433	0.9279
soufre	0.4724	0.8247
plante_aromatique	0.1291	0.9053
animal	0.1126	0.8192
fruit_a_coque	0.1645	0.7736
moisi	0.1051	0.8837
fruit_a_pepins	0.1513	0.9008
torrefie	0.1869	0.8683
medicinal	0.1440	0.8967
vegetal_sec	0.0918	0.9605
rose	0.1030	0.9643
huile	0.1205	0.8333
lactone	0.0924	0.9683
menthe	0.1654	0.8294
bois	0.1145	0.9190
creme	0.0753	0.9558
boissons_alcoolisees	0.1293	0.8343
sucre_cuit	0.1031	0.8070
baie	0.0644	0.9760
poudre	0.0833	0.9268
viande_cuite	0.1780	0.8645
pomme	0.1194	0.8609
malte	0.1061	0.8212
mielle	0.0724	0.9000
solvant	0.1546	0.7895
ananas	0.0891	0.8846
fruit_rouge	0.0564	0.9457
coumarine	0.0554	0.9606
caramel	0.0963	0.8254
mineral	0.0513	0.9280
resineux	0.0979	0.8871
alliace	0.3284	0.9032
fruit_a_noyau	0.0600	0.9756
metal	0.0505	0.9262
metallique	0.0483	0.9583
peponide	0.0667	0.8288
melon	0.0673	0.8257
brule	0.1032	0.9065
feuille	0.0477	0.9623
alcool_de_fut	0.0916	0.8750
ether	0.1301	0.7549
boisson_fermentee	0.0611	0.8800
camphre	0.0950	0.8800
miel	0.0512	0.8367
citronne	0.0565	0.9688
racine	0.0351	0.9479
oignon	0.2589	0.9158
crucifere	0.0937	0.7684
lacte	0.0363	0.9892
fleur_d_arbre	0.0452	0.9468
vin	0.0638	0.8478
fromage	0.0710	0.8556
poire	0.0737	0.8539
banane	0.0743	0.8488
champignon	0.0517	0.8966
cafe	0.0881	0.9059
cacao	0.0560	0.9286
musque	0.0904	0.8375
savon	0.0458	0.8974
beurre	0.0480	0.9091
noix_de_coco	0.0426	0.9733
anise	0.0392	0.8919
pin	0.0703	0.9726
vanille	0.0608	0.9028
jasmin	0.0372	0.9861
ambre	0.0580	0.9296
ail	0.1994	0.9412
musc	0.1026	0.9118
cereale	0.0690	0.8676
peche	0.0352	0.9545
cerise	0.0446	0.8788
violette	0.0323	0.9672
rhum	0.0573	0.7833

Mean Precision: 0.1547
