Label	Precision	Recall
vegetal	0.6451	0.9032
fruite	0.6056	0.9486
frais	0.6147	0.8905
vegetal_vert	0.5697	0.8856
doux	0.4556	0.9617
gras	0.4494	0.9254
floral	0.4426	0.9340
boise	0.4212	0.9076
vert	0.3621	0.9226
aldehyde	0.2938	0.9033
chimique	0.2234	0.9700
empyreumatique	0.3396	0.8758
balsamique	0.2062	0.9810
aldehyde_frais	0.2246	0.9163
fruit_exotique	0.2045	0.9299
herbe	0.2024	0.9056
legume	0.2255	0.8811
fermentaire	0.1731	0.9119
phenole	0.2367	0.8701
epice	0.1829	0.9324
fleur_d_arbuste	0.1928	0.9468
cuit	0.2174	0.8854
terreux	0.1376	0.9710
fruit_sec	0.1656	0.8792
fleur_du_jardin	0.1632	0.9489
agrume	0.2084	0.8604
oleagineux	0.1758	0.8946
lactique	0.1461	0.9194
soufre	0.4273	0.8310
plante_aromatique	0.1417	0.8592
animal	0.1352	0.7259
fruit_a_coque	0.1498	0.8453
moisi	0.1017	0.9612
fruit_a_pepins	0.1384	0.9246
torrefie	0.1630	0.9421
medicinal	0.1470	0.8880
vegetal_sec	0.0893	0.9693
rose	0.1274	0.9330
huile	0.1219	0.8018
lactone	0.1006	0.9367
menthe	0.2007	0.8104
bois	0.1525	0.8381
creme	0.0809	0.9341
boissons_alcoolisees	0.0967	0.9551
sucre_cuit	0.0818	0.9240
baie	0.0649	0.9697
poudre	0.0990	0.8780
viande_cuite	0.1688	0.8506
pomme	0.1149	0.9536
malte	0.0923	0.9333
mielle	0.0689	0.8857
solvant	0.1088	0.8421
ananas	0.0794	0.9690
fruit_rouge	0.0515	0.9767
coumarine	0.0695	0.9291
caramel	0.0845	0.9444
mineral	0.0555	0.9440
resineux	0.1324	0.8468
alliace	0.3033	0.9516
fruit_a_noyau	0.0588	0.9593
metal	0.0554	0.9262
metallique	0.0544	0.9328
peponide	0.0694	0.8636
melon	0.0679	0.8624
brule	0.0909	0.9252
feuille	0.0497	0.9717
alcool_de_fut	0.0736	0.9231
ether	0.0875	0.8824
boisson_fermentee	0.0534	0.9700
camphre	0.0989	0.8300
miel	0.0434	0.9388
citronne	0.0681	0.8333
racine	0.0329	0.9896
oignon	0.2420	0.9579
crucifere	0.0709	0.9149
lacte	0.0396	0.9468
fleur_d_arbre	0.0593	0.8511
vin	0.0514	0.9565
fromage	0.0662	0.9222
poire	0.0798	0.9551
banane	0.0699	0.9425
champignon	0.0442	0.9186
cafe	0.0872	0.9176
cacao	0.0500	0.9405
musque	0.1564	0.7722
savon	0.0547	0.8590
beurre	0.0505	0.9221
noix_de_coco	0.0675	0.8933
anise	0.0325	0.9730
pin	0.1002	0.9041
vanille	0.0616	0.9306
jasmin	0.0431	0.9722
ambre	0.0955	0.8592
ail	0.1849	0.9706
musc	0.1894	0.8507
cereale	0.0664	0.9104
peche	0.0378	0.9701
cerise	0.0335	0.9538
violette	0.0391	0.9016
rhum	0.0376	0.9833

Mean Precision: 0.1545
