Label	Precision	Recall
vegetal	0.6532	0.9050
fruite	0.6232	0.9228
frais	0.6195	0.8987
vegetal_vert	0.5579	0.8926
doux	0.4611	0.9641
gras	0.4553	0.8979
floral	0.4396	0.9332
boise	0.4546	0.8141
vert	0.3761	0.8966
aldehyde	0.2729	0.9173
chimique	0.2467	0.9141
empyreumatique	0.4203	0.8040
balsamique	0.2304	0.8861
aldehyde_frais	0.2150	0.9360
fruit_exotique	0.2171	0.9384
herbe	0.1960	0.9335
legume	0.2547	0.7978
fermentaire	0.2031	0.8040
phenole	0.2441	0.8611
epice	0.1907	0.8674
fleur_d_arbuste	0.1925	0.9275
cuit	0.2666	0.7922
terreux	0.1553	0.9050
fruit_sec	0.1893	0.7967
fleur_du_jardin	0.1609	0.9574
agrume	0.1869	0.9205
oleagineux	0.1952	0.7940
lactique	0.1542	0.9224
soufre	0.4909	0.8385
plante_aromatique	0.1487	0.8035
animal	0.1258	0.7786
fruit_a_coque	0.1682	0.7774
moisi	0.1125	0.8798
fruit_a_pepins	0.1343	0.9484
torrefie	0.2010	0.8560
medicinal	0.1530	0.8967
vegetal_sec	0.0984	0.8904
rose	0.1258	0.9330
huile	0.1190	0.8423
lactone	0.1011	0.9457
menthe	0.1785	0.8302
bois	0.1706	0.8286
creme	0.0896	0.9286
boissons_alcoolisees	0.1120	0.9096
sucre_cuit	0.1012	0.8824
baie	0.0666	0.9461
poudre	0.0946	0.9146
viande_cuite	0.2361	0.8194
pomme	0.1083	0.9868
malte	0.1096	0.8733
mielle	0.0792	0.9000
solvant	0.1261	0.8647
ananas	0.0827	0.9462
fruit_rouge	0.0577	0.9922
coumarine	0.0895	0.8740
caramel	0.0978	0.8413
mineral	0.0527	0.9360
resineux	0.1503	0.8629
alliace	0.3305	0.9360
fruit_a_noyau	0.0614	0.9435
metal	0.0543	0.9508
metallique	0.0516	0.9412
peponide	0.0636	0.9009
melon	0.0640	0.8991
brule	0.1160	0.8796
feuille	0.0530	0.9528
alcool_de_fut	0.0772	0.9327
ether	0.1011	0.9118
boisson_fermentee	0.0652	0.8700
camphre	0.1024	0.8600
miel	0.0546	0.8776
citronne	0.0640	0.9479
racine	0.0396	0.9583
oignon	0.2661	0.9479
crucifere	0.1028	0.8105
lacte	0.0462	0.9043
fleur_d_arbre	0.0590	0.8723
vin	0.0646	0.9130
fromage	0.0703	0.9222
poire	0.0633	0.9888
banane	0.0633	0.9425
champignon	0.0510	0.8966
cafe	0.0985	0.9176
cacao	0.0608	0.8929
musque	0.1489	0.7595
savon	0.0482	0.8718
beurre	0.0420	0.9091
noix_de_coco	0.0862	0.8947
anise	0.0443	0.8904
pin	0.1079	0.9178
vanille	0.0667	0.9306
jasmin	0.0446	0.9444
ambre	0.0768	0.8611
ail	0.2006	0.9853
musc	0.1489	0.8358
cereale	0.0653	0.8806
peche	0.0388	0.9552
cerise	0.0419	0.9242
violette	0.0340	1.0000
rhum	0.0429	1.0000

Mean Precision: 0.1630
