Label	Precision	Recall
vegetal	0.6654	0.8842
fruite	0.6357	0.8953
frais	0.6274	0.8821
vegetal_vert	0.5767	0.8779
doux	0.4836	0.9194
gras	0.4525	0.9353
floral	0.4675	0.9161
boise	0.4458	0.8856
vert	0.3944	0.8460
aldehyde	0.2930	0.8984
chimique	0.2722	0.8433
empyreumatique	0.3926	0.8223
balsamique	0.2336	0.9449
aldehyde_frais	0.2321	0.9089
fruit_exotique	0.2367	0.9045
herbe	0.2077	0.9028
legume	0.2854	0.7863
fermentaire	0.2102	0.8722
phenole	0.2571	0.8832
epice	0.2006	0.8741
fleur_d_arbuste	0.2007	0.9439
cuit	0.2620	0.8125
terreux	0.1709	0.8704
fruit_sec	0.1764	0.8715
fleur_du_jardin	0.1748	0.9347
agrume	0.1935	0.8604
oleagineux	0.1763	0.8690
lactique	0.1551	0.9403
soufre	0.5283	0.8379
plante_aromatique	0.1293	0.9018
animal	0.1244	0.8185
fruit_a_coque	0.1695	0.8068
moisi	0.1094	0.8911
fruit_a_pepins	0.1807	0.8690
torrefie	0.1831	0.8843
medicinal	0.1681	0.9174
vegetal_sec	0.0914	0.9518
rose	0.1311	0.9286
huile	0.1258	0.8462
lactone	0.1044	0.9502
menthe	0.1731	0.8531
bois	0.1643	0.8804
creme	0.0826	0.9392
boissons_alcoolisees	0.1294	0.8743
sucre_cuit	0.1079	0.8529
baie	0.0853	0.9096
poudre	0.1085	0.8841
viande_cuite	0.2121	0.8896
pomme	0.1404	0.9205
malte	0.1062	0.9139
mielle	0.1090	0.8429
solvant	0.1571	0.7820
ananas	0.1040	0.9615
fruit_rouge	0.0777	0.8682
coumarine	0.0705	0.9603
caramel	0.1051	0.8560
mineral	0.0652	0.8800
resineux	0.1288	0.8952
alliace	0.3267	0.9350
fruit_a_noyau	0.0760	0.9268
metal	0.0675	0.9091
metallique	0.0653	0.9076
peponide	0.0832	0.8364
melon	0.0818	0.8148
brule	0.1012	0.9346
feuille	0.0591	0.8095
alcool_de_fut	0.0883	0.8846
ether	0.1258	0.7822
boisson_fermentee	0.0789	0.8800
camphre	0.1118	0.9300
miel	0.0822	0.8557
citronne	0.0711	0.9375
racine	0.0442	0.9062
oignon	0.2676	0.9579
crucifere	0.1142	0.8298
lacte	0.0451	0.9468
fleur_d_arbre	0.0588	0.8710
vin	0.0841	0.8913
fromage	0.0744	0.9213
poire	0.0872	0.8764
banane	0.0928	0.8721
champignon	0.0515	0.8837
cafe	0.0886	0.9286
cacao	0.0636	0.9167
musque	0.1535	0.8354
savon	0.0490	0.9091
beurre	0.0549	0.9091
noix_de_coco	0.0689	0.9333
anise	0.0422	0.8919
pin	0.1126	0.9444
vanille	0.0788	0.9167
jasmin	0.0487	0.9444
ambre	0.0817	0.9155
ail	0.1982	0.9706
musc	0.1694	0.9104
cereale	0.0671	0.9254
peche	0.0477	0.9697
cerise	0.0531	0.9231
violette	0.0440	0.9180
rhum	0.0575	0.8667

Mean Precision: 0.1707
