Label	Precision	Recall
vegetal	0.6563	0.8532
fruite	0.5908	0.9659
frais	0.5983	0.9028
vegetal_vert	0.5642	0.8885
doux	0.4438	0.9872
gras	0.4346	0.9672
floral	0.4340	0.9397
boise	0.3974	0.9211
vert	0.3731	0.8793
aldehyde	0.2816	0.9255
chimique	0.2256	0.9351
empyreumatique	0.3676	0.8221
balsamique	0.1948	0.9943
aldehyde_frais	0.2202	0.9382
fruit_exotique	0.2074	0.9427
herbe	0.1983	0.9506
legume	0.3333	0.5903
fermentaire	0.1801	0.8833
phenole	0.2370	0.8260
epice	0.1862	0.8625
fleur_d_arbuste	0.1749	0.9722
cuit	0.2320	0.8385
terreux	0.1660	0.8285
fruit_sec	0.1478	0.8904
fleur_du_jardin	0.1610	0.9347
agrume	0.1967	0.8889
oleagineux	0.1637	0.8705
lactique	0.1310	0.9612
soufre	0.6167	0.7655
plante_aromatique	0.1288	0.8803
animal	0.1454	0.6926
fruit_a_coque	0.1598	0.8302
moisi	0.1137	0.8450
fruit_a_pepins	0.1374	0.9167
torrefie	0.1829	0.8512
medicinal	0.1447	0.8589
vegetal_sec	0.0843	0.9912
rose	0.1119	0.9420
huile	0.1034	0.8829
lactone	0.0865	0.9819
menthe	0.1729	0.8104
bois	0.1460	0.8286
creme	0.0681	0.9725
boissons_alcoolisees	0.0942	0.9494
sucre_cuit	0.0819	0.9064
baie	0.0654	0.9697
poudre	0.0887	0.8780
viande_cuite	0.2500	0.7727
pomme	0.1070	0.9669
malte	0.0942	0.8733
mielle	0.0618	0.9071
solvant	0.1200	0.7669
ananas	0.0926	0.9380
fruit_rouge	0.0560	0.9147
coumarine	0.0522	0.9685
caramel	0.0788	0.9127
mineral	0.0623	0.8160
resineux	0.1256	0.8548
alliace	0.3893	0.8790
fruit_a_noyau	0.0530	0.9675
metal	0.0668	0.8033
metallique	0.0627	0.8571
peponide	0.0686	0.8636
melon	0.0668	0.8624
brule	0.0947	0.8879
feuille	0.0482	0.9057
alcool_de_fut	0.0687	0.9423
ether	0.0890	0.8529
boisson_fermentee	0.0528	0.9700
camphre	0.0904	0.8900
miel	0.0426	0.9592
citronne	0.0582	0.9271
racine	0.0375	0.8229
oignon	0.3172	0.8947
crucifere	0.1231	0.7021
lacte	0.0365	0.9787
fleur_d_arbre	0.0456	0.9362
vin	0.0562	0.9348
fromage	0.0642	0.9111
poire	0.0742	0.9551
banane	0.0664	0.8736
champignon	0.0566	0.7907
cafe	0.0889	0.8824
cacao	0.0532	0.9405
musque	0.1304	0.7975
savon	0.0441	0.9103
beurre	0.0357	0.9481
noix_de_coco	0.0339	0.9867
anise	0.0329	0.9189
pin	0.1066	0.9041
vanille	0.0550	0.9306
jasmin	0.0360	0.9861
ambre	0.0892	0.8592
ail	0.2530	0.9265
musc	0.1352	0.8657
cereale	0.0602	0.8955
peche	0.0357	0.9851
cerise	0.0411	0.9077
violette	0.0350	0.9344
rhum	0.0379	0.9500

Mean Precision: 0.1576
