Label	Precision	Recall
vegetal	0.6832	0.8373
fruite	0.6369	0.8617
frais	0.6505	0.8008
vegetal_vert	0.6074	0.7931
doux	0.4661	0.9353
gras	0.4388	0.9336
floral	0.4891	0.8472
boise	0.4138	0.9192
vert	0.4041	0.8118
aldehyde	0.3133	0.8114
chimique	0.2297	0.9233
empyreumatique	0.3042	0.8977
balsamique	0.2093	0.9791
aldehyde_frais	0.2588	0.8228
fruit_exotique	0.2364	0.8960
herbe	0.2268	0.8344
legume	0.2254	0.8722
fermentaire	0.1715	0.9688
phenole	0.2384	0.8956
epice	0.1907	0.8454
fleur_d_arbuste	0.2131	0.8835
cuit	0.1787	0.9141
terreux	0.1386	0.9788
fruit_sec	0.1386	0.9554
fleur_du_jardin	0.1799	0.8352
agrume	0.2498	0.7378
oleagineux	0.1338	0.9552
lactique	0.1375	0.9611
soufre	0.3501	0.8862
plante_aromatique	0.1574	0.7972
animal	0.1243	0.7000
fruit_a_coque	0.1296	0.9019
moisi	0.0939	0.9844
fruit_a_pepins	0.1691	0.8770
torrefie	0.1564	0.9463
medicinal	0.1468	0.9129
vegetal_sec	0.0864	0.9737
rose	0.1476	0.8348
huile	0.1178	0.8552
lactone	0.0928	0.9500
menthe	0.1906	0.8057
bois	0.2245	0.7703
creme	0.0737	0.9560
boissons_alcoolisees	0.1097	0.8883
sucre_cuit	0.0770	0.9235
baie	0.0800	0.8862
poudre	0.1145	0.8659
viande_cuite	0.1220	0.8766
pomme	0.1293	0.8940
malte	0.0895	0.9600
mielle	0.0941	0.8714
solvant	0.1074	0.8485
ananas	0.0893	0.9225
fruit_rouge	0.0542	0.9609
coumarine	0.0543	0.9760
caramel	0.0664	0.9440
mineral	0.0617	0.8306
resineux	0.1632	0.8306
alliace	0.2975	0.9597
fruit_a_noyau	0.0664	0.9106
metal	0.0598	0.8512
metallique	0.0584	0.8571
peponide	0.0933	0.8455
melon	0.0884	0.8440
brule	0.0775	0.9533
feuille	0.0625	0.7905
alcool_de_fut	0.0796	0.8846
ether	0.0864	0.8911
boisson_fermentee	0.0598	0.9400
camphre	0.0964	0.8600
miel	0.0571	0.8351
citronne	0.0833	0.7812
racine	0.0339	0.9792
oignon	0.2359	0.9684
crucifere	0.0649	0.9043
lacte	0.0379	0.9677
fleur_d_arbre	0.0593	0.8602
vin	0.0623	0.9239
fromage	0.0700	0.9213
poire	0.0850	0.8523
banane	0.0695	0.9186
champignon	0.0466	0.8837
cafe	0.0669	0.9647
cacao	0.0504	0.9524
musque	0.1644	0.7595
savon	0.0575	0.8182
beurre	0.0424	0.9474
noix_de_coco	0.0418	0.9467
anise	0.0393	0.9315
pin	0.1132	0.9041
vanille	0.0514	0.9583
jasmin	0.0439	0.9306
ambre	0.1107	0.8028
ail	0.1709	0.9853
musc	0.2213	0.8358
cereale	0.0454	0.9104
peche	0.0388	0.9242
cerise	0.0344	0.9545
violette	0.0602	0.8333
rhum	0.0474	0.8500

Mean Precision: 0.1587
