Label	Precision	Recall
vegetal	0.6292	0.9381
fruite	0.5948	0.9659
frais	0.5904	0.9440
vegetal_vert	0.5381	0.9414
doux	0.4493	0.9745
gras	0.4432	0.9386
floral	0.4147	0.9575
boise	0.4094	0.8933
vert	0.3380	0.9610
aldehyde	0.2666	0.9477
chimique	0.2151	0.9884
empyreumatique	0.4218	0.7838
balsamique	0.2051	0.9810
aldehyde_frais	0.2103	0.9584
fruit_exotique	0.2009	0.9301
herbe	0.1886	0.9569
legume	0.2517	0.7516
fermentaire	0.1906	0.8244
phenole	0.2344	0.8488
epice	0.1758	0.9231
fleur_d_arbuste	0.1667	0.9747
cuit	0.2807	0.7650
terreux	0.1422	0.9471
fruit_sec	0.1588	0.8806
fleur_du_jardin	0.1512	0.9688
agrume	0.1782	0.9402
oleagineux	0.1663	0.8743
lactique	0.1522	0.9189
soufre	0.5528	0.7732
plante_aromatique	0.1212	0.9053
animal	0.1365	0.6937
fruit_a_coque	0.1619	0.7887
moisi	0.1058	0.8837
fruit_a_pepins	0.1312	0.9444
torrefie	0.2021	0.7984
medicinal	0.1433	0.8884
vegetal_sec	0.0908	0.9693
rose	0.1015	0.9821
huile	0.1139	0.8514
lactone	0.0927	0.9774
menthe	0.1594	0.8436
bois	0.1335	0.8524
creme	0.0791	0.9337
boissons_alcoolisees	0.1184	0.8743
sucre_cuit	0.0961	0.9006
baie	0.0639	0.9820
poudre	0.0890	0.9329
viande_cuite	0.2169	0.8129
pomme	0.1041	0.9669
malte	0.1072	0.8212
mielle	0.0720	0.9143
solvant	0.1425	0.7669
ananas	0.0748	0.9538
fruit_rouge	0.0508	0.9767
coumarine	0.0573	0.9528
caramel	0.0956	0.8175
mineral	0.0534	0.9280
resineux	0.1037	0.8871
alliace	0.3630	0.8871
fruit_a_noyau	0.0604	0.9837
metal	0.0536	0.9426
metallique	0.0492	0.9667
peponide	0.0552	0.8829
melon	0.0551	0.8899
brule	0.1209	0.8879
feuille	0.0446	0.9906
alcool_de_fut	0.0805	0.9038
ether	0.1117	0.8431
boisson_fermentee	0.0599	0.8800
camphre	0.0997	0.9000
miel	0.0482	0.9286
citronne	0.0554	0.9688
racine	0.0355	0.9688
oignon	0.2881	0.9158
crucifere	0.1052	0.7474
lacte	0.0402	0.9247
fleur_d_arbre	0.0449	0.9149
vin	0.0625	0.8913
fromage	0.0720	0.8556
poire	0.0618	0.9326
banane	0.0627	0.8953
champignon	0.0485	0.9080
cafe	0.1033	0.8000
cacao	0.0587	0.9286
musque	0.1579	0.7500
savon	0.0438	0.8718
beurre	0.0475	0.8831
noix_de_coco	0.0484	0.9733
anise	0.0368	0.9189
pin	0.0854	0.8904
vanille	0.0675	0.8750
jasmin	0.0377	0.9861
ambre	0.0685	0.9296
ail	0.2195	0.9265
musc	0.1783	0.8235
cereale	0.0833	0.8529
peche	0.0347	0.9697
cerise	0.0384	0.9545
violette	0.0316	0.9672
rhum	0.0437	0.9000

Mean Precision: 0.1560
