Label	Precision	Recall
vegetal	0.6932	0.8311
fruite	0.6271	0.8959
frais	0.6350	0.8662
vegetal_vert	0.5884	0.8572
doux	0.4654	0.9385
gras	0.4507	0.9247
floral	0.4656	0.9133
boise	0.4623	0.8067
vert	0.3768	0.8539
aldehyde	0.2974	0.8714
chimique	0.2295	0.9400
empyreumatique	0.3536	0.8477
balsamique	0.2129	0.9696
aldehyde_frais	0.2380	0.8713
fruit_exotique	0.2394	0.8832
herbe	0.2130	0.8769
legume	0.2648	0.7996
fermentaire	0.1823	0.9449
phenole	0.2471	0.8481
epice	0.2000	0.8252
fleur_d_arbuste	0.1953	0.9158
cuit	0.2374	0.8307
terreux	0.1545	0.8677
fruit_sec	0.1626	0.9022
fleur_du_jardin	0.1719	0.9176
agrume	0.1988	0.8632
oleagineux	0.1578	0.8988
lactique	0.1420	0.9522
soufre	0.4547	0.8483
plante_aromatique	0.1626	0.7544
animal	0.1211	0.7556
fruit_a_coque	0.1551	0.8561
moisi	0.1010	0.9261
fruit_a_pepins	0.1501	0.9206
torrefie	0.1732	0.9091
medicinal	0.1546	0.9008
vegetal_sec	0.0926	0.9386
rose	0.1218	0.9152
huile	0.1167	0.8552
lactone	0.0975	0.9412
menthe	0.1810	0.8057
bois	0.1864	0.7990
creme	0.0776	0.9558
boissons_alcoolisees	0.0939	0.9314
sucre_cuit	0.0952	0.8824
baie	0.0762	0.9277
poudre	0.1041	0.8902
viande_cuite	0.1712	0.8636
pomme	0.1137	0.9603
malte	0.1017	0.9205
mielle	0.0876	0.8500
solvant	0.0972	0.8421
ananas	0.0897	0.9385
fruit_rouge	0.0611	0.9612
coumarine	0.0626	0.9683
caramel	0.0845	0.9040
mineral	0.0629	0.8880
resineux	0.1409	0.8226
alliace	0.2987	0.9350
fruit_a_noyau	0.0688	0.9268
metal	0.0617	0.8678
metallique	0.0613	0.8992
peponide	0.0740	0.8545
melon	0.0750	0.8519
brule	0.0892	0.9252
feuille	0.0510	0.8857
alcool_de_fut	0.0689	0.9231
ether	0.0781	0.8614
boisson_fermentee	0.0503	0.9600
camphre	0.1162	0.8600
miel	0.0646	0.8660
citronne	0.0688	0.9583
racine	0.0437	0.8958
oignon	0.2595	0.9368
crucifere	0.0958	0.8191
lacte	0.0411	0.9681
fleur_d_arbre	0.0557	0.8817
vin	0.0541	0.9565
fromage	0.0668	0.9326
poire	0.0709	0.8989
banane	0.0664	0.9070
champignon	0.0419	0.9186
cafe	0.0780	0.9286
cacao	0.0528	0.9286
musque	0.1531	0.7848
savon	0.0481	0.8312
beurre	0.0430	0.9221
noix_de_coco	0.0502	0.9467
anise	0.0427	0.8919
pin	0.1084	0.8750
vanille	0.0683	0.9444
jasmin	0.0461	0.9444
ambre	0.0903	0.8169
ail	0.1936	0.9853
musc	0.1681	0.8507
cereale	0.0595	0.9104
peche	0.0449	0.9394
cerise	0.0398	0.9385
violette	0.0419	0.8361
rhum	0.0404	0.9500

Mean Precision: 0.1604
