Label	Precision	Recall
vegetal	0.6234	0.9446
fruite	0.5796	0.9659
frais	0.5752	0.9503
vegetal_vert	0.5274	0.9329
doux	0.4474	0.9840
gras	0.4325	0.9754
floral	0.4096	0.9566
boise	0.4252	0.9183
vert	0.3211	0.9502
aldehyde	0.2650	0.9460
chimique	0.2132	0.9767
empyreumatique	0.3744	0.8325
balsamique	0.1937	0.9163
aldehyde_frais	0.2098	0.9465
fruit_exotique	0.1848	0.9554
herbe	0.1883	0.9482
legume	0.2081	0.8502
fermentaire	0.1630	0.9692
phenole	0.2338	0.8832
epice	0.1715	0.9464
fleur_d_arbuste	0.1613	0.9745
cuit	0.2616	0.8047
terreux	0.1333	0.9921
fruit_sec	0.1450	0.8966
fleur_du_jardin	0.1435	0.9631
agrume	0.1661	0.9402
oleagineux	0.1815	0.6756
lactique	0.1244	0.9821
soufre	0.3804	0.8552
plante_aromatique	0.1220	0.8842
animal	0.0917	0.9926
fruit_a_coque	0.1665	0.7992
moisi	0.0959	0.9183
fruit_a_pepins	0.1333	0.9365
torrefie	0.1806	0.8760
medicinal	0.1405	0.9174
vegetal_sec	0.0884	0.9474
rose	0.0951	0.9866
huile	0.0905	0.9321
lactone	0.0836	0.9910
menthe	0.1438	0.8199
bois	0.1389	0.8708
creme	0.0646	0.9779
boissons_alcoolisees	0.0950	0.8286
sucre_cuit	0.0710	0.9176
baie	0.0630	0.9639
poudre	0.0815	0.9390
viande_cuite	0.1131	0.8896
pomme	0.0912	0.9868
malte	0.0955	0.9338
mielle	0.0766	0.8286
solvant	0.0716	0.8947
ananas	0.0624	0.9692
fruit_rouge	0.0467	0.9767
coumarine	0.0471	1.0000
caramel	0.0739	0.9120
mineral	0.0435	0.9840
resineux	0.0923	0.9355
alliace	0.2742	0.9675
fruit_a_noyau	0.0503	0.9756
metal	0.0439	0.9752
metallique	0.0420	0.9580
peponide	0.0552	0.8818
melon	0.0482	0.9537
brule	0.0899	0.9065
feuille	0.0377	0.9905
alcool_de_fut	0.0616	0.9038
ether	0.0672	0.8614
boisson_fermentee	0.0420	0.9900
camphre	0.0944	0.8800
miel	0.0522	0.8660
citronne	0.0510	0.9792
racine	0.0366	0.9688
oignon	0.1738	0.9789
crucifere	0.0758	0.7979
lacte	0.0318	1.0000
fleur_d_arbre	0.0454	0.9032
vin	0.0487	0.9457
fromage	0.0604	0.8989
poire	0.0642	0.9326
banane	0.0558	0.9070
champignon	0.0316	0.9651
cafe	0.0638	0.9286
cacao	0.0504	0.9524
musque	0.0613	0.8861
savon	0.0424	0.9481
beurre	0.0363	0.9351
noix_de_coco	0.0349	0.9867
anise	0.0347	0.8514
pin	0.0626	0.8889
vanille	0.0489	0.9444
jasmin	0.0354	0.9861
ambre	0.0562	0.9577
ail	0.1408	1.0000
musc	0.0882	0.9254
cereale	0.0654	0.9254
peche	0.0285	0.9545
cerise	0.0384	0.8615
violette	0.0308	1.0000
rhum	0.0285	0.9333

Mean Precision: 0.1378
