Label	Precision	Recall
vegetal	0.6564	0.9130
fruite	0.6176	0.9207
frais	0.6156	0.9063
vegetal_vert	0.5641	0.8887
doux	0.4586	0.9721
gras	0.4582	0.9255
floral	0.4398	0.9406
boise	0.4199	0.9327
vert	0.3820	0.8743
aldehyde	0.2866	0.9063
chimique	0.2445	0.9400
empyreumatique	0.3979	0.8206
balsamique	0.2098	0.9867
aldehyde_frais	0.2238	0.9208
fruit_exotique	0.2190	0.9278
herbe	0.1980	0.9179
legume	0.2928	0.7577
fermentaire	0.1976	0.8833
phenole	0.2409	0.9089
epice	0.1881	0.8741
fleur_d_arbuste	0.1875	0.9668
cuit	0.2682	0.8047
terreux	0.1738	0.8545
fruit_sec	0.1606	0.9190
fleur_du_jardin	0.1663	0.9489
agrume	0.1925	0.8832
oleagineux	0.1703	0.9018
lactique	0.1508	0.9582
soufre	0.5687	0.8138
plante_aromatique	0.1257	0.8877
animal	0.1466	0.6815
fruit_a_coque	0.1618	0.8561
moisi	0.1135	0.8911
fruit_a_pepins	0.1494	0.9365
torrefie	0.1858	0.8843
medicinal	0.1500	0.9339
vegetal_sec	0.0881	0.9474
rose	0.1247	0.9196
huile	0.1333	0.8009
lactone	0.0984	0.9683
menthe	0.1525	0.8673
bois	0.1436	0.8947
creme	0.0812	0.9669
boissons_alcoolisees	0.1091	0.8743
sucre_cuit	0.0918	0.9294
baie	0.0742	0.9458
poudre	0.0968	0.9207
viande_cuite	0.2283	0.8182
pomme	0.1073	0.9735
malte	0.1019	0.9338
mielle	0.0783	0.9071
solvant	0.1442	0.7970
ananas	0.0872	0.9615
fruit_rouge	0.0593	0.9767
coumarine	0.0676	0.9524
caramel	0.0971	0.8800
mineral	0.0701	0.7840
resineux	0.1152	0.8871
alliace	0.3383	0.9187
fruit_a_noyau	0.0679	0.9675
metal	0.0723	0.7934
metallique	0.0715	0.8151
peponide	0.0783	0.8545
melon	0.0789	0.8611
brule	0.1022	0.9159
feuille	0.0530	0.8857
alcool_de_fut	0.0773	0.8846
ether	0.1037	0.8317
boisson_fermentee	0.0642	0.9000
camphre	0.1036	0.9300
miel	0.0522	0.9175
citronne	0.0683	0.9583
racine	0.0401	0.9792
oignon	0.2778	0.9474
crucifere	0.1194	0.7660
lacte	0.0434	0.9787
fleur_d_arbre	0.0547	0.8925
vin	0.0674	0.9457
fromage	0.0752	0.8876
poire	0.0749	0.9101
banane	0.0693	0.9419
champignon	0.0534	0.8605
cafe	0.0964	0.9048
cacao	0.0566	0.9286
musque	0.1805	0.7975
savon	0.0509	0.8961
beurre	0.0500	0.9481
noix_de_coco	0.0791	0.9200
anise	0.0367	0.9459
pin	0.0968	0.9583
vanille	0.0653	0.9167
jasmin	0.0421	0.9583
ambre	0.0730	0.9155
ail	0.2158	0.9265
musc	0.1845	0.8507
cereale	0.0715	0.9104
peche	0.0425	0.9848
cerise	0.0410	0.9846
violette	0.0433	0.9180
rhum	0.0412	0.9333

Mean Precision: 0.1641
